"","(Intercept)","boatlaunch","COND_avg","dist_waterfowl","latitude","longitude","nearest_LM","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"4195",-2.5600709200687,NA,4.1979454526196,NA,NA,NA,0.0161392762648692,0.312859171649772,NA,NA,NA,NA,NA,-1.57141142993981,5,-95.745943683433,201.849030224009,25.5990413425295,5.60017966704687e-08
"4387",-2.3756922523153,NA,4.30109587466753,NA,NA,NA,0.0310483081588879,NA,NA,-0.199224965127583,NA,NA,NA,-1.55773653738814,5,-95.7470801337434,201.85130312463,25.6013142431504,5.59381895612627e-08
"4718",-1.41139919287817,-0.176568597455748,NA,0.866486269495063,-2.64113572262267,NA,1.35942816935868,4.0279834055277,NA,NA,-1.82611360636779,NA,NA,-1.40025934096724,8,-92.4924883948792,201.857704062486,25.6077151810064,5.57594473057713e-08
"4942",-1.24476029248631,-0.0913939878941472,NA,0.987997839118782,-2.01173548044228,NA,NA,3.70138135497378,NA,1.18090416828902,-2.35092782150192,NA,NA,-1.53343944159632,8,-92.4931600527421,201.859047378211,25.6090584967321,5.57220086089658e-08
"6993",-2.44903325365313,NA,NA,NA,NA,1.61469316409751,NA,2.61812770368877,NA,1.53695329660841,-2.99230349325309,NA,1.04057754227552,-1.3944752682979,7,-93.5929922581566,201.860683311494,25.6106944300146,5.56764485006057e-08
"4322",0.461481428870984,-0.303192017030683,NA,NA,NA,NA,-0.284705343459648,2.49366244338166,-4.3111334474044,NA,NA,NA,NA,-1.33456110832204,6,-94.679740254073,201.862474520122,25.6124856386428,5.56266067557074e-08
"52",-3.3867643614564,-0.616267335286353,3.3675192186079,NA,NA,1.34877523701138,0.661224379185416,NA,NA,NA,NA,NA,NA,NA,5,-95.7570913964282,201.871325649999,25.62133676852,5.53809715334188e-08
"4212",-2.85000115460854,-0.606052876773609,3.54249231711893,NA,NA,1.23480852109469,0.357759450554049,0.140316836948864,NA,NA,NA,NA,NA,-1.5026068498266,7,-93.600671438259,201.876041671699,25.6260527902194,5.5250536445789e-08
"612",-2.45647090841947,-0.0360772131468801,3.38333732003179,NA,NA,NA,0.690877520432596,0.896055088772065,NA,NA,-1.93100125446211,NA,NA,NA,6,-94.6874844589571,201.87796292989,25.6279740484109,5.51974866575876e-08
"4404",-2.82185651435858,-0.608150463536107,3.58885695006745,NA,NA,1.24334533237172,0.358228913237786,NA,NA,0.0413176094266524,NA,NA,NA,-1.4999103206504,7,-93.6048545408435,201.884407876868,25.6344189953884,5.50199005071942e-08
"2905",-1.67646145686789,NA,NA,NA,-1.53787285488528,1.2895002315023,NA,2.70830900793406,NA,1.02436095645104,-2.48068365928934,NA,0.306328101116943,NA,7,-93.6241076134716,201.922914022124,25.6729251406447,5.39707306472219e-08
"4993",1.46716821141268,NA,NA,NA,NA,NA,NA,NA,-3.70950234447649,1.08896666209932,-1.58095840051324,NA,NA,-1.12313600351254,5,-95.7862322459256,201.929607348994,25.6796184675147,5.37904106798242e-08
"2915",-3.19892442984525,NA,3.24307434852158,NA,NA,NA,0.830171106013533,1.1077824662182,NA,1.18294703059869,-2.61112016832295,NA,0.801389475311021,NA,7,-93.6314112098968,201.937521214974,25.6875323334949,5.35779861811744e-08
"997",-1.11638110679485,NA,NA,1.13684389066352,NA,NA,0.335058004767548,2.80949799895445,-3.59136966262944,1.1860496091711,-1.96210479396756,NA,NA,NA,7,-93.6363909685779,201.947480732337,25.6974918508572,5.33118439513933e-08
"4170",-0.554553404676072,-0.670061523033412,NA,NA,-2.67389369202843,NA,NA,3.32235482746769,NA,NA,NA,NA,NA,-1.54810380041415,5,-95.8024224737559,201.961987804655,25.7119989231752,5.29265436477706e-08
"6503",-4.19326236946213,NA,4.78164922511971,2.05975809252918,NA,NA,0.25697986725144,0.0524552871175789,NA,-0.228418583913894,NA,NA,0.859867235022089,-1.95906160108351,8,-92.5456659247436,201.964059122214,25.7140702407351,5.28717581825715e-08
"4694",-2.58919385770504,-0.114073496728095,NA,1.58813555501979,NA,1.91421585833565,NA,2.48828388502342,NA,NA,-2.15080579301863,NA,NA,-1.34239630062061,7,-93.644899279628,201.964497354437,25.7145084729574,5.28601743976712e-08
"6681",-0.156887740725982,NA,NA,NA,-1.50109064771334,1.59509057542484,NA,NA,NA,NA,-1.78229281965783,NA,0.940201571783645,-1.28289917721418,6,-94.7328296829757,201.968653377927,25.718664496448,5.27504443840279e-08
"2136",-4.22626750446919,-0.559017945352354,3.68087723903168,1.86583179431618,NA,1.46131401398539,NA,-0.321809310868117,NA,NA,NA,NA,0.071989019696718,NA,7,-93.6473990197998,201.96949683478,25.7195079533011,5.2728202712422e-08
"344",-4.20436638558767,-0.557129969041377,3.68698533414175,1.87528890153689,NA,1.46961987771159,NA,-0.323515243144007,NA,0.00698721179785366,NA,NA,NA,NA,7,-93.6499795131598,201.9746578215,25.724668940021,5.25923133416548e-08
"7041",0.891080846398793,NA,NA,NA,NA,NA,NA,NA,-3.77096456780696,0.971258023324886,-1.60148511882324,NA,1.39466809652283,-1.33106136711534,6,-94.7375726816866,201.978139375349,25.72815049387,5.2500841495324e-08
"4834",0.358116395513378,0.0132410611452591,NA,NA,NA,NA,-0.0521513113582021,2.76552363345004,-3.67204136194717,NA,-1.24277795605083,NA,NA,-1.20430734913821,7,-93.652157929112,201.979014653405,25.7290257719253,5.24778701050547e-08
"858",-1.54584952776182,0.0971237397447851,NA,NA,-1.59115799069736,1.32553818436382,NA,2.75700944014805,NA,1.05504125078736,-2.53984408136447,NA,NA,NA,7,-93.6527660178744,201.980230830929,25.7302419494501,5.24459686024253e-08
"4436",-2.64678800787042,-0.586999577124348,3.4564775177079,NA,NA,1.20979275038061,NA,0.145562830512939,NA,0.0461741683891942,NA,NA,NA,-1.53978447067444,7,-93.6548680745315,201.984434944244,25.7344460627644,5.23358399938243e-08
"2989",1.16536028838799,NA,NA,0.530850762216541,-2.21706680980637,NA,1.19962805188775,NA,-4.16486239012918,0.439036988474252,-1.07102638330513,NA,0.775910041378365,NA,8,-92.559606961621,201.991941195969,25.7419523144899,5.21397851386038e-08
"2664",-3.90609335504275,-0.0553850679056497,3.82685301651051,1.64034039747577,NA,NA,0.906818918485719,0.661167458327312,NA,NA,-1.97157247274509,NA,0.671100031903412,NA,8,-92.5605312948511,201.99378986243,25.7438009809502,5.20916128696304e-08
"2937",-2.50053508660105,NA,NA,NA,-2.11012254388999,1.33999065426695,1.78805345333666,3.23353853895187,NA,1.07726699189269,-2.68422672597873,NA,0.412064353224838,NA,8,-92.5609314545176,201.994590181763,25.7446013002832,5.20707720772968e-08
"4725",-2.5960075016757,NA,NA,1.58922760696973,NA,1.91786883502121,0.00642873749252228,2.51436589144768,NA,NA,-2.24361965827441,NA,NA,-1.33267864495164,7,-93.6669571526264,202.008613100433,25.7586242189541,5.17069569044014e-08
"2689",0.867800357069908,NA,NA,NA,NA,NA,NA,NA,-3.72857336777809,NA,-1.33492961314219,NA,1.09844542144127,NA,4,-96.8885987663812,202.013883923295,25.7638950418155,5.15708672040709e-08
"2685",-2.6580446202362,NA,NA,0.889455359533829,-2.10028173458079,1.46263414282346,1.65478585331223,3.1441157789602,NA,NA,-2.16888492754783,NA,0.2802457428936,NA,8,-92.5709220062006,202.014571285128,25.7645824036491,5.1553146326489e-08
"4189",-1.92591841360596,NA,NA,1.11327673826339,-2.27249766579322,1.41553964862871,NA,2.72496719735859,NA,NA,NA,NA,NA,-1.59664674601854,6,-94.7590911140765,202.021176240129,25.7711873586497,5.13831740399851e-08
"2328",-4.30980192478252,-0.561797112344006,3.56552240492011,1.84504464177337,NA,1.43730689682345,NA,NA,NA,-0.0106701721265788,NA,NA,0.0766747297263778,NA,7,-93.6747335792082,202.024165953597,25.7741770721177,5.13064209379948e-08
"4230",0.960286924517077,-0.411180885316411,NA,1.32500156057658,NA,NA,NA,NA,-4.37535882752824,NA,NA,NA,NA,-1.31821194177272,5,-95.8346246091247,202.026392075392,25.7764031939128,5.1249345537145e-08
"966",-0.946675368756532,0.0616257669751989,NA,1.12099268706953,NA,NA,NA,2.74485506696006,-3.54960578709574,1.16736780732779,-1.96190335858208,NA,NA,NA,7,-93.6758974289266,202.026493653034,25.7765047715546,5.12467427094111e-08
"129",1.23920810152617,NA,NA,NA,NA,NA,NA,NA,-4.5607682241631,NA,NA,NA,NA,NA,2,-98.9785232287261,202.027221896049,25.7772330145693,5.1228086065058e-08
"2900",-2.96623973636069,0.0922610928870313,2.61125054091412,NA,NA,1.26552828645374,NA,0.832379226436033,NA,1.20663615387297,-2.55449231801173,NA,0.551553619366492,NA,8,-92.5863411933287,202.045409659385,25.7954207779053,5.07643357534896e-08
"638",-2.56295856302061,-0.0881345075444617,NA,0.932509016624526,-2.13460884287813,1.48898050125775,1.65713657610622,3.14613468143241,NA,NA,-2.06473233013193,NA,NA,NA,8,-92.5937575092435,202.060242291214,25.8102534097349,5.03892440209545e-08
"4169",-0.66157600855738,NA,NA,NA,-2.83862101450755,NA,NA,3.40100358559889,NA,NA,NA,NA,NA,-1.5294993936494,4,-96.9167289894814,202.070144369495,25.820155488016,5.01403814740086e-08
"2396",-1.95866751528226,-0.365102013489514,3.18717666760231,NA,-2.00521860675595,0.658029260190665,NA,0.605757424542858,NA,-0.313210743884708,NA,NA,0.120826682591857,NA,8,-92.606878955076,202.086485182879,25.8364963013999,4.97323831913021e-08
"6734",-1.2523639493401,-0.119048942398185,NA,0.861166781153919,-2.04690727652568,NA,NA,3.53675102186875,NA,NA,-1.86672288979045,NA,0.987983543833498,-1.63680297605956,8,-92.6068887777857,202.086504828299,25.8365159468193,4.97318946869393e-08
"2994",-0.600999037722569,-0.00933624076294924,NA,NA,NA,2.09680621029057,0.58907690786003,NA,-3.74411382044808,0.936371140379259,-1.62298170573026,NA,0.721132537828614,NA,8,-92.6073004408099,202.087328154347,25.8373392728678,4.97114261181362e-08
"7021",-2.20592577168028,NA,NA,0.853422802188663,-2.34322465501938,NA,1.38936412933266,4.04343939262008,NA,1.14717667995299,-2.59986810527419,NA,0.986535627470763,-1.58842420451183,9,-91.495742462084,202.089045899778,25.8390570182984,4.96687486604802e-08
"1317",-3.98211096640134,NA,NA,1.38760045207701,NA,NA,-0.934308489481502,NA,NA,0.418250400493807,NA,5.75027714110283,NA,NA,5,-95.8705150550301,202.098172967203,25.8481840857238,4.94426000623534e-08
"845",-1.37822842460429,NA,NA,0.698697873680257,-1.88405693265198,NA,NA,3.34560671717288,NA,1.01656016047339,-2.48811095579611,NA,NA,NA,6,-94.7988305938272,202.100655199631,25.8506663181512,4.93812741139554e-08
"2734",1.26482922308487,-0.122649502485288,NA,0.518482975627772,-2.28023034101202,NA,1.2436283697658,NA,-4.18801444016782,NA,-0.769954510278883,NA,0.801071036324992,NA,8,-92.6149765318989,202.102680336525,25.8526914550458,4.93312975005415e-08
"6598",-0.951614258123757,-0.383459633650965,NA,1.38630322827003,NA,NA,NA,2.57842502220483,-4.58694384426461,0.325717069841807,NA,NA,1.12924624932437,-1.70335779045853,8,-92.6159401723934,202.104607617514,25.8546187360348,4.92837827618635e-08
"7045",0.276043083294031,NA,NA,1.25929436082812,NA,NA,NA,NA,-3.85087378192544,1.05097205895842,-1.59184626050628,NA,1.31873324167434,-1.47973848245637,7,-93.719777636971,202.114254069123,25.8642651876434,4.904664828539e-08
"6986",-1.07505550515526,-0.051926929185545,NA,NA,-2.00175411137878,NA,NA,3.55316401704918,NA,1.04417095729971,-2.36882688301826,NA,1.01130704555314,-1.57124216481019,8,-92.6245861449811,202.12189956269,25.8719106812102,4.88595132811779e-08
"2068",-3.14133813158332,-0.575355271811717,3.17580782723956,NA,NA,1.27018637925113,NA,NA,NA,NA,NA,NA,0.352551848136998,NA,5,-95.8908410252203,202.138824907583,25.8888360261041,4.84477758810125e-08
"890",-2.29686340860682,-0.0129191649448799,NA,NA,-2.16236030093237,1.36930331167366,1.75281984862695,3.24650637545317,NA,1.08963656107534,-2.62175460965567,NA,NA,NA,8,-92.6392960292663,202.15131933126,25.9013304497805,4.8146055797916e-08
"4190",-1.86356701420203,-0.656278164430985,NA,1.17891741850971,-2.10504494722182,1.35198685301201,NA,2.71765005829183,NA,NA,NA,NA,NA,-1.62305440954467,7,-93.7448745524228,202.164447900026,25.9144590185471,4.78310464323957e-08
"229",-0.620980588493007,NA,NA,1.13153543244319,NA,NA,-0.0752997922558599,2.45209239118077,-4.63396623249224,NA,NA,NA,NA,NA,5,-95.9127462356071,202.182635328357,25.9326464468778,4.73980562960398e-08
"453",-0.65074575827064,NA,NA,1.13583242294312,NA,NA,NA,2.46817019813607,-4.64763508697211,-0.0214082093968226,NA,NA,NA,NA,5,-95.9150305057909,202.187203868725,25.9372149872453,4.72899098941011e-08
"6274",1.01708909301661,-0.412296064281627,NA,NA,NA,NA,NA,NA,-4.40032227435384,NA,NA,NA,1.38128882653559,-1.40718834426223,5,-95.9212771098503,202.199697076843,25.9497081953641,4.69954292605017e-08
"7002",-1.51270461110459,0.019117944530346,NA,NA,-1.65143075059738,1.15987021026261,NA,3.04047344819906,NA,1.12867745854422,-2.44415989462337,NA,0.769252497832324,-1.49508886562864,9,-91.5530798641216,202.203720703853,25.9537318223736,4.69009782620084e-08
"4226",1.6145457417809,-0.416126151960873,NA,NA,NA,NA,NA,NA,-4.29053171769734,NA,NA,NA,NA,-1.18027149776474,4,-96.9848305706132,202.206347531759,25.9563586502795,4.68394182984574e-08
"6374",-0.804649589855057,-0.34292199949849,NA,1.36097470985782,NA,NA,-0.0978741967168492,2.55087948282833,-4.50244523059316,NA,NA,NA,1.15342186934341,-1.67990664315978,8,-92.6705676213564,202.21386251544,25.9638736339607,4.66637498095255e-08
"4577",0.435965990560937,NA,NA,NA,NA,NA,-0.356576632072561,2.54896766630411,-4.57226005609623,0.205546261449715,NA,NA,NA,-1.35817237825608,6,-94.855662724292,202.21431946056,25.9643305790808,4.66530896409699e-08
"6278",0.415697158253559,-0.41312228194545,NA,1.27477912625028,NA,NA,NA,NA,-4.47172758898108,NA,NA,NA,1.32685839785719,-1.5521199501592,6,-94.8625353590499,202.228064730076,25.9780758485965,4.63335592610378e-08
"2486",-1.22242941521699,-0.32511425200353,NA,1.40230068317411,NA,2.28323499407053,0.443238922125613,NA,-4.40930423434062,0.158787486505795,NA,NA,0.359025644154671,NA,8,-92.6805298285575,202.233786929842,25.9837980483629,4.62011837800864e-08
"7086",1.28958144223854,-0.150447240143962,NA,0.835118375331305,-2.22340343531061,NA,1.00712700100966,NA,-4.28095945278743,0.520387189105432,-0.729555222658147,NA,1.20263184841294,-1.51355849363315,10,-90.4461326556584,202.241958562851,25.9919696813712,4.60127993350964e-08
"276",-2.94126555899029,-0.555722602804251,3.19188783651469,NA,NA,1.29706232328026,NA,NA,NA,-0.104678404899933,NA,NA,NA,NA,5,-95.9507320715764,202.258607000296,26.0086181188163,4.56313684888168e-08
"84",-2.97090141913158,-0.564853755564788,3.21095577961849,NA,NA,1.30165932873865,NA,-0.0465512259655412,NA,NA,NA,NA,NA,NA,5,-95.9569578486715,202.271058554486,26.0210696730065,4.53481602704498e-08
"6882",-0.255946846962875,0.0206999049860627,NA,NA,NA,NA,0.0858800530331693,2.71708412517997,-3.71049567790965,NA,-1.34010613423141,NA,1.33989142773808,-1.40334252105259,8,-92.7064058134273,202.285538899582,26.0355500181025,4.50210174795535e-08
"2986",1.42136115880322,-0.102094755115312,NA,NA,-2.31164975497772,NA,1.28787721579479,NA,-4.15124303658417,0.394181143555651,-0.970973286645099,NA,0.85134749218566,NA,8,-92.7161153407597,202.304957954247,26.0549690727673,4.45860000044333e-08
"6685",-0.924347258267945,NA,NA,1.21037906593113,-1.31431677659315,1.82794104111941,NA,NA,NA,NA,-1.82397413917851,NA,0.807004432433652,-1.39131671712765,7,-93.8286622941195,202.33202338342,26.0820345019403,4.398669465205e-08
"3429",-5.60155804182934,NA,NA,1.33339679659422,NA,NA,-0.580229539642842,2.0026879525239,NA,0.270892611558014,NA,5.71127021064436,0.985401814878242,NA,7,-93.8364161105274,202.347531016236,26.0975421347563,4.36469487631217e-08
"6594",-0.226662431305974,-0.350637671788465,NA,NA,NA,NA,NA,2.46209144360552,-4.4932833743101,0.211834605235196,NA,NA,1.23094660971623,-1.5357190007678,7,-93.8367350898692,202.348168974919,26.0981800934398,4.36330285083892e-08
"6370",-0.0807818819003549,-0.322163728671031,NA,NA,NA,NA,-0.181667517292622,2.42177890798374,-4.41134717086231,NA,NA,NA,1.24008865878799,-1.53062076724763,7,-93.8481974614826,202.371093718146,26.1211048366665,4.31357459842048e-08
"4196",-2.42703670387537,-0.589584529399999,4.0060256548373,NA,NA,NA,0.154428223772602,0.360860149763306,NA,NA,NA,NA,NA,-1.57946439967854,6,-94.9361466472542,202.375287306484,26.1252984250051,4.30453939614374e-08
"5094",-0.890278889535991,0.00627615238005955,NA,1.41249142938011,NA,NA,0.111983105658956,3.02162302549203,-3.6582202613428,1.36692777480678,-1.84323456198396,NA,NA,-1.42338048546861,9,-91.6430311731673,202.383623321944,26.133634440465,4.28663538062378e-08
"4665",0.000980014614945877,NA,NA,NA,-1.8386683246386,1.72606814177352,0.747995186777846,NA,NA,NA,-1.7507066914832,NA,NA,-1.07647558322062,6,-94.9408216852634,202.384637382503,26.1346485010236,4.28446247759987e-08
"4420",-2.34078642744888,-0.584036391257194,3.96191047037188,NA,NA,NA,NA,0.363733513644533,NA,0.0167214226834814,NA,NA,NA,-1.59318993299726,6,-94.9466436642988,202.396281340574,26.1462924590944,4.25959089803743e-08
"4261",1.27096339457663,NA,NA,1.31471198794024,NA,NA,-0.676165068921842,NA,-4.53650247695258,NA,NA,NA,NA,-1.37707015686147,5,-96.0235092883441,202.404161433831,26.1541725523516,4.24284093077512e-08
"6504",-4.21258137727459,-0.646450332953432,4.62566104483027,2.102330339058,NA,NA,0.388903515533782,0.117972525616708,NA,0.027514999040485,NA,NA,0.880424609435347,-1.98523265511938,9,-91.6546840050176,202.406928985645,26.1569401041657,4.23697385001653e-08
"793",-0.486765510261578,NA,NA,NA,-1.33398347165019,1.75014906232428,NA,NA,NA,0.993483989362254,-2.28528289559235,NA,NA,NA,5,-96.0257361528456,202.408615162834,26.1586262813548,4.23340321108209e-08
"6886",-0.919634313010574,-0.0118319197523661,NA,1.29173174703623,NA,NA,0.135386714678804,2.80127240687042,-3.79866189427274,NA,-1.27480226121278,NA,1.23209373566482,-1.54604748562642,9,-91.6617814963996,202.421123968409,26.1711350869296,4.20700843007593e-08
"3425",-4.7926309320537,NA,NA,NA,NA,NA,-0.599225545651025,1.88804511032427,NA,0.222791669129253,NA,5.55665836450462,1.17626319623375,NA,6,-94.9618215264671,202.42663706491,26.176648183431,4.19542757727041e-08
"1318",-3.99594215041049,-0.624807055786516,NA,1.43914325484637,NA,NA,-0.671054121865085,NA,NA,0.611393431369281,NA,5.57246887010949,NA,NA,6,-94.9695276464402,202.442049304857,26.1920604233772,4.1632213608836e-08
"4388",-2.31149132008061,-0.587085415447899,4.1346282169338,NA,NA,NA,0.158460349113827,NA,NA,0.0109168579448202,NA,NA,NA,-1.57094374830302,6,-94.9708952946362,202.444784601248,26.1947957197691,4.15753143049845e-08
"2889",-1.18706102694987,NA,NA,NA,-1.90091275473277,NA,NA,3.25976011181931,NA,0.942265927930207,-2.48318248368182,NA,0.539517005674905,NA,6,-94.9819400513689,202.466874114714,26.2168852332344,4.111865157898e-08
"2789",-1.05460690598378,NA,NA,1.0306092315805,NA,NA,0.346116887486133,2.63292214780037,-3.71164561393084,NA,-1.47835195554568,NA,0.821020428529728,NA,7,-93.8987386763702,202.472176147921,26.2221872664419,4.10097897119863e-08
"1313",-3.08317290887101,NA,NA,NA,NA,NA,-0.950951429040734,NA,NA,0.386784669734156,NA,5.53424271268188,NA,NA,4,-97.1210627281388,202.47881184681,26.2288229653307,4.08739508749901e-08
"133",0.660045640953639,NA,NA,1.08413927620095,NA,NA,NA,NA,-4.61576007521005,NA,NA,NA,NA,NA,3,-98.1721870038378,202.485550478264,26.2355615967846,4.07364653755775e-08
"2884",-2.69689024367743,0.0753317655434542,3.04036279480187,NA,NA,NA,NA,1.06199240618159,NA,1.15716271739987,-2.56111449638386,NA,0.748082733231401,NA,7,-93.9091187812495,202.49293635768,26.2429474762004,4.05863055013676e-08
"897",1.13101546001087,NA,NA,NA,NA,NA,NA,NA,-3.61531474427867,0.980726171127777,-1.68720528168882,NA,NA,NA,4,-97.131152430075,202.498991250683,26.2490023692032,4.0463618440736e-08
"2482",-0.424530747763913,-0.330037251110854,NA,NA,NA,2.08835833226281,0.358665062862475,NA,-4.3588415976342,0.0737174989974846,NA,NA,0.618324101985679,NA,7,-93.9148056408673,202.504310076915,26.2543211954359,4.03561519253862e-08
"533",-1.79530703145829,NA,NA,1.37365325347167,NA,2.22809788908327,NA,NA,NA,NA,-2.14961321171745,NA,NA,NA,4,-97.1355616773741,202.507809745281,26.2578208638015,4.02855970988888e-08
"2550",-2.05182530970586,-0.303454968439463,NA,1.41844567081191,NA,2.08195885754495,0.643377391126514,1.7471883238511,-4.53067651932399,0.155516017053169,NA,NA,0.277670313742491,NA,9,-91.7069734374147,202.511507850439,26.2615189689599,4.02111757373769e-08
"6782",-2.51532688579877,-0.12945499079828,NA,1.1091609050198,-2.12104914106793,1.33787285890486,1.45460487681632,3.3619920813367,NA,NA,-1.95184985750561,NA,0.735762397021259,-1.48184588327398,10,-90.5811537459658,202.512000743465,26.262011861986,4.02012670543613e-08
"7006",-2.34010415175434,-0.0103163277831621,NA,1.27664168031463,-1.43376950533658,1.4176741629837,NA,3.0057511536717,NA,1.26940687245659,-2.52435763693472,NA,0.592236051803059,-1.61546786713709,10,-90.5847212045012,202.519135660536,26.2691467790568,4.00581062130885e-08
"2051",-3.03245505122466,NA,3.97462928921631,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.441024002049395,NA,3,-98.1906374531125,202.522451376813,26.272462495334,3.99917505750018e-08
"4257",1.93788902232461,NA,NA,NA,NA,NA,-0.734174353147237,NA,-4.43087036568468,NA,NA,NA,NA,-1.24355824795912,4,-97.1437690524423,202.524224495417,26.2742356139379,3.99563112283902e-08
"2676",-3.30469278616367,-0.0491804484316137,2.94266100009055,NA,NA,1.30505184667657,0.998187881021819,0.678574233785474,NA,NA,-2.0369042426736,NA,0.740176032146986,NA,8,-92.8258356171721,202.524398507072,26.2744096255922,3.99528349477123e-08
"1378",-4.10393188558418,-0.563403881796114,NA,NA,NA,NA,-0.458995255789187,1.94371691334948,NA,0.521707407470608,NA,5.17445352709136,NA,NA,6,-95.0193451964435,202.541684404863,26.2916955233838,3.96090125968292e-08
"2852",-2.82285211169785,-0.0107343393029782,3.64781920914588,NA,NA,NA,0.784223774859173,NA,NA,1.08637768735989,-2.44356572217931,NA,0.787098123570199,NA,7,-93.9435603166676,202.561819428516,26.3118305470366,3.92122489565506e-08
"2758",-0.87607186383374,0.032510611889161,NA,1.01823628112371,NA,NA,NA,2.56217945386735,-3.66038233382262,NA,-1.4589286274185,NA,0.790491261576544,NA,7,-93.946782373468,202.568263542117,26.3182746606374,3.90861081886305e-08
"942",1.49133709119371,-0.106379284458145,NA,0.622619132774223,-2.26472643255558,NA,1.13144511373915,NA,-4.09413674076364,0.48018536121367,-0.935700155656626,NA,NA,NA,8,-92.8482910227154,202.569309318158,26.3193204366787,3.90656758732556e-08
"868",-2.82160725539944,0.0307335453932669,3.29270999848299,NA,NA,NA,0.75318814276585,1.09613181643752,NA,1.25319112809286,-2.54637362721588,NA,NA,NA,7,-93.9683820272025,202.611462849586,26.3614739681063,3.82509142073746e-08
"569",-0.462813725124014,NA,NA,NA,-1.78488424615308,1.76834430770235,0.969337766616064,NA,NA,NA,-1.88205050466213,NA,NA,NA,5,-96.1272927342158,202.611728325574,26.361739444095,3.82458371947038e-08
"259",-2.66997152941357,NA,3.97957141286963,NA,NA,NA,NA,NA,NA,-0.321464844503896,NA,NA,NA,NA,3,-98.2360426549573,202.613261780503,26.3632728990235,3.82165242998712e-08
"6305",1.31588912580293,NA,NA,NA,NA,NA,-0.6345101837993,NA,-4.55489463476687,NA,NA,NA,1.3544256117165,-1.46792759736783,5,-96.1352362438343,202.627615344812,26.3776264633322,3.79432344740557e-08
"4669",-0.807642763219762,NA,NA,1.24461826887541,-1.60058052074272,1.9490444118288,0.622288835878393,NA,NA,NA,-1.79186996760137,NA,NA,-1.21299460019573,7,-93.9821390310059,202.638976857193,26.3889879757132,3.77282992851466e-08
"295",-4.13643029587696,NA,4.49556901145161,1.75173865919476,NA,NA,0.461761294172803,NA,NA,-0.267888253688507,NA,NA,NA,NA,5,-96.1467112661282,202.650565389399,26.4005765079199,3.75103235938923e-08
"2242",-0.370318979940728,-0.356600581344131,NA,NA,NA,NA,NA,2.23100958802008,-4.38337817195799,NA,NA,NA,0.810487220294629,NA,5,-96.1505660941058,202.658275045354,26.4082861638751,3.73660060873424e-08
"877",-2.00074745208021,NA,NA,0.632303040221584,-2.41685396789343,NA,1.56766424010759,3.84510221662238,NA,1.02215795656511,-2.60925684280393,NA,NA,NA,7,-93.9934013867613,202.661501568703,26.4115126872241,3.73057735402873e-08
"2087",-4.37250857939046,NA,4.49992023749173,1.73390574502692,NA,NA,0.463005270344266,NA,NA,NA,NA,NA,0.251949208441057,NA,5,-96.1562460223596,202.669634901862,26.4196460203827,3.71543714573656e-08
"6629",-0.780775632147192,NA,NA,1.35820265511919,NA,NA,-0.169939696493351,2.59136808060414,-4.79397502166774,0.169849589839138,NA,NA,1.11619718146787,-1.70336738317027,8,-92.9030110474665,202.67874936766,26.428760486181,3.69854355658911e-08
"5090",-0.0922220917517607,0.0467665913600948,NA,NA,NA,NA,0.0497103442326024,2.92845965818969,-3.5649948255032,1.30658870408864,-1.87540318074574,NA,NA,-1.25799633959556,8,-92.9042402719425,202.681207816612,26.4312189351329,3.69400000941574e-08
"35",-2.9777014986308,NA,4.09329626962712,NA,NA,NA,0.255543788755375,NA,NA,NA,NA,NA,NA,NA,3,-98.2727279714965,202.686632413581,26.4366435321019,3.68399435408435e-08
"789",-2.17524502690316,NA,NA,1.41537478910719,NA,2.26741048967725,NA,NA,NA,1.42123156353223,-2.77385358258142,NA,NA,NA,5,-96.1666185342497,202.690379925642,26.440391044163,3.67709791059089e-08
"4634",0.228313425530913,-0.153269441621672,NA,NA,-1.59158300005334,1.67451591880656,NA,NA,NA,NA,-1.57961675786135,NA,NA,-1.15192465172073,6,-95.0972711765334,202.697536365043,26.4475474835635,3.66396395850408e-08
"6817",1.26436964089512,NA,NA,NA,NA,NA,-0.386701052101139,NA,-3.7855126127714,NA,-1.1298821815449,NA,1.43954840505344,-1.33632990500827,6,-95.1006356460395,202.704265304055,26.4542764225758,3.65165737766094e-08
"3361",-3.85120059611214,NA,NA,NA,NA,NA,-0.844187225941112,NA,NA,0.234929924882911,NA,5.77113751457027,1.2936267221567,NA,5,-96.1735948223698,202.704332501882,26.4543436204031,3.65153468800107e-08
"6309",0.706612270600028,NA,NA,1.26299796607647,NA,NA,-0.58169976201561,NA,-4.6488595644095,NA,NA,NA,1.29618078952425,-1.60771771487889,6,-95.1069338034447,202.716861618865,26.4668727373861,3.62873093765548e-08
"3430",-5.69181686708776,-0.651880083804077,NA,1.41325791548773,NA,NA,-0.304287676620364,1.98848449125765,NA,0.478959085966595,NA,5.58125656630012,1.04542269397093,NA,8,-92.923361086849,202.719449446425,26.4694605649458,3.62403870901604e-08
"67",-2.89353736254631,NA,3.9318164157994,NA,NA,NA,NA,0.214518078496908,NA,NA,NA,NA,NA,NA,3,-98.2906881876649,202.722552845918,26.4725639644387,3.61841964974413e-08
