"","(Intercept)","boatlaunch","depth_max_m","dist_waterfowl","latitude","longitude","nonFP_species_richness","PH_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"1614",-5.21632464471522,-0.113599509044838,NA,0.66727079123521,-1.4383820005063,NA,NA,3.47040026513614,NA,NA,6.8049724582137,0.46933678537584,NA,7,-94.1174595126528,202.901585691972,11.0383420407328,7.34350133650519e-05
"1661",-4.15105201158544,NA,NA,0.665274139844796,-1.13376079576961,-1.09055288605634,-0.37881679584126,2.85561630741098,NA,NA,6.56101340956092,0.406283630970652,NA,8,-93.0208427327328,202.903960914567,11.0407172633279,7.33478528801742e-05
"1650",-4.02944587815674,-0.0529250390588759,NA,NA,NA,-1.34202533264397,-0.50801733889101,2.54184957891855,NA,NA,6.479060013285,0.603118029722338,NA,7,-94.1280681327624,202.922802932191,11.059559280952,7.26600869233206e-05
"582",-5.26630166164447,-0.231829238390601,NA,0.302561457272519,NA,NA,NA,3.25056752795358,NA,NA,6.65458181156198,NA,NA,5,-96.2869795570932,202.926900290657,11.0636566394176,7.25113820884505e-05
"3054",-5.50208577831711,0.429060636937878,NA,1.13241200253485,-0.996086999566493,NA,0.0420270122572262,4.06195812452496,2.10770503013409,-2.57164881093465,6.62404294952529,NA,-0.172968773562545,10,-90.7977656240859,202.928864581505,11.0656209302657,7.24402003274833e-05
"675",-2.18108177057812,NA,-2.17803512418574,NA,NA,NA,-0.862307665787458,NA,1.2873474096136,NA,6.42398843971347,NA,NA,5,-96.2988473217008,202.950635819872,11.0873921686327,7.16559203243998e-05
"1724",-1.36228875971921,0.279672661564128,-2.68915245251087,NA,-0.894458220989715,-1.71427530722883,-0.19856835432669,NA,0.992906301203378,NA,6.35500794122099,0.668481864880737,NA,9,-91.9335844606781,202.951506270754,11.0882626195145,7.16247406304761e-05
"2792",-4.18003699362958,0.242687534750145,-2.70349865911876,0.443732255269112,NA,NA,-0.446488371825964,3.58272321837516,1.23696584839791,NA,6.16223442163121,NA,-0.105109445496322,9,-91.9341646602385,202.952666669875,11.0894230186353,7.15831960406901e-05
"3863",-1.93342030958791,NA,-2.22625112699946,0.558740081170948,NA,-1.81635032773602,NA,NA,NA,-0.174976602813733,6.23709934947533,0.987311400321072,-0.172923695689839,8,-93.0507012312249,202.963677911552,11.1004342603121,7.11901690265275e-05
"3832",-3.63871559185244,0.318610033043699,-2.89625440767907,0.480454607836996,NA,-1.48693147188368,-0.0672683228806988,2.96693157217737,1.10513951906505,NA,6.19227908120634,0.715960668397865,-0.231343008762865,11,-89.6806114759576,202.970979049476,11.1077353982368,7.09307581917162e-05
"2046",-5.22365045678528,0.494948394176079,NA,1.12070186984871,-0.649688003624979,-1.12244846055018,0.215258811285367,3.51799879537564,2.04674677401758,-2.69415914958114,6.62348023715083,0.453263848457509,NA,11,-89.680664952697,202.971086002955,11.1078423517156,7.0926965147468e-05
"622",-4.53725654869583,-0.0247957596493498,NA,0.724389029596296,-1.45901601182268,NA,-0.485225448849551,3.4304448340475,NA,NA,6.52549838069264,NA,NA,7,-94.1536897313769,202.97404612942,11.1108024781811,7.08220664016794e-05
"783",-1.81772935193719,NA,-2.45996421761396,0.859260091870246,-1.4900500870601,NA,NA,NA,NA,0.22490151184266,6.25060021845075,NA,NA,6,-95.2445508346627,202.986143089444,11.1228994382043,7.03949934218668e-05
"3639",-1.95196689431663,NA,-2.38188484410711,0.527228326705102,NA,-1.84346187978262,0.071220136486754,NA,NA,NA,6.26813692823719,0.976744986831842,-0.181793394876568,8,-93.0659625948094,202.994200638721,11.1309569874812,7.01119583827172e-05
"3995",-1.56499251355382,NA,-2.30428195946831,NA,-0.757516708637648,-1.68841371860928,NA,NA,1.17323639281725,-0.324735031390495,6.37984484717551,0.707698975815456,-0.269581127845963,9,-91.9568863924635,202.998110134325,11.1348664830853,6.99750410491961e-05
"3954",-4.40319355092528,0.329038822128909,NA,NA,NA,-1.2803697326181,0.555139356092079,3.25812040621173,NA,-1.8675738628553,6.39971842484073,0.925762990157664,-0.325723984414054,9,-91.957951335206,203.00024001981,11.1369963685702,6.99005613024483e-05
"1847",-2.0574422567558,NA,-2.26205912910706,0.575927753093094,NA,-1.82397741827772,0.156590278805936,NA,NA,-0.237465563155041,6.24995634434323,0.947712689768119,NA,8,-93.075446533751,203.013168516604,11.1499248653644,6.94501640194267e-05
"3860",-1.60652091701092,0.250010292252828,-2.31202705900364,NA,NA,-1.84545302388404,NA,NA,NA,-0.259517779914459,6.27996783719297,1.04203350285129,-0.212877345974228,8,-93.0777522714198,203.017779991941,11.1545363407019,6.92902146316748e-05
"1622",-4.61872900636213,-0.129605947384787,NA,0.354477422941428,NA,-1.39208742231517,NA,2.58715583992123,NA,NA,6.64853504115354,0.5878130322197,NA,7,-94.1776064702998,203.021879607266,11.1586359560269,6.91483284881179e-05
"2629",-5.28854622727747,NA,NA,0.28408489459095,NA,NA,NA,3.34488804563897,NA,NA,6.76214584541405,NA,-0.267483283651291,5,-96.3349632079122,203.022867592295,11.1596239410556,6.91141781671629e-05
"2575",-1.80981878503078,NA,-2.27051378143898,0.86660082678284,-1.43169644635175,NA,NA,NA,NA,NA,6.23803651890255,NA,-0.0817920850544727,6,-95.2640252022769,203.025091824672,11.1618481734327,6.90373578952164e-05
"1738",-5.10471666882144,-0.176556480022143,NA,NA,-1.34095614825368,NA,NA,3.4926114938966,0.516034851075011,NA,6.89489292789579,0.387131728753852,NA,7,-94.179737728374,203.026142123415,11.1628984721753,6.9001112488081e-05
"4088",-4.48943032110843,0.554161278005877,-2.01465364694392,0.80703955111742,NA,-1.38891877541224,0.393097046009416,3.43753834371156,1.88916361432187,-1.87790532038319,6.25863975387754,0.718043050123681,-0.176996307392367,12,-88.5584210814236,203.030952592295,11.1677089410557,6.88353480669729e-05
"1630",-4.4332494478287,-0.0409484074666271,NA,0.632724729657586,-1.16420391402795,-1.11346395536446,NA,2.93013306040218,NA,NA,6.67558301855946,0.391351159571142,NA,8,-93.0847239247517,203.031723298605,11.1684796473658,6.88088272586839e-05
"559",-1.82988896065419,NA,-2.2729851310109,0.878110280128509,-1.42037145439545,NA,-0.0306100764230517,NA,NA,NA,6.22635553093405,NA,NA,6,-95.2714919367146,203.040025293548,11.1767816423082,6.85237939862131e-05
"1754",-4.3375513952367,-0.107153695220024,NA,NA,-1.05562233683632,-1.14450031852374,NA,2.93704244898547,0.567474917129596,NA,6.76721217054209,0.290654227249917,NA,8,-93.0941948346699,203.050665118442,11.1874214672023,6.81602213464413e-05
"2677",-3.73133430204147,NA,NA,0.377383969386041,NA,-1.39178916502198,-0.536271150031412,2.59986650689276,NA,NA,6.32385868348006,NA,-0.281704950048006,7,-94.1931549481242,203.052976562915,11.1897329116757,6.80814925660358e-05
"1795",-2.78574258130373,NA,-2.00349716572651,NA,NA,NA,NA,NA,NA,-0.429921087395648,6.61912669392412,1.10310430010156,NA,5,-96.3550406887175,203.063022553906,11.1997789026662,6.77403769638421e-05
"3771",-1.45122666620002,NA,-2.51230136593195,NA,-0.854297629838865,-1.69258108273961,-0.0279200890565316,NA,1.01992258510913,NA,6.36850265977069,0.701232770326916,-0.284841287928974,9,-91.9950386700496,203.074414689497,11.2111710382574,6.73556200252543e-05
"1543",-3.06024212641566,NA,-2.34241589306,0.45774045123508,NA,NA,NA,NA,NA,NA,6.66751755631853,1.06371582473077,NA,5,-96.3620315245918,203.077004225654,11.2137605744147,6.72684665524696e-05
"3636",-1.60948896740156,0.207226028360046,-2.48109882715358,NA,NA,-1.8655685993473,0.0049466135761165,NA,NA,NA,6.29342410811449,1.01810790677463,-0.218486202745416,8,-93.1127915392942,203.08785852769,11.2246148764508,6.69043792976441e-05
"2841",-1.70773910867268,NA,NA,NA,-0.651319822756469,-1.62484794150041,NA,NA,NA,-0.936846951914719,6.36063209010355,NA,-0.212162344047552,6,-95.2955187815395,203.088078983197,11.2248353319579,6.68970049846477e-05
"638",-3.88925511498947,0.0237908836006129,NA,0.671949138891986,-1.19507087101075,-1.10942477392246,-0.375749873087614,2.90738005891938,NA,NA,6.45968157137987,NA,NA,8,-93.1186197371364,203.099514923375,11.2362712721353,6.65155814345728e-05
"1681",-3.30046927770623,NA,NA,NA,NA,-1.84276259298463,NA,NA,0.575495375825153,NA,7.03430748746308,0.608678612991172,NA,5,-96.3769749130354,203.106891002541,11.243647351302,6.62707211420986e-05
"3957",-4.66889309687137,NA,NA,0.531913788514923,NA,-1.25764703037024,0.634914381352272,3.12504262323225,NA,-1.7017271838223,6.35032779324381,0.877676090291549,-0.291331516397942,9,-92.0130420332419,203.110421415881,11.247177764642,6.6153842810666e-05
"1844",-1.69809377338962,0.238958970621944,-2.34566238483837,NA,NA,-1.84636494871965,0.0995594555000963,NA,NA,-0.297259765918773,6.27604105349775,0.988874043610276,NA,8,-93.1256604684314,203.113596385965,11.2503527347253,6.60489078881052e-05
"3616",-1.47129264496536,0.361637415750336,-2.63895924091614,0.85314608769945,-1.10305201818899,-1.6856982798254,NA,NA,NA,NA,6.27576718178511,0.88364496884497,-0.249217780421639,9,-92.0166302494192,203.117597848236,11.2543541969965,6.59168938879176e-05
"3070",-4.8678215147878,0.476233049924009,NA,1.09724842095495,-0.731511204531218,-1.13322132268504,0.200392549516729,3.55892897075831,2.10933647891913,-2.60562928222095,6.5250650921264,NA,-0.189147452033933,11,-89.7544369115693,203.1186299207,11.2553862694602,6.58828871574871e-05
"2666",-4.10534799777361,-0.0523761028505806,NA,NA,-1.41905879004813,NA,-0.371506341034094,3.53879302008151,NA,NA,6.50420305217138,NA,-0.384403164718775,7,-94.2283260268097,203.123318720286,11.2600750690467,6.5728612242158e-05
"794",-1.78561038444828,0.131660566694727,NA,NA,-0.640744387452015,-1.63560048912928,NA,NA,NA,-1.06084983254902,6.38925408405819,NA,NA,6,-95.3135743618457,203.12419014381,11.2609464925702,6.56999797509281e-05
"3601",-2.95695681161432,NA,NA,NA,NA,-1.82025277052856,NA,NA,NA,NA,6.90286458442306,0.826668706301267,-0.38458787763933,5,-96.3959664334638,203.144874043398,11.2816303921587,6.50240152790335e-05
"1979",-1.64410109559168,NA,-2.31720313287226,NA,-0.724931009340698,-1.68964821129112,0.0186797737777479,NA,1.17704318107132,-0.368255870361058,6.36176839579845,0.646093472465473,NA,9,-92.0362226869871,203.156782723372,11.2935390721323,6.46379905864005e-05
"1642",-4.53531251628976,-0.0576816427723178,NA,NA,-1.30416563591671,NA,-0.433514351451489,3.40234028995037,NA,NA,6.63883991401843,0.495729897650022,NA,7,-94.2465281236685,203.159722914004,11.2964792627643,6.45430363921642e-05
"2682",-3.46511996996672,0.000124280390946089,NA,NA,-1.15611835104809,-1.12898032296521,-0.265284870684984,3.00499297927376,NA,NA,6.4338094715534,NA,-0.390847487816198,8,-93.1504549306785,203.163185310459,11.2999416592194,6.4431396265439e-05
"1571",-2.58799345066837,NA,-2.20407489562558,NA,NA,NA,-0.364950806998485,NA,NA,NA,6.56598714788765,1.07229518279991,NA,5,-96.4068321739328,203.166605524336,11.3033618730968,6.43213058476394e-05
"2674",-3.5630917977244,-0.0586044994317155,NA,NA,NA,-1.38575796814005,-0.45465404220079,2.62960345803617,NA,NA,6.30331756745462,NA,-0.29955699949587,7,-94.2540741230139,203.174814912694,11.311571261455,6.40578276765273e-05
"825",-1.76057952652343,NA,NA,NA,-0.626372573090559,-1.61442702253418,-0.0662530813020265,NA,NA,-0.94658816287673,6.34465791539257,NA,NA,6,-95.3463910126711,203.189823445461,11.3265797942211,6.35789198471166e-05
"565",-2.23695910971205,NA,NA,0.549458369618666,NA,-1.74451484178231,-0.851078802478719,NA,NA,NA,6.39766343025155,NA,NA,5,-96.4198061443736,203.192553465218,11.3293098139783,6.3492193198288e-05
"658",-2.89920565228258,-0.272175537588123,NA,NA,NA,-1.82818833054356,NA,NA,0.775698526492541,NA,6.78350164483789,NA,NA,5,-96.4236796594103,203.200300495291,11.3370568440518,6.32467309410019e-05
"1679",-2.74208390592897,NA,-2.54239110015895,0.901686005771176,-1.3536353462208,NA,NA,NA,0.930969341711797,NA,6.64913088288491,0.752534646119708,NA,7,-94.2706622694556,203.207991205578,11.3447475543385,6.30039918070764e-05
"2972",-1.09972218774552,0.294720985924922,-2.35799962527162,NA,-0.87755445306694,-1.74913868581383,NA,NA,1.30684900341792,-0.484662567071613,6.25349108142649,NA,-0.18980972184855,9,-92.0633625463214,203.21106244204,11.3478187908011,6.29073159761956e-05
"3991",-2.53055301733206,NA,-1.94625185413401,0.799618509296395,NA,-1.82391646382658,NA,NA,1.54713296052388,-0.932513402293206,6.44410527542778,0.787148814558326,-0.158752540784752,9,-92.064947499503,203.214232348404,11.3509886971642,6.28076897978672e-05
"4077",-5.77485182637834,NA,NA,0.991707270162648,-0.93966722937668,NA,0.255847152785516,3.93536253297292,1.89429111943454,-2.2715452326488,6.71781306557681,0.546912723124023,-0.273331371733785,10,-90.9428060414948,203.218945416323,11.3557017650836,6.2659855600495e-05
"630",-3.84310490640367,-0.0501799957780186,NA,0.405466909134357,NA,-1.3770235348369,-0.527366945802167,2.5564915285766,NA,NA,6.31326686506535,NA,NA,7,-94.2804526613375,203.227571989342,11.3643283381024,6.23901677292965e-05
"3891",-1.72522318149204,NA,-2.27523319312059,NA,NA,-1.83075290843508,0.199398983810479,NA,NA,-0.172260197199381,6.27344863501515,0.994913762562295,-0.208896707261214,8,-93.1837423521126,203.229760153327,11.3665165020875,6.23219450976517e-05
"3587",-2.7812704926848,NA,-2.30763914641545,NA,NA,NA,NA,NA,NA,NA,6.67786962231834,1.11151889146574,-0.160136876193147,5,-96.4397875657637,203.232516307998,11.3692726567585,6.22361197881477e-05
"1600",-1.58002220357699,0.342387539496537,-2.69724618824852,0.868113620698095,-1.09255117677272,-1.68921278284057,0.0953728957095523,NA,NA,NA,6.26544491213245,0.816068009185441,NA,9,-92.0817607100784,203.247858769554,11.384615118315,6.17605187056782e-05
"1975",-2.50838819009709,NA,-1.93925669656941,0.83416800061057,NA,-1.80535753337887,-0.157974185464396,NA,1.57864849100201,-0.911712128024652,6.40883816870512,0.743005202459606,NA,9,-92.0844658806185,203.253269110635,11.3900254593951,6.15936717464247e-05
"1824",-1.53045897999896,0.347651490467161,-2.69625841552332,0.872186401177869,-1.09465334825777,-1.6830205378833,NA,NA,NA,0.038082026775879,6.24935889387753,0.814028996866537,NA,9,-92.0844831806425,203.253303710683,11.3900600594433,6.15926061836373e-05
"1557",-3.3391078311169,NA,NA,0.480929187522224,NA,-1.81763254663208,NA,NA,NA,NA,6.90803002956931,0.72023490248968,NA,5,-96.4525131641658,203.257967504802,11.3947238535627,6.14491458986948e-05
"2646",-4.0953820627733,-0.126845974542717,NA,0.314122199017672,NA,-1.43105267222045,NA,2.66562204578179,NA,NA,6.45887986190395,NA,-0.296469639718799,7,-94.2960611897767,203.25878904622,11.3955453949806,6.14239095729951e-05
"1554",-2.97866695876525,-0.208600729344428,NA,NA,NA,-1.76630176675208,NA,NA,NA,NA,6.77356726691271,0.701584995163769,NA,5,-96.4601743417252,203.273289859921,11.4100462086816,6.09801718217375e-05
"1540",-2.80668526535169,0.0627279402327321,-2.38033646106697,NA,NA,NA,NA,NA,NA,NA,6.67379104357711,1.07942180364977,NA,5,-96.4608872597238,203.274715695918,11.4114720446788,6.09367134526573e-05
"647",-2.90323267200818,NA,-2.4458260144139,0.534644561356752,NA,NA,NA,NA,1.05028946277733,NA,6.60853524572639,NA,NA,5,-96.462015188342,203.276971553155,11.4137279019151,6.08680199376301e-05
"956",-1.11549889303459,0.303992382102607,-2.34355644980545,NA,-0.841834086841153,-1.73758501387665,-0.140677508285077,NA,1.33004555091192,-0.491538328375634,6.22784340046353,NA,NA,9,-92.0973778841142,203.279093117626,11.4158494663867,6.080348645739e-05
"4080",-4.78793093377094,0.556317392033036,-2.48076572454338,1.02370568260913,-1.48349198164028,NA,0.450268804086224,4.23302846579552,1.50594832354641,-1.28433279689423,6.3495975426416,0.608106895821454,-0.242086366605953,12,-88.6889508621997,203.292012153847,11.4287685026079,6.04119910325984e-05
"1761",-4.96562314216704,NA,NA,NA,NA,NA,-1.16107275631564,3.03860389826979,0.853278181248884,NA,6.73858530503731,0.577247194512736,NA,6,-95.3979565774799,203.292954575078,11.4297109238388,6.03835309669911e-05
"661",-3.26303323893364,NA,NA,0.510363106161613,NA,-1.8865621412934,NA,NA,0.721763291242928,NA,6.93721070421988,NA,NA,5,-96.4765393323214,203.306019841113,11.4427761898739,5.99903531602885e-05
"1658",-3.85504548450352,-0.00381956148446725,NA,NA,-1.05354423519343,-1.10964990614996,-0.329065717577683,2.89244333162422,NA,NA,6.54218083909666,0.409445132324687,NA,8,-93.2250137255061,203.312302900114,11.4490592488746,5.98021874149726e-05
"790",-2.31510891201096,0.134407272233619,NA,0.697693950487229,NA,-1.74647502345335,NA,NA,NA,-1.27658390080945,6.31182251284641,NA,NA,6,-95.4224069642892,203.341855348697,11.4786116974574,5.89250333527212e-05
"2748",-0.892656797238871,0.259882075767571,-2.60024434227409,NA,-0.987585631926676,-1.73920919661151,-0.198873355219026,NA,1.12292461078047,NA,6.21007172631662,NA,-0.207246212691028,9,-92.1300126120521,203.344362573502,11.4811189222623,5.88512104823938e-05
"3688",-4.45726800259251,0.272830266975736,-2.68958270060378,0.308523660039325,NA,NA,0.0534563145285022,3.59219234696621,NA,NA,6.28083562254612,0.960642409542577,-0.200429546160438,9,-92.1308005497712,203.34593844894,11.4826947977005,5.88048576578078e-05
"2705",-2.83492945284421,NA,NA,NA,NA,-1.889644746601,NA,NA,0.720205354303395,NA,6.90136753715477,NA,-0.288251944411131,5,-96.5059240991024,203.364789374675,11.501545723436,5.82531985607608e-05
"2609",-1.87790443480705,NA,NA,NA,NA,-1.75758964285111,-0.775550937765656,NA,NA,NA,6.39931569662828,NA,-0.224729248505718,5,-96.5083248541439,203.369590884758,11.5063472335189,5.81135146411623e-05
"3960",-3.88460615005173,0.462150626730016,-2.34660257034105,0.473007032604163,NA,-1.42024341244977,0.740235222358022,3.26666266358051,NA,-0.947569745827378,6.09884135451955,0.952757694570684,-0.200812629333004,11,-89.8844178876976,203.378591872956,11.5153482217168,5.78525627581075e-05
"2837",-2.25282792004331,NA,NA,0.65407740982155,NA,-1.73578436601955,NA,NA,NA,-1.16415873092364,6.28182113443833,NA,-0.117404021869542,6,-95.4421028018379,203.381247023794,11.5180033725547,5.77758100766257e-05
"821",-2.25572089049374,NA,NA,0.674643779729987,NA,-1.72202136688775,-0.0968384484726892,NA,NA,-1.14550653924926,6.26130867889302,NA,NA,6,-95.4547415085661,203.406524437251,11.5432807860111,5.70501936426875e-05
"3910",-5.27997476783166,0.328893352627473,NA,0.587119036970391,NA,NA,NA,3.6589565057381,NA,-1.86068604797723,6.4582081236077,0.999272339618596,-0.24953186917755,8,-93.2903356822707,203.442946813643,11.5797031624038,5.60206449360204e-05
"562",-1.98572473338312,-0.105435582290973,NA,NA,NA,-1.73516780363337,-0.719785130508613,NA,NA,NA,6.36984127135637,NA,NA,5,-96.5450485169,203.443038210271,11.5797945590312,5.6018084945507e-05
"4096",-4.08210667958354,0.602885900374469,-2.55627992566845,0.999130221407515,-1.22147771278759,-1.17478885091973,0.6006283448131,3.71477359995933,1.52310467417161,-1.28605994231621,6.23410038810715,0.559912406895661,-0.243208126550233,13,-87.6073342218256,203.461582023898,11.5983383726587,5.55010909458523e-05
"3988",-2.03590588656101,0.292570538074541,-2.06326168730597,NA,NA,-1.84717840409394,NA,NA,1.44517825497149,-0.969927643889145,6.47416814399316,0.857097675197819,-0.215666742845486,9,-92.1899435718577,203.464224493113,11.6009808418736,5.54278094054569e-05
