"","(Intercept)","boatlaunch","log(COND_avg)","log(dist_waterfowl + 1)","log(latitude)","log(longitude)","log(nearest_W)","log(nonFP_species_richness + 1)","log(PH_avg)","log(secchi_avg)","log(shoreline_development)","log(surfacearea_ha)","log(TOTP_avg)","log(waterbodies_10km)","log(waterbodies_1km + 1)","df","logLik","AICc","delta","weight"
"2793",96.0612360002347,NA,NA,NA,-26.683590014674,NA,-0.0275877654904823,0.0222625676000579,2.02192970605335,NA,-0.840655384485998,NA,0.629170212569659,NA,NA,7,-62.2043107112082,139.083320217597,14.1760615709196,4.34813714658722e-06
"7416",32.2400277452022,1.03317797820886,1.39257161877536,0.30522493801119,NA,-7.992351208806,0.0185006615413784,-0.0572606455316834,-1.05025086022855,NA,NA,-0.0838018066622586,0.464972285978667,-1.00651954129678,NA,11,-57.7268600981219,139.083349825873,14.1760911791958,4.34807277664088e-06
"15296",200.429294953926,1.21304232968831,1.41459672969008,0.274143645877074,-35.4825161375597,-16.7365926963238,0.0742371150157832,NA,-0.453471143284292,-0.805221301598178,-0.799330180576891,NA,0.312428684397934,-0.912923188452716,-0.478803527067347,13,-55.4044048286197,139.083809657239,14.1765510105619,4.34707320143189e-06
"7873",-0.866395080959213,NA,NA,NA,NA,NA,NA,-0.0991635054918748,1.85209797430155,NA,-0.648479635812952,-0.000257919540874022,0.607027723858918,-0.532470594267735,NA,7,-62.2048345655098,139.0843679262,14.1771092795228,4.3458599527501e-06
"14437",2.26516202278915,NA,NA,0.196338996476199,NA,NA,-0.0265464940447341,-0.166266487446046,NA,NA,NA,NA,0.647491088775008,-0.483885141498503,-0.327507587219763,7,-62.2050624080193,139.084823611219,14.1775649645417,4.34486989390573e-06
"8549",-1.19321047667448,NA,NA,0.100878781415142,NA,NA,-0.086211146361817,-0.025653872535429,NA,-1.05946264805829,NA,NA,NA,NA,-0.408129384335776,6,-63.2909386236386,139.084871259253,14.1776126125757,4.34476638288446e-06
"521",127.064873451985,NA,NA,NA,-34.4331576521652,NA,NA,NA,NA,NA,-1.43956298602299,NA,NA,NA,NA,3,-66.4723263175646,139.085829105717,14.1785704590398,4.3426860715204e-06
"194",-4.36256392528856,0.657440742341579,NA,NA,NA,NA,NA,-0.68196993336404,2.07020901144595,NA,NA,NA,NA,NA,NA,4,-65.4251884144316,139.087063219396,14.1798045727181,4.34000721396827e-06
"3785",102.744333652381,NA,NA,NA,-28.4702495571914,NA,NA,-0.00119201406737022,2.00009169114509,NA,-0.872538810334532,0.0113099142075923,0.628078559540291,NA,NA,7,-62.2072038434802,139.089106482141,14.1818478354636,4.3355755905689e-06
"10613",-60.3683089520252,NA,NA,0.145937528105188,NA,14.0154744079387,-0.0628691696269685,0.196955269779508,NA,-0.774379666826097,NA,NA,0.539691983006944,NA,-0.427668064124993,8,-61.1089962457603,139.090719764248,14.1834611175702,4.33207974744251e-06
"3925",-66.4975125413432,NA,NA,0.12747217368196,NA,15.4497469348811,NA,0.148072869494749,NA,-0.829272697529758,-1.11238872576894,0.0915116497743464,0.519936104607687,NA,NA,8,-61.1093912985332,139.091509869794,14.184251223116,4.33036868532802e-06
"12279",91.6086217636196,NA,1.48527493058909,0.238986340103926,NA,-22.8373652972314,-0.013050703850157,0.477651467225565,-1.08117331462314,-0.980628138869106,-1.30400267459927,0.132352331805888,0.44223576674001,NA,-0.69938159152426,12,-56.5768386666073,139.091565531972,14.1843068852949,4.33024816812702e-06
"16162",2.22292709112172,0.82326139936287,NA,NA,NA,NA,-0.0985605579854974,NA,NA,-0.871816767560904,-0.805985477214041,0.0418002450546623,0.50507934278803,-0.435896422738149,-0.313379065275793,9,-59.9972349048772,139.092030785364,14.1847721386865,4.32924095396053e-06
"1506",-5.61407404103232,1.010172959372,NA,NA,NA,NA,-0.111203401537965,-0.0960305585025398,2.39166566930932,-1.1238955600764,NA,-0.0780998748106789,NA,NA,NA,7,-62.2086843466573,139.092067488495,14.1848088418177,4.32916150634016e-06
"15429",2.24128052494127,NA,NA,0.203480241400363,NA,NA,NA,-0.1837390345105,NA,NA,NA,0.00349418241087915,0.647191985771205,-0.487746638977196,-0.328903671017093,7,-62.2099747240515,139.094648243284,14.1873895966061,4.32357885683365e-06
"11621",-0.084883584059141,NA,NA,0.146433112161401,NA,NA,-0.0685635273024489,0.102961126619822,NA,-0.797935610718422,NA,0.0521857594324628,0.557519702495487,NA,-0.440847510718833,8,-61.1111640675969,139.095055407921,14.1877967612436,4.32269874221562e-06
"1446",-6.06925791299436,0.991512782071666,NA,0.0607896174003768,NA,NA,-0.118774616970844,NA,2.47957768671457,-1.15875671160711,NA,-0.0950049599413275,NA,NA,NA,7,-62.2110506094248,139.09680001403,14.1895413673528,4.31892968301862e-06
"11609",47.0251049495269,NA,NA,NA,-20.8138444463758,7.10896273007154,NA,0.143371531374438,NA,-0.815046583084784,NA,0.0580830386315455,0.546501736071944,NA,-0.422750973668845,8,-61.1123854223363,139.0974981174,14.1902394707223,4.31742241640854e-06
"5696",140.553960974513,1.06958329017661,1.54500566973178,0.269193009874349,-35.5195335557943,-3.11636545575002,0.0703954111192958,NA,NA,NA,-0.971147090757606,-0.0987746861920017,NA,-1.19310506103772,NA,10,-58.874353776849,139.098400805232,14.1911421585542,4.31547421375619e-06
"578",-0.231800654554253,0.630933404732027,NA,NA,NA,NA,NA,-0.59203443159312,NA,NA,-0.985336001202638,NA,NA,NA,NA,4,-65.4312675800071,139.099221550547,14.1919629038692,4.31370362446035e-06
"7477",-94.9414765531036,NA,NA,0.163667543149684,NA,22.7052872064714,-0.0380805029628998,NA,NA,-0.746603522107779,NA,0.055088929862915,0.504680135804459,-0.709762600081346,NA,8,-61.1134424755762,139.09961222388,14.192353577202,4.31286108226672e-06
"5864",-2.50938200427397,1.06803935803471,1.58433711913456,0.348428091458777,NA,NA,0.0514783228011009,-0.268429749140789,-1.44312434587102,NA,-0.755037443009098,-0.0610141534092733,NA,-1.14215707943055,NA,10,-58.8750515455312,139.099796342596,14.1925376959185,4.31246406131835e-06
"5413",1.2502103945397,NA,NA,0.0784230626760844,NA,NA,-0.101070349526164,NA,NA,-1.07843416453059,NA,0.00955726216273925,NA,-0.679975889553523,NA,6,-63.2993086960064,139.101611403989,14.1943527573114,4.30855214316687e-06
"11066",63.8137924467452,0.947527746006026,NA,NA,-23.899231783374,5.97013652494182,-0.0410377679068208,NA,NA,-0.820070265142398,-0.757788589273041,NA,0.490706283019702,NA,-0.335791536696207,9,-60.0024212658509,139.102403507312,14.195144860634,4.3068460718011e-06
"5445",1.32055402181442,NA,NA,0.116636314490663,NA,NA,NA,-0.16917027117588,NA,-1.01210330484341,NA,0.0315713409275372,NA,-0.691173829395644,NA,6,-63.299712978063,139.102419968102,14.1951613214244,4.30681062490181e-06
"14538",126.909033927869,0.768182759939569,NA,NA,-34.3364470533785,NA,NA,-0.244921672901,2.29339776836434,NA,NA,NA,0.627003421832218,-0.668084990287835,-0.303056609156207,8,-61.1161630143756,139.105053301478,14.1977946548009,4.30114372234904e-06
"11061",-40.6464729992369,NA,NA,0.162074824208765,NA,9.49216624511884,-0.024283758856803,NA,NA,-0.643747906727893,-0.492887881966335,NA,0.493711995000084,NA,-0.366023246602081,8,-61.1162184536139,139.105164179955,14.1979055332774,4.30090527682708e-06
"14698",110.068535844833,0.885088994207856,NA,NA,-28.9072871425976,NA,-0.0449216104070983,0.0245218714569169,NA,-0.853298574579112,NA,NA,0.532449654368716,-0.566064540137668,-0.326811527145336,9,-60.0038114013016,139.105183778213,14.1979251315354,4.30086313190799e-06
"15202",2.01650017336866,0.844560148183816,NA,NA,NA,NA,-0.110131277234934,0.10191544054619,NA,-0.877212092110035,-0.757699954576128,NA,0.515394025311918,-0.416380131594682,-0.312190301486835,9,-60.003817579793,139.105196135196,14.1979374885181,4.30083655914438e-06
"9451",55.604260303731,NA,1.3710241341066,NA,-16.6366592853747,NA,0.04535850275014,-0.0501548177283873,-0.957552277222031,NA,NA,-0.0399976013002517,NA,NA,-0.54426300995414,8,-61.1172003470094,139.107127966746,14.1998693200686,4.29668431894522e-06
"15658",110.016491710144,0.887772553366116,NA,NA,-28.881174169282,NA,-0.0416610896201882,NA,NA,-0.84768884026422,NA,0.00492490079825826,0.529150658823235,-0.570639679686347,-0.325244542888889,9,-60.0049208012539,139.107402578118,14.2001439314399,4.29609440025917e-06
