"","(Intercept)","boatlaunch","COND_avg","dist_waterfowl","latitude","longitude","nearest_SP","nonFP_species_richness","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"15154",-1.78435224575866,0.336692333434902,NA,NA,NA,0.777638863816311,-0.573390814937601,NA,NA,-1.56305475006486,0.0696321083446107,NA,1.91166339871072,-0.123707070243633,-0.419737244378186,9,-77.5028508881231,174.103262751856,15.219639556519,3.06364593160142e-06
"8034",-1.71037739285615,0.0236771684125268,NA,NA,NA,NA,-0.737085159010508,0.0284847067720662,NA,-2.09784801088422,-0.682429150582744,1.13857600534104,2.36638903136142,-0.0110943775404363,NA,9,-77.5037500818531,174.105061139316,15.2214379439791,3.0608923585721e-06
"12512",-3.71533467273879,0.187962277262976,2.93082722571293,0.854499292285143,-0.0322376371974212,0.334995610226607,NA,0.0277785182478828,0.684358585517225,NA,NA,NA,NA,-0.526624425460347,-0.701802011930012,10,-76.3778814857188,174.105456222971,15.2218330276344,3.06028776401959e-06
"8149",-3.26355141905178,NA,NA,0.467539051192926,NA,0.774274836466401,NA,0.066891230133837,1.66649561734502,-2.20223218479795,-0.657291254639871,0.950194491001061,1.88456930113317,-0.324705896629502,NA,10,-76.3785646561595,174.106822563853,15.223199368516,3.05819777986792e-06
"16055",-4.45190267744765,NA,2.62236185262928,0.870757089568881,NA,0.197366265618323,-0.228079867068752,NA,0.493398115433816,NA,-0.457853223638167,1.05333857517521,2.01497420592653,-0.29937042322005,-0.811405895890258,11,-75.2388222343813,174.107274098392,15.2236509030554,3.05750741683858e-06
"7669",-3.23944312692494,NA,NA,0.449426801538255,NA,0.768641287338445,-0.514801178924656,0.0651695306793714,1.57929166283329,-2.06289707374521,NA,0.783066531527171,2.07744692870335,-0.444081159767189,NA,10,-76.3793360774685,174.108365406471,15.2247422111338,3.05583953065237e-06
"7750",-3.08655684624075,0.00719108222716604,NA,0.503097885602019,NA,NA,NA,-0.081191966629367,NA,NA,-0.319432327421128,0.762072863550262,2.90592039673038,0.0409102233743359,NA,8,-78.6183660712543,174.109459415236,15.2258362198989,3.05416843012809e-06
"16047",-4.35212191160651,NA,2.67704094517824,0.819021710471717,-0.195577822869207,NA,-0.153458012391625,NA,0.584433455670066,NA,-0.51189192253365,1.09882211404516,2.0304405480972,-0.265757740379384,-0.825495875554182,11,-75.240065907138,174.109761443906,15.2261382485688,3.0537072417377e-06
"5616",-2.87096122916704,0.146955126911404,2.88948562436062,0.582824366656637,-0.222046060176043,NA,-0.0582687996699218,0.0859636002599053,0.692639909431737,-2.60057448312886,NA,0.860729422045897,NA,-0.712337867617113,NA,11,-75.24049753489,174.11062469941,15.2270015040727,3.05238946136163e-06
"5568",-2.80492029189118,0.214712851445277,2.61878498373321,0.71600463238666,-0.0492539485768032,0.449135805640031,-0.0659609313784637,NA,0.475403954432096,-2.37504581964349,NA,0.995924818602225,NA,-0.788485621591241,NA,11,-75.2405995517546,174.110828733139,15.2272055378019,3.05207808204248e-06
"10058",-0.0256213464969248,0.0152198111483306,NA,NA,-0.463266846337566,NA,NA,-0.00930079281768779,NA,-2.83423746685282,-0.928971757693272,1.22579012154414,NA,NA,-0.47163263707784,8,-78.6195474270508,174.111822126829,15.2281989314919,3.05056250091172e-06
"16016",-4.41390785806931,0.0783574623773899,2.70210491781201,0.817677368486632,-0.24027722581298,NA,NA,NA,0.62936091284438,NA,-0.516673491254997,1.02928705454874,2.00155744590389,-0.271822668720906,-0.808640656160996,11,-75.2412754235147,174.112180476659,15.2285572813222,3.05001596559872e-06
"14153",-0.0340812470155902,NA,NA,NA,-0.462603828793404,NA,NA,-0.00822087337527325,NA,-2.8329329624587,-0.932930958894403,1.2351068794894,NA,0.0101128420387784,-0.473682834097811,8,-78.6198578505736,174.112442973874,15.2288197785376,3.04961568151867e-06
"16031",-4.44799028803502,NA,2.6622258755479,0.840238424945254,-0.197427514452198,0.126357770442875,NA,NA,0.572109703139162,NA,-0.515075522148048,1.0853763890491,1.97630693681293,-0.29554337030449,-0.804808978075896,11,-75.2416972537465,174.113024137123,15.2294009417858,3.04872964797982e-06
"8270",-1.00673124118868,0.0649010635414993,NA,0.339312971478513,-0.193500659709522,NA,NA,-0.127192875329426,NA,NA,NA,NA,NA,NA,-0.37930007679485,6,-80.8051858961043,174.113365804185,15.2297426088478,3.04820886721362e-06
"14090",-0.0391247929970771,0.00818732770171767,NA,NA,-0.467471510415825,NA,NA,NA,NA,-2.86211707765448,-0.946198024219534,1.21577487473492,NA,0.0116483166815545,-0.47549961507915,8,-78.6209457958686,174.114618864465,15.2309956691277,3.04629967063262e-06
"14622",-2.46675770807413,0.292789467638483,NA,0.606816672676198,0.163023881614425,0.903738135588687,NA,NA,NA,-1.61735598512653,NA,NA,1.87913995402439,-0.106560730287352,-0.443345279330164,9,-77.5088336108898,174.115228197389,15.2316050020526,3.04537170665532e-06
"7163",-3.53202633168188,NA,2.30400546286966,NA,-0.145736810220835,0.338612435090379,-0.181174471862737,0.224526859871843,0.992772711277197,-2.03751091996061,-0.446018893385865,NA,1.33396924968048,-0.408103614977658,NA,11,-75.2432204952763,174.116070620182,15.2324474248454,3.04408923150174e-06
"13023",-3.69118298441359,NA,2.92119573195518,0.807774441997851,-0.0568132332272886,0.320621841301621,NA,0.0686845241323063,0.738055163817282,NA,-0.367284682115033,NA,NA,-0.44802083177257,-0.720293026362255,10,-76.3837829057037,174.117259062941,15.2336358676043,3.04228090592543e-06
"15991",-4.50345953444123,NA,2.86766423850592,0.864676289423825,NA,0.252578727752552,-0.287076107633769,0.0505141488881231,NA,NA,-0.512181945454825,0.993218331173374,2.09811539370122,-0.291756794797116,-0.819074049048185,11,-75.2442796420948,174.118188913819,15.2345657184824,3.04086680089166e-06
"11038",-2.56285276441345,0.285172072264945,NA,0.603406007957953,0.17687861225273,0.892789654319005,NA,NA,NA,-1.61590994930078,0.0813912852688287,NA,1.91706418654678,NA,-0.468287258706505,9,-77.510330738733,174.118222453076,15.2345992577389,3.04081580711349e-06
"13047",-3.69560557945161,NA,2.91638823106922,0.821073376722263,NA,0.33918313794893,-0.0480246029355905,0.0673111729336903,0.711871889037099,NA,-0.356413217093467,NA,NA,-0.447930079056493,-0.721941467124041,10,-76.3845451944113,174.118783640356,15.2351604450195,3.03996269323137e-06
"4061",-3.24266559268014,NA,NA,0.355628146684256,-0.243185147186579,0.647946817860813,NA,0.0746920068014658,1.70550078992325,-2.19401279817921,-0.770955446222668,1.00260037198121,1.95134927525475,NA,NA,10,-76.3855231869784,174.120739625491,15.2371164301537,3.03699108565504e-06
"2944",-3.71145046101364,0.277050013305419,2.58726250605875,0.568326686554103,0.0751591089336693,0.415435959608899,-0.248974237859638,0.173844638411583,NA,-1.96768465251818,-0.423506000097618,NA,1.36989881782967,NA,NA,11,-75.2457398278124,174.121109285254,15.2374860899175,3.03642981082324e-06
"12152",-3.64241635386686,0.016527657828345,2.88721777689135,0.730174800823897,NA,0.309678745174098,-0.331782387029505,0.146755329237362,NA,-2.44378900071262,-0.930368542836755,1.45476346666154,1.46666478905728,NA,-0.854922324649509,12,-74.0923614289594,174.122611056677,15.2389878613397,3.03415065486541e-06
"5701",-1.10042980722155,NA,NA,0.364766365291819,NA,NA,NA,-0.15757229867221,NA,NA,-0.477234409166803,0.497531343727661,NA,-0.0732320433099376,NA,6,-80.8100526799224,174.123099371821,15.2394761764841,3.03340993443776e-06
"15189",-2.60010488217871,NA,NA,0.496532207318222,NA,0.916339498603792,NA,0.0995459545544581,NA,-1.78008775290114,-0.0808074152722513,NA,1.98799715657415,-0.0852210417060216,-0.472246931612922,9,-77.5127947562034,174.123150488017,15.2395272926797,3.03333240724071e-06
"16072",-4.77108680036014,0.0445169881028153,2.81319150356401,0.857031149670117,NA,NA,NA,0.0456999210381167,0.624885319077679,NA,-0.503769987726778,0.864549601858564,2.07911236185574,-0.223804303969738,-0.823483371085698,11,-75.2469605600069,174.123550749643,15.2399275543065,3.03272540470077e-06
"12248",-3.94060257454713,0.0313791296422859,2.79629017302864,0.741514382221403,NA,0.272752365873794,NA,0.143510254247321,0.517303877414785,-2.43194774281745,-0.91938274456516,1.34523683175667,1.39040227606622,NA,-0.834527175134772,12,-74.092942164112,174.123772526982,15.240149331645,3.03238912846139e-06
"14277",-1.57200917275054,NA,NA,0.360158290027514,NA,NA,NA,0.0318953340147783,2.12396544556139,-2.78819290123953,-0.776784730520066,0.860092146975163,NA,-0.138389337234743,-0.543396640407787,9,-77.5138954516925,174.125351878995,15.2417286836579,3.02999546875659e-06
"12264",-3.74780219446308,0.0303833205273626,2.85227380044062,0.708129611054826,NA,NA,-0.307395655598987,0.144955764414795,0.539787552382785,-2.40443877913832,-0.905070945697073,1.36473271452342,1.51037528912309,NA,-0.869505144646646,12,-74.0937840534008,174.125456305559,15.2418331102225,3.02983726687796e-06
"1606",-1.13778281647007,-0.0270800401857146,NA,0.357129279654343,NA,NA,NA,-0.155055628456388,NA,NA,-0.495238384720852,0.515516459194566,NA,NA,NA,6,-80.8112581827048,174.125510377386,15.2418871820487,3.02975535356819e-06
"11992",-4.89047183122499,0.0363359047081931,2.71179537082576,0.837969984077143,NA,0.165720837614602,NA,0.0504086827730095,0.584611213497837,NA,-0.530020202871979,0.859513980780617,2.09211742552069,NA,-0.843275678105516,11,-75.2484425715164,174.126514772662,15.2428915773256,3.02823419957648e-06
"12365",-1.02100824818782,NA,NA,0.337638263767125,-0.185315457724889,NA,NA,-0.119467335438762,NA,NA,NA,NA,NA,-0.0056327686197213,-0.380771356229295,6,-80.8124864827842,174.127966977544,15.2443437822076,3.02603618941911e-06
"5225",-0.736083627175321,NA,NA,NA,-0.208826387030911,NA,-0.42407183209227,-0.140773421712474,NA,NA,NA,0.351541307298576,NA,-0.17702990825309,NA,6,-80.813168399559,174.129330811094,15.2457076157573,3.0239733879897e-06
"8774",-1.05111284146596,0.0599740735936337,NA,0.37579292340454,NA,NA,NA,-0.124873923332017,NA,NA,-0.206818503212051,NA,NA,NA,-0.362876846197582,6,-80.8137937453345,174.130581502645,15.2469583073081,3.02208295015681e-06
"7386",-3.88325671499977,0.0997723160360744,NA,NA,-0.27506554705664,0.489954362247632,NA,-0.0133863086446522,1.86771854740311,NA,NA,0.377030582479929,2.59557886713767,-0.250543826402439,NA,9,-77.5168091291204,174.131179233851,15.2475560385137,3.02117988846796e-06
"12480",-3.5773942391097,0.227628382579723,2.85954596558672,0.867664270948712,0.00635000226837469,0.334697892172034,-0.0490641466793409,NA,0.660963036928516,NA,NA,NA,NA,-0.51830755884473,-0.688922240847691,10,-76.3913674914527,174.132428234439,15.2488050391022,3.01929374974702e-06
"15826",-3.10569187689224,0.121924578896234,NA,NA,NA,0.689507925944237,NA,0.0606482947077191,1.75442972937858,-2.16777405064206,NA,0.671300665852995,1.96109266430884,-0.176565926880493,-0.529658656124166,10,-76.3920501653798,174.133793582293,15.2501703869565,3.01723326002696e-06
"16040",-4.43590890048848,0.0835086073043698,2.69463278444037,0.854410521567509,NA,NA,-0.234027521735086,NA,0.558297039233199,NA,-0.452512071569908,0.97889820671633,2.05502394272598,-0.252677378530854,-0.821318804306709,11,-75.2522942901425,174.134218209915,15.2505950145777,3.01659272773541e-06
"614",-0.925895100505576,0.0722327705966039,NA,0.297640785990535,NA,NA,-0.460623168376759,-0.115069383762557,NA,NA,-0.271680538529872,NA,NA,NA,NA,6,-80.815959029087,174.13491207015,15.2512888748131,3.01554636238364e-06
"13032",-3.56992997596642,0.198281054302454,3.04766502567388,0.814734486109005,NA,NA,-0.052430061144703,0.040166411080575,0.771360726897825,NA,-0.388071781053403,NA,NA,-0.378886213808866,-0.728865735608058,10,-76.3929886248438,174.135670501221,15.2520473058844,3.01440303715157e-06
"15050",-3.67150004203569,0.16798679817352,NA,NA,-0.396768935516968,NA,NA,0.0215141711828655,2.24343451049528,NA,-0.157738027452858,NA,2.63847309831437,0.0382516986667871,-0.516286836022211,9,-77.5191819526898,174.135924880989,15.2523016856525,3.01401965996015e-06
"9440",-3.85229745503516,0.0842901361306859,2.97443906429309,0.830333839202048,-0.0453176341946872,0.236799827796547,NA,-0.00811594987497091,0.522087795659703,NA,NA,0.462401754778277,NA,NA,-0.813989441306438,10,-76.3933847058896,174.136462663313,15.2528394679761,3.01320932566294e-06
"13213",-1.96680210476305,NA,NA,0.497201342009096,0.0191648814240832,0.79090258832739,NA,NA,1.8951298218089,-2.04829985252528,-0.10600739198556,NA,NA,-0.359111595199337,-0.462245387349554,9,-77.5195261783554,174.136613332321,15.2529901369837,3.01298233558373e-06
"9464",-3.85153120912573,0.084973090034676,2.96922656779896,0.83885583122162,NA,0.253735668016766,-0.0449773640372984,-0.00815508024160712,0.503600258165463,NA,NA,0.457032531627624,NA,NA,-0.815304349420282,10,-76.3936149168367,174.136923085207,15.2532998898702,3.01251573172985e-06
"7342",-3.91939586166584,0.0870292786534804,NA,0.408382867161342,-0.263037425354641,NA,-0.406554389299429,NA,2.01192219278373,NA,NA,0.351295050520139,2.86687793892762,-0.215835955219273,NA,9,-77.5198415816954,174.137244139001,15.2536209436636,3.01203218074066e-06
"9408",-3.86300574335473,0.0799373186797984,2.97919703926298,0.825577000997149,-0.0391752063390196,0.243521828336169,-0.0364263706808241,NA,0.525510288076765,NA,NA,0.441568467655769,NA,NA,-0.818324666081093,10,-76.3938310947625,174.137355441059,15.2537322457219,3.01186456271405e-06
"1021",-2.12865499527724,NA,NA,0.249729425037368,0.03255090051001,0.853125110363062,-0.323805534798229,0.118423428257517,1.87261651280648,-2.52766256337782,-0.520890236678358,NA,NA,NA,NA,9,-77.519960230471,174.137481436552,15.253858241215,3.0116748280103e-06
"621",-0.906695688884337,NA,NA,0.268097072392837,-0.0990081327280658,NA,-0.428797437814365,-0.102351154009851,NA,NA,-0.273780772971478,NA,NA,NA,NA,6,-80.8184249914238,174.139843994824,15.2562207994869,3.00811929982079e-06
"4709",-0.887328444840036,NA,NA,0.302509083407881,NA,NA,-0.468192828107724,-0.106926295216155,NA,NA,-0.245128892017829,NA,NA,-0.122180954518345,NA,6,-80.8185462718488,174.140086555674,15.2564633603368,3.00775449595596e-06
"16024",-4.5842272563233,0.07656186966353,2.67178037600199,0.887184707394909,NA,0.194875037786436,NA,NA,0.536018817388669,NA,-0.455720616795839,0.963245190399747,1.97091895655811,-0.295482947748059,-0.790961337283156,11,-75.2557376613669,174.141104952363,15.2574817570265,3.00622334220853e-06
"510",-2.18106023811205,0.253008312892834,NA,0.305712365627232,0.0742024351634818,0.870572482159511,-0.335394374802724,0.0615806176247773,1.80764350919236,-2.58239678766398,NA,NA,NA,NA,NA,9,-77.5219387294657,174.141438434541,15.2578152392043,3.00572212304299e-06
"12869",-1.08104946137419,NA,NA,0.369043436233845,NA,NA,NA,-0.117330262743987,NA,NA,-0.206270250694443,NA,NA,0.0419800674247987,-0.372079634688389,6,-80.8193498393442,174.141693690665,15.2580704953276,3.00533853303348e-06
"16216",-3.66430194477364,0.0251095299875834,2.98945501556242,0.800677453995091,NA,0.364638117554616,NA,0.137224202608104,NA,-2.44891097308854,-0.908157400307926,1.43989011273464,1.31803833108246,-0.347033610814146,-0.788376913687208,12,-74.1019777727591,174.141843744276,15.2582205489392,3.00511306054146e-06
"15630",-2.20580957727336,0.0331494961042026,NA,0.434978940598214,-0.294362004810466,NA,NA,NA,NA,-2.00288970134373,NA,1.0271402259107,2.43025579694383,0.093435882646696,-0.589747666981567,9,-77.5235604027302,174.14468178107,15.2610585857333,3.00085177396034e-06
"6966",-2.15191901306687,0.332119002666432,NA,0.490177921990585,NA,0.85985128532378,-0.527792780422741,NA,NA,-1.55406744456411,0.0164113000800563,NA,1.91935986673505,-0.316211697241743,NA,9,-77.5236775206298,174.144916016869,15.2612928215325,3.00050034108349e-06
"15693",-2.19867379383497,NA,NA,0.446348847852028,-0.288711782317211,NA,NA,-0.00913556975706377,NA,-1.97054694719206,NA,1.0714426196102,2.41711866970245,0.0921779207812441,-0.588361328943047,9,-77.5238268196402,174.14521461489,15.2615914195533,3.00005240279114e-06
"15126",-2.37456960059155,0.301491922327789,NA,0.567406215916329,NA,0.859750289561321,NA,NA,NA,-1.60051868051669,0.0729626497364071,NA,1.90066065444725,-0.13548302764096,-0.445186410436814,9,-77.5240404608745,174.145641897359,15.2620187020219,2.99941153635304e-06
"4029",-2.99752004158255,NA,NA,0.426534405852744,-0.0680116044623985,0.639804316807661,-0.398745727753233,NA,1.46024765198948,-1.94271139946402,-0.631416729917286,1.1600352725489,1.9750932710577,NA,NA,10,-76.3980175692389,174.145728390012,15.2621051946747,2.99928182562743e-06
"11952",-4.45252304625225,0.0764826560774949,2.6339046160422,0.793165136441692,-0.17580053430216,NA,-0.158849092225141,NA,0.590226129622103,NA,-0.523887907324936,1.02918795775754,2.07009753338476,NA,-0.851713195554181,11,-75.2581398801093,174.145909389848,15.2622861945114,2.99901040314921e-06
"13424",-3.407121348486,0.0759458751005794,3.33902077207111,0.87913249684221,-0.111503287489988,NA,-0.0391416615069744,-0.0183657773553078,NA,NA,NA,0.613755761720747,NA,-0.494668253060092,-0.75271770796935,10,-76.3983736477414,174.146440547016,15.2628173516796,2.99821403596633e-06
"7405",-3.85794429521377,NA,NA,0.435989474295707,-0.253095452603027,NA,-0.384620289591592,-0.0198380757455961,1.95219503196944,NA,NA,0.480751600538061,2.8232208051817,-0.214954666172461,NA,9,-77.5245747056401,174.14671038689,15.263087191553,2.99780954440591e-06
"11598",-2.13498179188964,0.0421483357075846,NA,0.448006520961819,-0.29500041531773,NA,NA,-0.0122233299047803,NA,-1.97535774406295,NA,1.05067669783407,2.40441191114303,NA,-0.572292222083488,9,-77.5246282221893,174.146817419988,15.2631942246514,2.99764911627679e-06
"5286",-2.47579472194179,0.0388890514476629,NA,0.284862374633754,NA,NA,-0.362920783036127,NA,2.33410335025182,NA,NA,-0.251124756976746,NA,-0.343859759512769,NA,7,-79.7362437155577,174.147186226296,15.2635630309593,2.99709639128895e-06
"6905",-3.78367201788684,NA,NA,NA,-0.0920925621728631,0.539558535727912,-0.440296980351369,0.0489355774266821,1.86366550705284,NA,-0.137586076237995,NA,2.55542644181762,-0.210823822761307,NA,9,-77.5258675761294,174.149296127869,15.2656729325317,2.99393626927446e-06
