"","(Intercept)","boatlaunch","COND_avg","dist_waterfowl","nonFP_species_richness","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"847",-0.652650106599191,NA,0.00408619473559964,0.0101101584636878,-0.0205347563287413,NA,NA,-0.0986480577177612,NA,0.365157480517091,-0.00252058455397227,NA,7,-184.090949974979,382.856598745139,22.5874497385333,3.76536867442169e-07
"1982",-1.10267981461443,0.353811905685568,NA,0.00961039409899463,-0.0113380548976627,0.252826921611238,-0.50099986942809,NA,-0.0023437313703279,0.439936697047247,-0.000149805099245858,-0.124086154117041,10,-180.753815044632,382.857323340797,22.5881743341913,3.76400473661638e-07
"894",-0.915830585284047,0.306874049723587,NA,0.0086405945553562,-0.0128166137446626,0.251049721747341,-0.511805226316439,-0.154909261949209,NA,0.436961942471084,-0.00132288581226231,NA,9,-181.88924026553,382.87604150667,22.6068925000637,3.72894144020324e-07
"1499",-1.2189423383162,NA,0.00387224039715299,NA,-0.0146868731909924,0.104697378603039,NA,-0.0758411867201832,-0.00207089603964317,0.33438768563971,NA,-0.15346123546491,8,-183.009807809872,382.892342892472,22.623193885866,3.6986715117021e-07
"746",0.749719091573633,0.334946420275046,NA,NA,-0.0181719062809593,NA,-0.506246887021053,-0.0977334873286144,-0.00222782792219778,NA,0.000917197705517612,NA,7,-184.111579777176,382.897858349533,22.6287093429269,3.68848563115161e-07
"152",-1.80560794780491,0.0772933034457919,0.00418766566915815,0.00745367941873828,NA,0.112902865903808,NA,NA,-0.00495464685472846,NA,NA,NA,6,-185.201795767361,382.906585546698,22.6374365400925,3.67242562567067e-07
"412",-1.37117552247239,0.210635212711608,0.00364467157109447,NA,-0.021443157477301,0.097087249903005,NA,NA,-0.00362713771001696,0.361329081315659,NA,NA,7,-184.117646729345,382.909992253871,22.6408432472648,3.6661755109002e-07
"874",0.732508693534997,0.277283208258869,NA,NA,-0.0173692821913601,NA,-0.502605889029169,-0.138017366418274,NA,0.353785360790304,0.000999805713953771,NA,7,-184.118723072778,382.912144940737,22.6429959341308,3.66223156986309e-07
"711",-0.756766648705437,NA,0.00450595808346792,0.0083857706731018,NA,NA,NA,-0.137991010213027,-0.0031677863473882,NA,-0.0028472454858257,NA,6,-185.21237930772,382.927752627415,22.6586036208091,3.63376331380156e-07
"671",-1.19124268901079,NA,0.0039355277683322,0.00922890839718078,-0.019768720595232,0.0773385808295335,NA,NA,-0.00241916768975748,NA,-0.00299550033639303,NA,7,-184.130904849671,382.936508494523,22.6673594879169,3.61788971160422e-07
"766",-0.901762637385215,0.376592051242185,NA,0.00729901678573802,-0.0131623856229461,0.25319698986607,-0.517013303867333,-0.110330279449396,-0.00269030203231139,NA,-0.00125825014998156,NA,9,-181.932324483072,382.962209941754,22.6930609351476,3.57169466645161e-07
"1244",-1.11673064700909,0.181188012583626,0.00392249156659974,NA,-0.0200345949523285,0.0985083556757621,NA,-0.0814350543115086,-0.00282718449205217,NA,NA,-0.150482305083725,8,-183.045162296541,382.963051865809,22.6939028592029,3.57019143504665e-07
"1947",-1.30267281857215,NA,0.00385753672048312,NA,-0.0155263076535497,0.101945574178859,NA,NA,-0.00237359181177943,0.345818606394386,-4.54141895464876e-05,-0.153848104722579,8,-183.052799183312,382.978325639351,22.7091766327452,3.54303013320758e-07
"2041",-0.998936741085344,NA,NA,NA,-0.0038961784891935,0.254401737705748,-0.485259786606089,-0.0859084426505556,-0.00119994568648849,0.401623056684459,0.00101312586338101,-0.116086006962752,9,-181.943674205083,382.984909385776,22.7157603791705,3.5313861030709e-07
"1018",-0.997939284687468,0.356474545664188,NA,NA,-0.0107776230601261,0.260845062963004,-0.496308753086662,-0.106163753492155,-0.0028430319192474,0.385604566249002,-0.000619537863751171,NA,9,-181.945181031025,382.98792303766,22.7187740310544,3.52606892591602e-07
"1879",-1.53289824729548,NA,0.00440697473731431,0.0121741170309363,NA,0.125125328829926,NA,-0.178060249470892,NA,0.473111250076934,-0.00117944401963035,-0.182792482883356,8,-183.067933937123,383.008595146974,22.739446140368,3.48981098957778e-07
"328",-0.884054521621539,-0.0350546190657835,0.00446304319221308,0.00857785901408214,NA,NA,NA,-0.215614885988326,NA,0.461470104305732,NA,NA,6,-185.258792529623,383.020579071223,22.7514300646168,3.46896269777172e-07
"791",-1.72803219375677,NA,0.00439566744873926,0.0103596155466546,NA,0.106304779398326,NA,NA,NA,0.547061648017349,-0.00410992507284672,NA,6,-185.260416097824,383.023826207624,22.7546772010178,3.46333516982078e-07
"963",-0.749502549789034,NA,0.00429311334995772,NA,NA,NA,NA,-0.127895134684034,-0.00320649399018949,0.402734714947858,-0.00155924081275259,NA,6,-185.264435472014,383.031864956003,22.7627159493973,3.44944266811339e-07
"1368",-1.55889562561658,-0.0202489792437529,0.00437811130317777,0.0117945262923465,NA,0.122281053892137,NA,-0.180862624791595,NA,0.471671289933185,NA,-0.18609843901287,8,-183.083761840632,383.040250953991,22.7711019473846,3.43500943888139e-07
"1692",-1.19802114116563,0.186200785517161,0.00391174839421994,NA,-0.0210685236044567,0.0953466193983904,NA,NA,-0.00318740925373313,NA,-0.000164435861978943,-0.150412841726097,8,-183.094725538539,383.062178349805,22.7930293431988,3.39755472932468e-07
"223",-1.18742699441145,NA,0.00388833262397401,0.00811377277755043,-0.0192832783266896,0.0746944089038919,NA,-0.0920373709460193,-0.0020657372643446,NA,NA,NA,7,-184.196189119242,383.067077033665,22.7979280270594,3.38924313918421e-07
"532",-1.51244255863494,-0.0926018901491869,0.00452066222195425,NA,NA,0.0868195785335496,NA,NA,NA,NA,-0.00286771307007344,NA,5,-186.355860685018,383.068864227179,22.7997152205733,3.38621587528445e-07
"1484",-0.559124597276123,0.164137607418463,0.00405863208143299,NA,-0.0202560641115248,NA,NA,-0.0557050475592109,-0.00243037815313842,0.287766880375127,NA,-0.145313681910809,8,-183.101435925489,383.075599123705,22.8064501170994,3.37483214633341e-07
"1372",-1.10361643361103,0.106148530551024,0.00396617541910567,NA,-0.0197156969625333,0.0955343959622993,NA,-0.124559025158101,NA,0.324471108657399,NA,-0.154330389082254,8,-183.101505497866,383.075738268459,22.806589261853,3.37459735940707e-07
"96",-1.06481215809217,0.155841388305048,0.00398391310671079,0.00901039497526937,-0.0253719498468929,0.0656707779010066,NA,-0.152531804588236,NA,NA,NA,NA,7,-184.20113654724,383.07697188966,22.8078228830541,3.37251651379309e-07
"452",-0.820549950810551,0.0398384362417481,0.00426845714640268,NA,NA,NA,NA,-0.138596991367665,-0.00344077500491839,0.408857737934461,NA,NA,6,-185.28865460851,383.080303228995,22.8111542223895,3.36690369118418e-07
"493",0.591387319263659,NA,NA,0.00801073218130429,-0.0114172408550621,NA,-0.484118575449361,-0.0843849231606106,-0.00101609000935447,0.419847043093567,NA,NA,7,-184.205104593787,383.084907982754,22.8157589761478,3.35916072700243e-07
"592",-0.566092189680894,0.156809346364334,0.00418498746673414,0.0100181946365687,-0.0259374583619143,NA,NA,-0.124566056692473,NA,NA,-0.00259686381510267,NA,7,-184.207928419467,383.090555634115,22.821406627509,3.34968842303821e-07
"1510",0.703669373995674,0.247857012075298,NA,0.0100173577355657,NA,NA,-0.54876842880394,-0.114884150039119,-0.0017870748409089,0.463872152163577,NA,-0.125888851145446,8,-183.112299849854,383.097326972434,22.8281779658285,3.33836666293148e-07
"1962",0.60085640186696,0.328729240003303,NA,NA,-0.0165587756157589,NA,-0.495866292790512,NA,-0.00197787731887986,0.34315327493936,0.00203327714155259,-0.117041966919162,8,-183.119858115434,383.112443503596,22.84329449699,3.31322951736637e-07
"1932",-0.645227745117033,0.167630578122868,0.00404030390182883,NA,-0.0209410947435882,NA,NA,NA,-0.00267964388424716,0.296791475967974,0.000214008931287895,-0.146519038859311,8,-183.124205699909,383.121138672545,22.8519896659391,3.29885623931591e-07
"1440",-1.43529970072062,0.195672798269202,0.00390413444178152,0.0119955363800688,-0.0199196709631762,0.10526694111001,NA,NA,-0.00283269697554868,0.387679741038787,NA,-0.169533840218915,9,-182.013130054556,383.123821084722,22.8546720781162,3.2944347589635e-07
"200",-0.870123213923997,0.047693887165313,0.00445311054378022,0.00750841260563675,NA,NA,NA,-0.158629903397482,-0.00346924986560652,NA,NA,NA,6,-185.310845316589,383.124684645154,22.8555356385478,3.29301259426566e-07
"723",-1.38098088064571,NA,0.00415934788961083,NA,NA,0.113586431308137,NA,-0.151037680749109,-0.00360536572319024,NA,-0.00193881107726095,NA,6,-185.313208595519,383.129411203014,22.860262196408,3.28523947562665e-07
"1812",-1.63903511747892,-0.0758786313653991,0.00436141346296202,NA,NA,0.113806539197643,NA,NA,NA,0.461794875409258,-0.000542790743355011,-0.168632202111537,7,-184.229714654323,383.134128103826,22.8649790972201,3.27750053079741e-07
"719",-0.627376100143723,NA,0.00411199129219627,0.00914188038493752,-0.0202172546529405,NA,NA,-0.0693657127752484,-0.00183290506748251,NA,-0.00255267387332298,NA,7,-184.233991346924,383.142681489029,22.8735324824231,3.26351359874893e-07
"1918",-0.941669523412484,0.304970625395787,NA,0.00995983047480335,-0.0111255505608099,0.249133376399398,-0.513470456603586,-0.10541901710688,NA,0.435166100391861,0.00011953672443734,-0.129276330539913,10,-180.904516903578,383.158727058689,22.8895780520834,3.23743587919667e-07
"544",-1.11159656245147,0.147224816887644,0.00405782148077839,0.0103231956715202,-0.0272845869868985,0.0632259445174399,NA,NA,NA,NA,-0.00330232837043601,NA,7,-184.246153371282,383.167005537744,22.8978565311382,3.22406305239799e-07
"1860",-0.672155640036045,-0.0594498490866051,0.00454896827624738,NA,NA,NA,NA,-0.187040944313789,NA,0.382606745070979,0.000369230198416903,-0.159984157492508,7,-184.247367489645,383.169433774472,22.9002847678657,3.22015103354771e-07
"648",-0.947479017884711,0.0492799490277593,0.00453335604418388,0.00878886850750455,NA,NA,NA,NA,-0.00422685716870875,NA,-0.00337186282607176,NA,6,-185.33765979697,383.178313605917,22.909164599311,3.20588552660339e-07
"212",-1.48628977676096,0.0658252694382233,0.00412602341432578,NA,NA,0.116225722635252,NA,-0.164488183707956,-0.00402887978205114,NA,NA,NA,6,-185.338663497145,383.180321006266,22.9111719996603,3.20266939302739e-07
"1732",-0.649427535462913,0.0119912032840207,0.00451875287678085,NA,NA,NA,NA,-0.144071228403777,-0.00302786612655972,NA,0.000154227142502368,-0.156038156178167,7,-184.25592114397,383.186541083121,22.9173920765149,3.19272444075289e-07
"941",0.479018698177732,NA,NA,0.00817162674845773,-0.0129221129166453,NA,-0.481739910929554,NA,-0.001278191809387,0.429842736512819,-0.00014600094346272,NA,7,-184.25607161508,383.186842025341,22.9176930187354,3.19224406410384e-07
"877",0.614085730286528,NA,NA,0.00826685472992522,-0.0121846334815018,NA,-0.489927231269721,-0.108114943121428,NA,0.422227058549876,0.000163946480408294,NA,7,-184.259821497901,383.194341790982,22.9251927843765,3.18029593896436e-07
"607",-1.00769729505211,NA,0.0040430053096162,0.00945017473990663,-0.0211840205278958,0.0694230617001414,NA,-0.125330636861998,NA,NA,-0.00272172389236424,NA,7,-184.261885177153,383.198469149488,22.9293201428816,3.17373959563971e-07
"2038",-1.11749061625139,0.299370731210731,NA,0.00931889427562542,NA,0.271151180489666,-0.53013223412103,-0.111256821580451,-0.00236688369642032,0.471078737053624,-2.9779922912324e-05,-0.125237651457865,10,-180.924854491124,383.199402233783,22.9302532271767,3.17225925769991e-07
"1514",0.771723108242755,0.327119423155283,NA,NA,-0.0156196602535851,NA,-0.49546040531636,-0.0483486406790261,-0.00186012056378815,0.341710142711174,NA,-0.108962681705969,8,-183.165280582766,383.20328843826,22.9341394316537,3.16610121842268e-07
"1620",-1.27928631299543,-0.0503764571206526,0.00445676001215297,NA,NA,0.111627149549518,NA,-0.225219145259336,NA,NA,2.047466588057e-05,-0.166852015395832,7,-184.268793988282,383.212286771745,22.9431377651388,3.15188839801694e-07
"1991",-0.80896935848993,NA,0.0045058970664651,0.0116205835657034,NA,NA,NA,-0.10019876539594,-0.00258145269452947,0.428431424772022,-0.000891173610178483,-0.172406354707253,8,-183.176506048485,383.225739369698,22.9565903630919,3.13075899531426e-07
"1480",-0.846850959521733,0.0376483355453424,0.00448872213624252,0.0114672563849316,NA,NA,NA,-0.10617310134361,-0.00279976278754452,0.432204460789905,NA,-0.174160759363521,8,-183.177153936979,383.227035146685,22.9578861400788,3.12873126952652e-07
"1883",-1.12618631316153,NA,0.00397504777826078,NA,-0.0170267616302763,0.09467090074042,NA,-0.119800182697378,NA,0.329185188253143,0.000251980032926792,-0.156928197924969,8,-183.178448362835,383.229623998397,22.9604749917912,3.12468397889807e-07
"1958",0.474021466667986,0.236501562310963,NA,0.00995493674517283,NA,NA,-0.553211567137268,NA,-0.0021832530826697,0.484584919109949,0.00127296932706097,-0.135934143673088,8,-183.189615453792,383.251958180311,22.982809173705,3.08998445565666e-07
"900",-0.924953915773683,0.0404204671020218,0.00430626530401152,NA,NA,NA,NA,NA,-0.00412770576166419,0.429458206597007,-0.00199918210944527,NA,6,-185.37520551781,383.253405047596,22.9842560409903,3.0877498653325e-07
"1240",-1.54880773926483,0.0608581515808381,0.00434407319378615,0.0105624980115585,NA,0.126355174891622,NA,-0.1389226550179,-0.00338421293188806,NA,NA,-0.180548205950538,8,-183.192988168737,383.258703610202,22.9895546035962,3.07958037376507e-07
"1751",-1.48103833785378,NA,0.00437335680668955,0.0108140506461769,NA,0.123956091647957,NA,-0.130098009405792,-0.0030010597218562,NA,-0.00126382593455253,-0.178314893086134,8,-183.197018531789,383.266764336305,22.997615329699,3.0671935253284e-07
"460",-0.662374607855874,0.192448615331064,0.00390108061251048,NA,-0.0221013649834377,NA,NA,-0.067790330473867,-0.00283358734100316,0.311158796762407,NA,NA,7,-184.300224962969,383.275148721119,23.0059997145132,3.05436217445822e-07
"934",0.43852423808445,0.228865887256602,NA,0.00842013352560844,NA,NA,-0.548650515869714,NA,-0.00304148137580618,0.5030565090679,-0.000452738289846632,NA,7,-184.301113422314,383.276925639809,23.0077766332033,3.0516497029799e-07
"908",-0.680860179839511,0.196616761151152,0.00391748130586414,NA,-0.0226583221545998,NA,NA,NA,-0.00312658377749715,0.317701451837953,-0.00146127597056762,NA,7,-184.30282100679,383.280340808761,23.0111918021546,3.04644319985907e-07
"599",-1.30592411227265,NA,0.00449009465663264,0.00877409700168936,NA,0.099466305293057,NA,-0.238936133408902,NA,NA,-0.0031377523196186,NA,6,-185.388890381434,383.280774774844,23.0116257682384,3.04578224505719e-07
"1894",0.677296934618053,0.207219823550073,NA,0.0101283435802694,NA,NA,-0.561308556652856,-0.155065965116663,NA,0.466293594413807,0.00164354387612041,-0.136249496759768,8,-183.215795597839,383.304318468406,23.0351694617999,3.01013797420863e-07
"851",-1.37628225551725,NA,0.00423170977908615,NA,NA,0.111482231724208,NA,-0.228377198347834,NA,0.446604395964474,-0.00176543092552793,NA,6,-185.401933673165,383.306861358306,23.0377123517002,3.00631318150397e-07
"1820",-1.22162708377152,0.097299008369534,0.0039696351273451,NA,-0.0216223691489735,0.0875657872160925,NA,NA,NA,0.343975187146057,-0.000111086006876445,-0.156727489557909,8,-183.22960381022,383.331934893167,23.0627858865615,2.96885900006133e-07
"870",0.734350409218873,0.187434329319586,NA,0.00860223711864493,NA,NA,-0.559784646730493,-0.226416520881194,NA,0.474954154478825,0.000139190991824017,NA,7,-184.329316232604,383.333331260388,23.0641822537825,2.96678691479769e-07
"220",-1.1492686118948,0.210994832199567,0.00378483603562473,NA,-0.0223938300881012,0.086391612590102,NA,-0.0890236965352203,-0.00321431405039765,NA,NA,NA,7,-184.332230185797,383.339159166775,23.0700101601689,2.95815442004489e-07
"475",-1.25218730351976,NA,0.00371456338404699,NA,-0.0164209152169051,0.0924445464016795,NA,-0.0854645783410131,-0.00233947025997826,0.358697083177439,NA,NA,7,-184.333433783832,383.341566362845,23.0724173562391,2.95459613300063e-07
"668",-1.18335976929578,0.21764806720598,0.00380254122086891,NA,-0.0231446184421674,0.0873815473874551,NA,NA,-0.00361769152589969,NA,-0.00183084332533201,NA,7,-184.341218867471,383.357136530122,23.0879875235158,2.93168365847523e-07
"1928",-0.952156721756604,0.0358439098238223,0.00451419377179151,0.0119502037560961,NA,NA,NA,NA,-0.00330272875059835,0.452424858245847,-0.0012076628163251,-0.172551484009449,8,-183.242280498982,383.357288270692,23.0881392640863,2.93146123923739e-07
"923",-1.2859009490789,NA,0.00372815216677865,NA,-0.0170056434904971,0.0929832227635772,NA,NA,-0.00269337461915741,0.367868747563771,-0.00170927201165865,NA,7,-184.344388389744,383.363475574668,23.0943265680621,2.92240633193493e-07
"1755",-1.09701347294483,NA,0.00398588326428633,NA,-0.0163383637401952,0.0930053017182619,NA,-0.0903392610072924,-0.00202245388640215,NA,0.000110093657594975,-0.155260668587991,8,-183.246455026907,383.365637326542,23.0964883199355,2.91924927975169e-07
"1898",0.714854376047871,0.286495203678573,NA,NA,-0.0160123955685741,NA,-0.506412632761932,-0.0913622856967698,NA,0.340772742815138,0.00232399812886168,-0.120628607994545,8,-183.251007484178,383.374742241083,23.1055932344768,2.90598972681761e-07
"340",-1.42268835332784,-0.0374531607020509,0.00418658504049932,NA,NA,0.107028607843621,NA,-0.233639291482456,NA,0.447350323245821,NA,NA,6,-185.436120407316,383.375234826608,23.1060858200017,2.90527409071174e-07
"1995",-0.584857271044336,NA,0.00409713967755197,NA,-0.0167466896784885,NA,NA,-0.0655686620453551,-0.00173807419765945,0.294650608641622,0.000382500262335333,-0.150440939475566,8,-183.265524246681,383.403775766088,23.1346267594825,2.86410888670449e-07
"660",-1.61934004077451,0.0689865251626303,0.00416887826025563,NA,NA,0.118965600302007,NA,NA,-0.00488956831800937,NA,-0.00248231771085576,NA,6,-185.451710260203,383.406414532382,23.1372655257758,2.86033252149328e-07
"280",-1.84151898319752,-0.0734092590487685,0.00429379020595434,0.00873527368329698,NA,0.0959690907580387,NA,NA,NA,0.547458608611531,NA,NA,6,-185.461006550653,383.425007113283,23.1558581066769,2.83386525390221e-07
"1740",-0.525105303363583,0.168409444591437,0.00412788319228503,NA,-0.0216915150107456,NA,NA,-0.0696909774044129,-0.00243908184528783,NA,0.000315681640977424,-0.147566892427313,8,-183.278657865786,383.430043004299,23.1608939976928,2.82673871150403e-07
