"","(Intercept)","ALK_avg","boatlaunch","dist_waterfowl","latitude","longitude","nearest_W","nonFP_species_richness","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"2820",-1.46820375169456,3.94493185778514,1.12852836977571,NA,NA,NA,NA,NA,NA,-4.25707706131959,-1.05582018558562,NA,-1.26098931772611,NA,6,-58.0134591053006,128.52395963072,2.14077346954539,0.00470544118406488
"2316",-1.31057567852604,4.00829367587307,1.11379880655142,NA,-0.822853180669189,NA,NA,NA,NA,-4.32156206429171,NA,NA,-1.63033487412658,NA,6,-58.0294440146505,128.555929449419,2.17274328824519,0.00463082310375541
"770",-2.10816644856238,3.72619686549522,NA,NA,NA,NA,NA,NA,NA,-3.44240624738307,-0.910368092069648,NA,NA,NA,4,-60.168410282021,128.570738692697,2.18755253152275,0.00459666024839612
"322",-2.93815907122387,4.08365051948491,NA,NA,NA,NA,NA,0.955651933117143,NA,-4.24346765562552,NA,NA,NA,NA,4,-60.2278286727657,128.689575474186,2.30638931301218,0.00433149009714261
"290",-2.78534048156785,3.88174139793304,NA,NA,NA,NA,0.860908593087334,NA,NA,-3.81299740111971,NA,NA,NA,NA,4,-60.2524050188506,128.738728166356,2.35554200518189,0.00422633534989009
"2436",-1.54506409135703,4.72549056663602,1.03454458961255,NA,NA,NA,NA,NA,-1.2836526644507,-4.3162823147926,NA,NA,-1.32343081955635,NA,6,-58.1570128724818,128.811067165082,2.4278810039078,0.00407620240000797
"1282",-2.54099623885279,3.88703710179619,NA,NA,NA,NA,NA,NA,NA,-4.02126960631393,NA,0.533624276090796,NA,NA,4,-60.3118971465464,128.857712421748,2.47452626057367,0.00398223469277831
"2340",-2.10976394063447,4.06421555126264,1.06098097747499,NA,NA,NA,0.831962958883477,NA,NA,-4.60210863132121,NA,NA,-1.37212359644659,NA,6,-58.1930617524207,128.88316492496,2.49997876378555,0.00393187688484131
"266",-2.26688825637579,3.81076058538686,NA,NA,-0.401687487017351,NA,NA,NA,NA,-3.57895422324843,NA,NA,NA,NA,4,-60.3549006512958,128.943719431247,2.56053327007243,0.00381461460084084
"804",-2.47034527324587,4.11101235229317,1.16135025139872,NA,NA,NA,1.118639286797,NA,NA,-4.51556894432869,-1.36736934996929,NA,NA,NA,6,-58.2348126366381,128.966666693395,2.58348053222031,0.00377109724864332
"274",-2.60182723924488,3.91247831229768,NA,NA,NA,0.254742277444734,NA,NA,NA,-3.64268583634308,NA,NA,NA,NA,4,-60.4187186631625,129.07135545498,2.68816929380574,0.0035787788028852
"262",-2.57304396377774,3.78659086523003,NA,0.284214188527392,NA,NA,NA,NA,NA,-3.65523276092673,NA,NA,NA,NA,4,-60.4267080938181,129.087334316291,2.70414815511697,0.00355030031275287
"780",-1.74754608505309,4.03215150934278,1.19360203777774,NA,-0.681595695294592,NA,NA,NA,NA,-4.18865728414106,-1.34846701961779,NA,NA,NA,6,-58.3049909439299,129.107023307978,2.7238371468039,0.00351552087000511
"900",-1.79631021651245,4.76938022055341,1.11603637436022,NA,NA,NA,NA,NA,-1.36058862018138,-4.21143445552617,-1.15015009254669,NA,NA,NA,6,-58.3085628989289,129.114167217976,2.73098105680199,0.00350298598800402
"4354",-2.39572580257188,3.78905374522447,NA,NA,NA,NA,NA,NA,NA,-3.62683157403213,NA,NA,NA,-0.0764081944020605,4,-60.4451848054842,129.124287739623,2.74110157844925,0.00348530473883862
"2372",-1.8917385136871,4.05623457671092,1.01000598373799,NA,NA,NA,NA,0.275254580154125,NA,-4.55199924625991,NA,NA,-1.42162571595275,NA,6,-58.3527608364481,129.202563093015,2.81937693184034,0.0033515328444368
"2312",-1.88019383578561,3.98250881327761,1.04939271387779,0.234106272512297,NA,NA,NA,NA,NA,-4.4189166415002,NA,NA,-1.40397588866626,NA,6,-58.3547991732329,129.206639766584,2.82345360540998,0.00334470824952878
"6404",-1.78605905592584,3.98464274311366,1.04781007113449,NA,NA,NA,NA,NA,NA,-4.40686611312041,NA,NA,-1.44925052446692,0.125597879196835,6,-58.3593818500227,129.215805120164,2.83261895898957,0.00332941560006322
"2324",-1.65370052251197,3.92549460573298,1.05019852471747,NA,NA,-0.108310632710403,NA,NA,NA,-4.4047115631874,NA,NA,-1.45183004825303,NA,6,-58.3637610604708,129.22456354106,2.84137737988581,0.00331486726683775
"3332",-1.73718908882915,3.97540239561661,1.06937009498867,NA,NA,NA,NA,NA,NA,-4.35496232615062,NA,-0.0892424469785162,-1.41191634484858,NA,6,-58.3660693789742,129.229180178067,2.84599401689246,0.00330722432195886
"836",-2.45927404847839,4.24427447236956,1.02911263571796,NA,NA,NA,NA,0.998356131589988,NA,-4.76479716773023,-1.56813766302972,NA,NA,NA,6,-58.3678384594481,129.232718339014,2.8495321778403,0.00330137874815779
"2434",-1.41289117364384,4.36756661774207,NA,NA,NA,NA,NA,NA,-1.35081111635985,-3.4941495110521,NA,NA,-1.29929646865618,NA,5,-59.552694105213,129.458329386896,3.07514322572229,0.00294920210164489
"2370",-2.19455610341143,3.92866791015548,NA,NA,NA,NA,NA,0.953417974414038,NA,-4.17071685648539,NA,NA,-1.35722316778087,NA,5,-59.5780368676202,129.509014911711,3.12582875053673,0.00287540029425343
"3330",-1.78793118514086,3.7572361137719,NA,NA,NA,NA,NA,NA,NA,-4.01861184402963,NA,0.65449821956161,-1.4467411274797,NA,5,-59.5842769461155,129.521495068702,3.13830890752737,0.00285751343645087
"1796",-2.05767905825086,4.02713923996245,1.0443873208994,NA,NA,NA,NA,NA,NA,-4.41627537584331,-1.45504723483823,0.378984125517561,NA,NA,6,-58.5126633455519,129.522368111222,3.13918195004791,0.0028562663432955
"2314",-1.37848820798623,3.65189310869488,NA,NA,-0.590393941610447,NA,NA,NA,NA,-3.46547285611725,NA,NA,-1.4968297778899,NA,5,-59.6016068790019,129.556154934474,3.17296877330014,0.00280841954596603
"788",-2.20083649016564,4.11627188692743,1.12572071638506,NA,NA,0.205031869671687,NA,NA,NA,-4.25627748393069,-1.2699695486087,NA,NA,NA,6,-58.5343479255887,129.565737271296,3.18255111012152,0.00279499611758467
"776",-2.19018467560006,4.00424811672356,1.13605375174204,0.243796361463248,NA,NA,NA,NA,NA,-4.27591087971828,-1.23768664871382,NA,NA,NA,6,-58.5382425741094,129.573526568337,3.19034040716301,0.00278413176024925
"2818",-1.46893471814091,3.59162656911267,NA,NA,NA,NA,NA,NA,NA,-3.425137089795,-0.738139339275398,NA,-1.27004568438191,NA,5,-59.6125549052956,129.578050987062,3.19486482588755,0.00277784058997054
"4868",-2.07425688511594,4.00257914665321,1.13303379247886,NA,NA,NA,NA,NA,NA,-4.26402456023422,-1.26841630536708,NA,NA,0.0671045554866851,6,-58.5513282449992,129.599697910117,3.21651174894262,0.0027479368620675
"420",-2.51505385340204,4.97449013725285,1.04053930074353,NA,NA,NA,0.851102902330115,NA,-1.46896825088452,-4.59887613174571,NA,NA,NA,NA,6,-58.5583133981604,129.613668216439,3.23048205526484,0.0027288089855569
"834",-2.77167645035648,4.1643312928684,NA,NA,NA,NA,NA,1.61467411494007,NA,-4.37493651980215,-1.44379605467061,NA,NA,NA,5,-59.6377441749243,129.628429526319,3.24524336514494,0.00270874273018143
"2338",-2.01129491397045,3.70578011353944,NA,NA,NA,NA,0.738016249464445,NA,NA,-3.70496637816446,NA,NA,-1.31532712237618,NA,5,-59.6499571775751,129.652855531621,3.26966937044656,0.00267586204269795
"1794",-2.12490993473218,3.88301404410085,NA,NA,NA,NA,NA,NA,NA,-4.1062276841539,-1.60000732154934,1.15434085360073,NA,NA,5,-59.6670995326256,129.687140241722,3.30395408054761,0.00263038239336069
"396",-1.97705184225739,4.91158291029817,1.06002065571847,NA,-0.484118695411655,NA,NA,NA,-1.47303657732796,-4.3331921125796,NA,NA,NA,NA,6,-58.6176159671052,129.732273354329,3.34908719315456,0.00257168847162555
"300",-2.64269547556624,4.20156946458832,1.07662869927749,NA,-0.613671016905389,NA,1.00707554232554,NA,NA,-4.65324483030774,NA,NA,NA,NA,6,-58.6414138690508,129.77986915822,3.39668299704564,0.00251121016420569
"392",-2.40347769568272,4.98932440390187,1.03073732528461,0.490088666908551,NA,NA,NA,NA,-1.62950822700104,-4.40413846375806,NA,NA,NA,NA,6,-58.6820195660908,129.8610805523,3.47789439112566,0.00241128325572845
"2828",-0.955168439090328,3.97943007359439,1.22093054568402,NA,-0.913137547426835,NA,NA,NA,NA,-4.16857849626795,-1.15983785864641,NA,-1.48077209326307,NA,7,-57.5988773517428,129.864421370152,3.48123520897801,0.00240725878884303
"2310",-1.77014945403099,3.62607672900692,NA,0.171915081899492,NA,NA,NA,NA,NA,-3.56865176759745,NA,NA,-1.35903475614908,NA,5,-59.7834949129814,129.919931002433,3.53674484125921,0.00234136443654988
"6402",-1.69459110817136,3.62285654817494,NA,NA,NA,NA,NA,NA,NA,-3.55927223934364,NA,NA,-1.38371064017486,0.0737773971917634,5,-59.7880446146565,129.929030405783,3.5458442446093,0.00233073612301261
"2322",-1.68134094716954,3.63109100148921,NA,NA,NA,0.00797077310424582,NA,NA,NA,-3.55646892133873,NA,NA,-1.36799931229985,NA,5,-59.7914215927722,129.935784362015,3.55259820084069,0.00232287855301999
"452",-2.32079758858682,5.04103895392439,0.981140651092381,NA,NA,NA,NA,0.304645667722216,-1.56933178224875,-4.53164197596368,NA,NA,NA,NA,6,-58.7244566479679,129.945954716054,3.56276855488002,0.00231109628722614
"404",-2.25507096510088,5.0182774127624,1.01528009948407,NA,NA,0.123298975875263,NA,NA,-1.55581547923785,-4.36403168824815,NA,NA,NA,NA,6,-58.7380777523995,129.973196924917,3.59001076374315,0.00227983002725518
"4484",-2.1416351447071,4.95603649080148,1.01981350017155,NA,NA,NA,NA,NA,-1.56437731134043,-4.36183867998892,NA,NA,NA,-0.0520634682148071,6,-58.743377439938,129.983796299994,3.60061013882014,0.00226777960042301
"1412",-2.16032732846692,4.94771390806268,1.02808182047194,NA,NA,NA,NA,NA,-1.55210961233777,-4.351479205582,NA,-0.0277033739593921,NA,NA,6,-58.7448550702368,129.986751560592,3.60356539941776,0.00226443113508057
"1410",-2.17552233736561,4.93629622283058,NA,NA,NA,NA,NA,NA,-1.85990266525374,-4.0882817406845,NA,0.756563037389626,NA,NA,5,-59.8655161570767,130.083973490624,3.70078732944987,0.00215698757674583
"1316",-2.81590431287902,4.13655480313882,1.13566067554133,NA,NA,NA,0.984290205293989,NA,NA,-4.51905016429023,NA,-0.353348694541074,NA,NA,6,-58.8001806953492,130.097402810817,3.71421664964257,0.00214255265536639
"296",-3.0550919348281,4.16761348350271,1.04252492391811,0.367179505547589,NA,NA,0.936119490397071,NA,NA,-4.72278190485764,NA,NA,NA,NA,6,-58.8083937105477,130.113828841214,3.73064268003964,0.00212502790188643
"898",-1.79693250683133,4.48359199193542,NA,NA,NA,NA,NA,NA,-1.42776487320063,-3.41275663901573,-0.824443783787327,NA,NA,NA,5,-59.8932082085116,130.139357593494,3.75617143231963,0.00209807562686878
"450",-2.58747538291659,4.91174735531948,NA,NA,NA,NA,NA,0.955517226353434,-1.54095660651345,-4.17409714742576,NA,NA,NA,NA,5,-59.9019904522548,130.15692208098,3.77373591980606,0.00207973048896807
"4388",-2.83012354985609,4.16604028892068,1.03717850839935,NA,NA,NA,0.957696597243342,NA,NA,-4.68878295032781,NA,NA,NA,-0.1021237497017,6,-58.8378690821588,130.172779584436,3.78959342326181,0.00206330602106801
"308",-2.94054268663058,4.22395967028169,1.03355345907328,NA,NA,0.106991687085792,0.932309784259555,NA,NA,-4.68742789923197,NA,NA,NA,NA,6,-58.8392323639792,130.175506148077,3.79231998690247,0.00206049506997432
"2852",-1.87025595121953,4.03227644308287,1.15892302126865,NA,NA,NA,1.00913602531519,NA,NA,-4.48312234024816,-1.17455270055014,NA,-1.18710882542665,NA,7,-57.7585417858737,130.183750238414,3.80056407723984,0.00205201909739838
"356",-2.8989715224866,4.18618774424652,1.02686124047452,NA,NA,NA,0.927807904142565,0.076274784352074,NA,-4.73045752213706,NA,NA,NA,NA,6,-58.8434208797389,130.183883179596,3.80069701842203,0.0020518827030092
"272",-2.48127830447016,4.08495470175327,1.07041680785114,0.458335655933746,-0.589574877741302,NA,NA,NA,NA,-4.43323402062936,NA,NA,NA,NA,6,-58.8469963143938,130.191034048906,3.8078478877317,0.00204455943022841
"802",-2.48708977936101,3.82656592050581,NA,NA,NA,NA,0.9736039208708,NA,NA,-3.62716268777704,-0.995806352382194,NA,NA,NA,5,-59.9192457243982,130.191432625267,3.80824646409275,0.00204415201429753
"284",-2.46292330442425,4.26906313061815,1.04839887356972,NA,-0.64906702647245,0.341032785555637,NA,NA,NA,-4.39433090699729,NA,NA,NA,NA,6,-58.8519182014911,130.200877823101,3.81769166192643,0.00203452106366732
"332",-2.44883282069614,4.19884582553074,1.00711893141716,NA,-0.594807408464269,NA,NA,0.398378728929146,NA,-4.61572936516899,NA,NA,NA,NA,6,-58.8680212967612,130.233084013641,3.84989785246651,0.00200202135241125
"1292",-2.22362194086116,4.06503267964597,1.10998879107993,NA,-0.541162753358323,NA,NA,NA,NA,-4.31093370906337,NA,-0.18455021738359,NA,NA,6,-58.8908916763336,130.278824772786,3.89563861161139,0.00195675397827441
"4364",-2.21289295452241,4.08386637218208,1.05843303273366,NA,-0.568460444225825,NA,NA,NA,NA,-4.39523249452645,NA,NA,NA,-0.0881563283179278,6,-58.8978976101024,130.292836640323,3.90965047914901,0.00194309299933449
"2348",-1.68439805493734,4.1014474143995,1.13199075591794,NA,-0.861439992037266,NA,0.900463415497979,NA,NA,-4.53961680168597,NA,NA,-1.58009731047026,NA,7,-57.8248266474442,130.316319961555,3.93313380038089,0.00192041128189229
"418",-2.39724245573775,4.61712455836466,NA,NA,NA,NA,0.736590416555115,NA,-1.42368222622192,-3.73150137581711,NA,NA,NA,NA,5,-59.9825463147705,130.318033806012,3.93484764483736,0.0019187663436702
"2948",-1.28315813823558,4.60482520355511,1.111171959021,NA,NA,NA,NA,NA,-1.1611272671679,-4.20261627020551,-0.992261784802264,NA,-1.18853335152712,NA,7,-57.8402403155532,130.347147297773,3.96396113659893,0.00189103765894733
"2884",-1.84924194783544,4.1600846243959,1.03721062238155,NA,NA,NA,NA,0.900004575425699,NA,-4.72576078558626,-1.34272474163717,NA,-1.21458466311416,NA,7,-57.8658305242118,130.39832771509,4.01514155391598,0.00184325954393798
"2444",-1.16785654526702,4.63643698565022,1.10571010024239,NA,-0.747606171514254,NA,NA,NA,-1.10535762619691,-4.2665293630773,NA,NA,-1.52884861667706,NA,7,-57.8791454812556,130.424957629178,4.04177146800376,0.00181887929347644
"778",-1.92237107445902,3.75622941942341,NA,NA,-0.449669264286434,NA,NA,NA,NA,-3.37892716725679,-0.944291797260969,NA,NA,NA,5,-60.050932119964,130.454805416399,4.07161925522442,0.00179193608129661
"1288",-2.64541451309706,4.03784037021597,1.11573625738169,0.419241625032067,NA,NA,NA,NA,NA,-4.32794810244497,NA,-0.308575615198359,NA,NA,6,-59.0018335183682,130.500708456855,4.11752229568057,0.00175127680501299
"394",-1.97555331428312,4.57821548374444,NA,NA,-0.289545451262753,NA,NA,NA,-1.45318029844132,-3.53074943820331,NA,NA,NA,NA,5,-60.0767528001866,130.506446776844,4.12326061566964,0.00174625931310026
"330",-2.80263176385651,4.15647834682587,NA,NA,-0.515185994790721,NA,NA,1.06995169670641,NA,-4.24564673215701,NA,NA,NA,NA,5,-60.0800930225393,130.513127221549,4.12994106037499,0.00174043614945389
"1348",-2.64856768479857,4.15387124283538,1.06980253695955,NA,NA,NA,NA,0.456361414808044,NA,-4.49591563416275,NA,-0.394738056146209,NA,NA,6,-59.0084660599164,130.513973539951,4.13078737877689,0.00173969982368608
"390",-2.26672302387285,4.64363040154251,NA,0.403763484607909,NA,NA,NA,NA,-1.60525745391935,-3.59356133317586,NA,NA,NA,NA,5,-60.0813480435574,130.515637263585,4.13245110241112,0.00173825323559363
"812",-2.1704111610691,4.16192485255504,1.2330654419527,NA,-0.761576847240446,NA,1.21736597349985,NA,NA,-4.4657572707429,-1.47809037251913,NA,NA,NA,7,-57.9297023406197,130.526071347906,4.14288518673177,0.00172920830957344
"280",-2.83429559892137,4.16851557601307,1.02450918942266,0.408993280896381,NA,0.188962570521075,NA,NA,NA,-4.49166891958241,NA,NA,NA,NA,6,-59.0191047201935,130.535250860505,4.15206469933119,0.00172128985064022
"328",-2.81379384786114,4.13860078339395,0.995295745042302,0.37047580083974,NA,NA,NA,0.264542859536675,NA,-4.63371213936806,NA,NA,NA,NA,6,-59.0203642857381,130.537769991595,4.15458383042042,0.00171912313809674
"354",-3.16561524967075,4.11982767275325,NA,NA,NA,NA,0.716521300852904,0.823511768742932,NA,-4.3115216004468,NA,NA,NA,NA,5,-60.096644584789,130.546230346049,4.16304418487434,0.00171186630221995
"402",-2.24399652030245,4.73436911369034,NA,NA,NA,0.241518619730605,NA,NA,-1.53654917777995,-3.57450943783776,NA,NA,NA,NA,5,-60.0978496375262,130.548640451523,4.16545429034883,0.00170980465549266
"4360",-2.67111863745483,4.06544103266453,1.03025277302928,0.377649758656939,NA,NA,NA,NA,NA,-4.48834334718153,NA,NA,NA,-0.0184107442827499,6,-59.0354293530456,130.567900126209,4.18471396503529,0.00169341853921745
"1300",-2.54269665317473,4.12099901016654,1.08968842463454,NA,NA,0.154273507246615,NA,NA,NA,-4.31473108596008,NA,-0.2683435116373,NA,NA,6,-59.0374408021915,130.571923024501,4.18873686332714,0.00169001573737177
"3844",-1.4614428345613,3.97214703341595,1.026150960481,NA,NA,NA,NA,NA,NA,-4.44777955125209,-1.28890708082699,0.450218195868633,-1.28418243203702,NA,7,-57.9528798647003,130.572426396067,4.18924023489305,0.00168959043796085
"4482",-2.03774102226933,4.62178246273088,NA,NA,NA,NA,NA,NA,-1.54706133182936,-3.55888449825168,NA,NA,NA,-0.0910160621552757,5,-60.1195160951721,130.591973366815,4.20878720564056,0.00167315768397408
"5380",-2.41833234511386,4.03905363616373,1.09449658903101,NA,NA,NA,NA,NA,NA,-4.314948884461,NA,-0.265356604992078,NA,-0.031148672283995,6,-59.0479270682969,130.592895556712,4.20970939553786,0.00167238637725419
"340",-2.71291088355201,4.20683216084798,0.982629335497471,NA,NA,0.132928641308307,NA,0.257924588628755,NA,-4.59586364497738,NA,NA,NA,NA,6,-59.0491181449303,130.595277709979,4.21209154880478,0.00167039562272408
"4420",-2.6078583757961,4.14210316319032,0.983516294003723,NA,NA,NA,NA,0.286200222301686,NA,-4.60838251093354,NA,NA,NA,-0.0555392269553965,6,-59.0551970991253,130.607435618369,4.22424945719482,0.00166027216543745
"786",-2.30209238952299,3.86753822514122,NA,NA,NA,0.284128866849984,NA,NA,NA,-3.45433579919619,-0.923711416737384,NA,NA,NA,5,-60.1305032978744,130.613947772219,4.23076161104518,0.00165487498313884
"4372",-2.57380634715901,4.14652454314917,1.01553087824119,NA,NA,0.154648627825886,NA,NA,NA,-4.45181820095837,NA,NA,NA,-0.0478629454244703,6,-59.0620034266091,130.621048273336,4.23786211216225,0.00164901017922747
"298",-2.6327266858492,3.91949866994553,NA,NA,-0.452428306689447,NA,0.91407605016283,NA,NA,-3.76569779873549,NA,NA,NA,NA,5,-60.1346425791372,130.622226334745,4.23904017357071,0.0016480391476121
"1314",-2.87584582033118,3.97245817866376,NA,NA,NA,NA,0.814952529713182,NA,NA,-4.16020255523219,NA,0.490843523002789,NA,NA,5,-60.1369689826193,130.626879141709,4.24369298053503,0.00164420959986415
"2380",-1.52707874101628,4.13635273425877,1.05769702705257,NA,-0.867756813584659,NA,NA,0.453220736772584,NA,-4.56477590625752,NA,NA,-1.63977209203037,NA,7,-57.9854389797418,130.63754462615,4.25435846497604,0.00163546479153971
"3842",-1.48117798779435,3.77722679472197,NA,NA,NA,NA,NA,NA,NA,-4.11463602561299,-1.43401912668036,1.1858682242596,-1.30905839425238,NA,6,-59.0744912200591,130.646023860237,4.26283769906243,0.00162854572459682
"6916",-1.51603442236996,3.94073130537582,1.13340726480812,NA,NA,NA,NA,NA,NA,-4.27352210395053,-1.07714708750402,NA,-1.29182347699296,0.191142057420813,7,-57.9917857034118,130.65023807349,4.26705191231608,0.00162511781785924
"774",-2.20079313168733,3.72617815683072,NA,0.16461625752593,NA,NA,NA,NA,NA,-3.45611097143416,-0.893820733964407,NA,NA,NA,5,-60.1609939089135,130.674928994298,4.29174283312341,0.00160517832454832
"1290",-2.36039854929874,3.9351704033923,NA,NA,-0.520453954554014,NA,NA,NA,NA,-4.02823820818667,NA,0.643762801741469,NA,NA,5,-60.1621941712794,130.677329519029,4.29414335785512,0.00160325284518625
"2468",-1.87895146966515,4.74378736254259,1.05399709645969,NA,NA,NA,0.770025691475164,NA,-1.2114181271815,-4.52015471618058,NA,NA,-1.28342806356983,NA,7,-58.0062353249901,130.679137316647,4.29595115547269,0.00160180432160729
"2320",-1.47543042611864,4.00724914629356,1.11908306317801,0.297820567641382,-0.833910529414825,NA,NA,NA,NA,-4.33804942751578,NA,NA,-1.60536483767209,NA,7,-58.006586430045,130.679839526757,4.29665336558247,0.0016012420187325
"2824",-1.55031196219334,3.94396369903482,1.13086399647651,0.140906456075412,NA,NA,NA,NA,NA,-4.26717378504585,-1.0466709256204,NA,-1.25144215844686,NA,7,-58.008312604558,130.683291875783,4.30010571460855,0.00159848037979167
"4866",-2.10752409139775,3.72638727889992,NA,NA,NA,NA,NA,NA,NA,-3.44219314625837,-0.910005286554903,NA,NA,-0.00233990784961783,5,-60.1684068184641,130.689754813399,4.30656865222451,0.00159332327729983
"2836",-1.43839575331373,3.92592305179062,1.12952628039009,NA,NA,-0.0352726665142543,NA,NA,NA,-4.25825087690317,-1.05223648201348,NA,-1.27076803448428,NA,7,-58.0128987553256,130.692464177318,4.30927801614365,0.00159116629234448
"844",-2.20109083465266,4.36103024194274,1.0776528888388,NA,-0.83240948585403,NA,NA,1.25888690187193,NA,-4.81288437860205,-1.76674608210411,NA,NA,NA,7,-58.0161669279725,130.699000522612,4.31581436143748,0.00158597457452727
"6412",-1.34012508932832,4.00692666471426,1.11536625757048,NA,-0.817975901474785,NA,NA,NA,NA,-4.32770343880243,NA,NA,-1.64855815614103,0.0943160435387589,7,-58.0241145558671,130.714895778401,4.33170961722658,0.00157341979520083
"3340",-1.31315628327166,4.01198202806366,1.10238228539514,NA,-0.828047131184926,NA,NA,NA,NA,-4.3420449577217,NA,0.0423548348440629,-1.63665693836352,NA,7,-58.0287967605278,130.724260187722,4.34107402654811,0.0015660699418887
"2332",-1.33154753444888,4.02220716068258,1.11268066746859,NA,-0.826563116616609,0.025371726270917,NA,NA,NA,-4.3204794255236,NA,NA,-1.62288424708188,NA,7,-58.029163502775,130.724993672217,4.34180751104239,0.00156549570318427
"1346",-2.90941140800216,4.08632917579801,NA,NA,NA,NA,NA,0.777098742131689,NA,-4.36040765825978,NA,0.313916959007885,NA,NA,5,-60.1890451452358,130.731031466942,4.34784530576806,0.00156077675892253
"932",-2.1894210512339,4.77291005637388,1.15110578239571,NA,NA,NA,1.03310479280354,NA,-1.2293203461489,-4.47003490287493,-1.2644448613508,NA,NA,NA,7,-58.0383615645737,130.743389795814,4.36020363463993,0.00155116219824902
"326",-3.06554138416004,4.0826467530667,NA,0.249960851573371,NA,NA,NA,0.947667114767785,NA,-4.25886726785888,NA,NA,NA,NA,5,-60.210544333821,130.774029844113,4.39084368293831,0.00152757946120643
"338",-3.04913700984463,4.1650227732656,NA,NA,NA,0.177359175909476,NA,0.927357257904608,NA,-4.23024392749188,NA,NA,NA,NA,5,-60.213498243062,130.779937662595,4.39675150142037,0.00152307378807054
"4418",-2.90260508631818,4.08874229042749,NA,NA,NA,NA,NA,0.964552726139106,NA,-4.24223954867693,NA,NA,NA,-0.106896323705825,5,-60.2202798327112,130.793500841893,4.4103146807187,0.00151277987064774
"2882",-2.14020732282487,4.02551649444143,NA,NA,NA,NA,NA,1.52766424833792,NA,-4.33052783078276,-1.24736361135436,NA,-1.1834765433616,NA,6,-59.1511520504186,130.799345520956,4.4161593597814,0.00150836546756344
"294",-2.94813629263609,3.8839809404365,NA,0.304226984241673,NA,NA,0.867634727781357,NA,NA,-3.8398860328642,NA,NA,NA,NA,5,-60.2269924456811,130.806926067833,4.42373990665857,0.0015026591710396
"306",-2.91037556449296,3.97500237560426,NA,NA,NA,0.191079537557845,0.835816062337028,NA,NA,-3.81211463571784,NA,NA,NA,NA,5,-60.2352777739573,130.823496724385,4.440310563211,0.00149026058064281
"4386",-2.74989251624447,3.88669139069055,NA,NA,NA,NA,0.872218625849164,NA,NA,-3.80704991021954,NA,NA,NA,-0.109590898518123,5,-60.2444921550927,130.841925486656,4.45873932548187,0.00147659182294501
"908",-1.54327515580691,4.70290337465215,1.17989448705846,NA,-0.604967638893369,NA,NA,NA,-1.21990612236071,-4.16627440346894,-1.23998505571172,NA,NA,NA,7,-58.1145830078232,130.895832682313,4.51264652113889,0.00143732394341117
"1922",-1.71362618515834,4.92181594881287,NA,NA,NA,NA,NA,NA,-1.90910670747807,-4.20227834337137,-1.61418837862094,1.39310584391671,NA,NA,6,-59.2006128837805,130.898267187679,4.5150810265051,0.00143557542139702
"282",-2.51871691694437,4.03017337394846,NA,NA,-0.522373453114452,0.429204053747876,NA,NA,NA,-3.58298556353677,NA,NA,NA,NA,5,-60.2758893996397,130.90471997575,4.5215338145758,0.00143095115328706
"868",-2.74967988044059,4.28913915785336,1.07623834868634,NA,NA,NA,1.0004199156717,0.806544160615069,NA,-4.90328372740389,-1.60538764893814,NA,NA,NA,7,-58.1194650085434,130.905596683753,4.52241052257924,0.00143032402758433
"964",-2.19201210252925,4.99124100908677,1.01579907036675,NA,NA,NA,NA,0.992841348536717,-1.34910039573819,-4.72085370895941,-1.46802946120221,NA,NA,NA,7,-58.1240043660784,130.914675398823,4.53148923764928,0.00142384598962115
"1298",-2.71121521654351,4.00901160322542,NA,NA,NA,0.241595518892752,NA,NA,NA,-4.02429398213822,NA,0.526875396354075,NA,NA,5,-60.2847251172525,130.922391410976,4.53920524980143,0.00141836336593991
"2440",-1.72200534253844,4.7491803913781,1.03934366298517,0.331217122948513,NA,NA,NA,NA,-1.33260003386993,-4.34014384908499,NA,NA,-1.29108329429461,NA,7,-58.12918341292,130.925033492507,4.54184733133249,0.00141649088719586
"2500",-1.70041970739531,4.80972798591418,0.996161890726565,NA,NA,NA,NA,0.303330746554449,-1.29300847688371,-4.48380610972377,NA,NA,-1.32164347658691,NA,7,-58.1370122084465,130.94069108356,4.55750492238539,0.00140544476500895
"1286",-2.65628377856078,3.88432288513824,NA,0.226811371743571,NA,NA,NA,NA,NA,-4.03108185426926,NA,0.520003429890257,NA,NA,5,-60.2978348740584,130.948610924587,4.56542476341312,0.00139989032029093
"5378",-2.50286355444769,3.89098925538518,NA,NA,NA,NA,NA,NA,NA,-4.02003729097589,NA,0.542120746882379,NA,-0.106120476141313,5,-60.3044940521814,130.961929280833,4.57874311965926,0.00139059917133765
"6532",-1.58107917248726,4.72434885311864,1.0368566358144,NA,NA,NA,NA,NA,-1.27802584222601,-4.32010828100655,NA,NA,-1.34735857485778,0.111999798994248,7,-58.1493740748865,130.96541481644,4.58222865526548,0.00138817779044001
"2452",-1.45056796486841,4.6673662174006,1.03943460501421,NA,NA,-0.109176614578203,NA,NA,-1.28356501899684,-4.32026246850581,NA,NA,-1.3511962836411,NA,7,-58.1516778046932,130.970022276053,4.58683611487882,0.0013849834847086
"3460",-1.5502942709222,4.74770297230855,1.01436193369786,NA,NA,NA,NA,NA,-1.31131085287677,-4.35261217478035,NA,0.0752200517042927,-1.32994260353642,NA,7,-58.1550063088181,130.976679284303,4.59349312312872,0.00138038122503592
