"","(Intercept)","boatlaunch","COND_avg","dist_waterfowl","latitude","longitude","nearest_W","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"7772",-4.10945876121494,0.955189721087853,4.17395484938022,NA,-0.850241284044615,-0.61167681496044,NA,-0.370542957437044,NA,NA,-0.182324538837647,3.51357491373375,-1.38794597356843,-0.977040766526818,10,-57.3668910335461,136.083475318626,11.3692405067255,2.24910856323435e-05
"4608",-2.08043024888083,1.20415171897479,4.4616568610321,1.01524870162169,-0.850958323567153,-0.613577952862659,0.698094731046073,-0.343990652193891,-3.65064551030426,-1.56133675143107,NA,NA,NA,-1.07046278471258,11,-56.2274714534771,136.084572536584,11.3703377246835,2.24787502047906e-05
"871",-4.01892889683828,NA,4.54359317991313,1.03880393106932,NA,NA,0.59309204849042,-1.14956200447225,NA,-1.78167002951842,0.321275807018953,NA,NA,NA,7,-60.7051557366314,136.085010268443,11.3707754565431,2.2473830910579e-05
"7394",-2.27868064262067,0.914829555378551,NA,NA,NA,NA,-0.246247585119613,1.3165677188151,-3.21080990149671,NA,NA,3.30562388385656,-0.968795478772059,-0.659014372107609,8,-59.6064617398873,136.085650752502,11.3714159406015,2.24666349976429e-05
"7874",-2.3353685623828,0.958349734283237,NA,NA,NA,NA,NA,1.35281672563939,-3.13026034853676,NA,-0.224452323854718,3.24212068219482,-0.949294519474645,-0.652988137247099,8,-59.6070879003291,136.086903073385,11.372668261485,2.24525716829529e-05
"3086",-3.7607486236874,0.577648238720376,NA,0.536420238462782,-0.792223951618565,NA,NA,NA,NA,NA,NA,4.86848194363252,-1.11795301856459,NA,6,-61.792861506517,136.08871702501,11.3744822131097,2.24322169755206e-05
"5833",-2.62257013373746,NA,NA,NA,-0.558030324943931,NA,NA,1.01964150953866,-2.80937776795556,NA,0.6152361971885,3.3900907189587,NA,-0.828102851141157,7,-60.7073761899347,136.08945117505,11.3752163631498,2.24239841801437e-05
"1941",-2.62880076175398,NA,NA,0.60389852189346,NA,0.342146154675557,NA,NA,-2.90232262104975,-1.50774453144692,1.02142004353781,3.29047774961634,NA,NA,7,-60.7091002054424,136.092899206066,11.3786643941652,2.23853581891441e-05
"2001",-2.54874479449565,NA,NA,NA,NA,0.211499381827991,NA,0.791883389086221,-2.88276535049536,-1.46547214150744,0.912543727801081,3.13502887149017,NA,NA,7,-60.710455853937,136.095610503055,11.3813756911544,2.23550320724353e-05
"5599",-3.28660347579418,NA,3.81950291299534,0.979292818053607,-0.385408130534747,-0.755318086851683,NA,-0.421466174630794,-2.11009604091153,-0.826649678917542,NA,2.34056696198159,NA,-1.12752506949082,10,-57.3738470089744,136.097387269483,11.3831524575822,2.23351810561566e-05
"5134",-4.15534395471783,0.568145577939746,NA,0.571066727637873,-0.625199812443814,NA,NA,NA,NA,NA,NA,4.89993086459407,NA,-0.812722686042183,6,-61.7975705488033,136.098135109583,11.3839002976823,2.23268310453537e-05
"5488",-5.21374634320891,0.847980172059001,3.99051407055908,1.12019850524215,-0.537678474250511,NA,0.544489593637454,-0.616615796028416,NA,-1.18468768390256,NA,3.15569181148096,NA,-1.1999280006474,10,-57.3751114394022,136.099916130338,11.3856813184378,2.23069576206638e-05
"603",-3.19370268129366,NA,4.20613655070002,NA,-0.481708683978046,-0.426898617227941,NA,-0.747753300525858,NA,NA,-0.311536536179662,NA,NA,NA,6,-61.7988035192836,136.100601050543,11.3863662386429,2.22993196855882e-05
"3286",-2.89121800417833,0.91500140829452,NA,0.681307186269175,NA,0.581149868101484,NA,1.15423877837411,-3.26456777028837,NA,NA,3.12360920052204,-1.38220394616816,NA,8,-59.6142451650006,136.101217602729,11.3869827908281,2.22924463979369e-05
"6785",0.427064328023888,NA,NA,NA,NA,NA,NA,NA,-4.028052756365,NA,0.204913089889701,NA,-0.988008122346422,-0.674590420448928,5,-62.8723192333302,136.101781323803,11.3875465119028,2.22861639224491e-05
"6984",-3.38850464109586,0.851443269198691,5.150859287398,1.38886841152815,NA,NA,NA,-0.846822688902896,NA,-1.45267286741173,-0.218904070983157,NA,-1.68485542022412,-1.00508009820878,9,-58.5023454066501,136.10225178891,11.3880169770095,2.22809221077527e-05
"1660",-4.89005401327409,0.970205082279228,3.8053755736011,NA,-0.836485141511715,-0.847363064108706,0.362167049691666,-0.334318397711873,NA,NA,-0.533066014268721,3.62492525625685,NA,NA,9,-58.5031790943416,136.103919164293,11.3896843523925,2.22623545180969e-05
"7322",-1.52101554760486,0.94712435664608,NA,NA,-0.627300037003714,0.444933003232183,NA,NA,-3.1630166482461,NA,NA,3.24026605892953,-1.19908535432956,-0.60183270131577,8,-59.6160204328997,136.104768138527,11.3905333266262,2.22529064408481e-05
"7569",-1.59330264295595,NA,NA,NA,NA,0.398739248088275,NA,NA,-2.42619261852757,-0.736069801986651,NA,2.99833338231226,-0.968809283004475,-0.534143399173706,7,-60.7161849176701,136.107068630521,11.3928338186205,2.22273248396778e-05
"3477",-2.1202562427159,NA,NA,0.68214992876639,NA,0.502994908862233,NA,NA,-2.39733419353898,-0.830039379055057,NA,3.05556195246463,-1.14847764938223,NA,7,-60.7163806472606,136.107460089702,11.3932252778016,2.22229747202249e-05
"3142",-4.92232149685197,0.515296909146537,NA,0.72322169757319,NA,NA,NA,1.30448696447828,NA,NA,NA,4.78874542594952,-1.04158352753501,NA,6,-61.8023307611341,136.107655534244,11.3934207223439,2.22208031467714e-05
"1634",-4.37970101708567,0.860168257597974,NA,NA,NA,NA,-0.339402522864825,1.42310894707194,NA,NA,-1.04217097736961,4.3299467866409,NA,NA,6,-61.8023726755543,136.107739363085,11.3935045511842,2.22198717942103e-05
"3469",-1.66649800279428,NA,NA,0.50964994806154,-0.478585495184715,NA,NA,NA,-2.31727524471657,-0.886199472993565,NA,3.2254239805279,-1.05569935913437,NA,7,-60.7166033652658,136.107905525712,11.3936707138119,2.22180258147524e-05
"5829",-3.24072939781753,NA,NA,0.698882881908548,NA,NA,NA,0.962388675792235,-2.79547950007894,NA,0.495198821535197,3.50064863775596,NA,-0.885813077514611,7,-60.7167916853499,136.108282165881,11.3940473539802,2.22138421082117e-05
"7318",-2.34277704794425,0.892431239851489,NA,0.784933348829945,NA,0.650624404948074,NA,NA,-3.22118846019387,NA,NA,3.25452634667909,-1.13142075671251,-0.68718175370317,8,-59.6195525561765,136.11183238508,11.3975975731799,2.21744450812017e-05
"4245",-0.678336792866578,NA,NA,0.526172932583405,NA,0.661628554423373,NA,NA,-3.79885450993097,NA,NA,NA,NA,-0.797331321521303,5,-62.8779082024037,136.11295926195,11.39872445005,2.21619546656878e-05
"5326",-2.85784233741433,0.917896245088797,NA,0.498904952196112,-0.543981192272745,NA,NA,1.22342069924719,-3.11383129028165,NA,NA,3.40219018556271,NA,-0.834111079199173,8,-59.6215533738747,136.115834020477,11.4015992085764,2.21301224146086e-05
"7310",-1.80756934710139,0.911257683846394,NA,0.536300176849237,-0.641151644103148,NA,NA,NA,-3.09177860271667,NA,NA,3.53133184761041,-1.01283446816235,-0.667487005324481,8,-59.6217559099608,136.116239092649,11.4020042807485,2.21256407200984e-05
"7825",-2.04798826918704,NA,NA,NA,NA,0.488825481025775,NA,NA,-2.91545089444635,NA,0.598285299843193,3.27054866257459,-1.01225188912743,-0.683478254615304,7,-60.7225682877749,136.119835370731,11.4056005588302,2.20858914897471e-05
"3553",-2.08898554818721,NA,NA,NA,NA,NA,-0.0705162067832688,1.09689232791043,-2.40562654047007,-0.875952883514954,NA,3.04433425839241,-0.970318342353106,NA,7,-60.7232382007829,136.121175196747,11.4069403848462,2.20711008185296e-05
"3362",-3.22259108964013,0.577874607946815,NA,NA,NA,NA,-0.455244459730371,NA,NA,-1.1370343792331,NA,4.57732935569175,-0.782393198830761,NA,6,-61.8092497690063,136.121493549989,11.4072587380883,2.20675878948735e-05
"375",-3.91025333218064,NA,4.51593846367683,1.03123001431971,NA,-0.195836285611436,0.592874472758099,-1.02183723761024,NA,-1.57632855349212,NA,NA,NA,NA,7,-60.7243453786393,136.123389552459,11.4091547405589,2.20466777072975e-05
"604",-3.21812216352999,1.02741095019618,4.31531505813971,NA,-0.612396884870949,-0.440159596367243,NA,-0.438798191956148,NA,NA,-1.23268860445296,NA,NA,NA,7,-60.7244560833036,136.123610961788,11.4093761498875,2.2044237172334e-05
"7648",-2.59888219406785,1.25755925976305,4.18507234194402,1.07166387394838,-0.752214632096408,-0.360632193478936,NA,-0.293966122465899,-2.94293856542532,-1.15360348484847,NA,1.99848836951428,-1.5951791406547,-0.873526568838593,12,-55.0936457663857,136.125179731529,11.4109449196289,2.20269527859026e-05
"2415",-3.17328153762603,NA,4.68651833408753,1.13183720699724,-0.704384612585585,NA,0.89726395400209,-0.8987299486178,NA,-1.36075937816854,NA,NA,-1.87262678207168,NA,8,-59.6262616034701,136.125250479668,11.4110156677672,2.20261736167328e-05
"2017",-2.45115846911195,NA,NA,NA,NA,NA,-0.159808235940168,0.857182343454893,-2.8521428443978,-1.46455658577435,0.898518740607049,3.22189340033661,NA,NA,7,-60.7262558862043,136.127210567589,11.4129757556889,2.20045975727615e-05
"6488",-3.40936801416219,0.791878288873704,5.21799145136764,1.38736682215319,NA,-0.0124006539805758,NA,-0.901052162301483,NA,-1.5666802480853,NA,NA,-1.69088345197674,-1.03122050966172,9,-58.5152470259332,136.128055027476,11.4138202155758,2.19953085339655e-05
"2420",-2.77945180739494,0.756552469903183,4.70202780526828,NA,NA,0.0260170574664191,0.0776380510803453,-0.862964164247185,NA,-1.53183289978215,NA,NA,-1.68060561278888,NA,8,-59.6277674842773,136.128262241282,11.4140274293814,2.19930297862215e-05
"5743",-5.86013878886248,NA,4.00498979858516,1.20902321069525,-0.401416231791075,NA,0.668875071819861,-0.833285546586518,NA,NA,0.446237133123015,3.497445454927,NA,-1.34133437033205,9,-58.5156553209405,136.128871617491,11.4146368055903,2.19863297924212e-05
"3695",-5.09645383772763,NA,4.09585504563916,1.13416490433923,-0.582409647550832,NA,0.64638869845675,-0.954496425875759,NA,NA,0.353184951388115,3.22917146660532,-1.77382586044358,NA,9,-58.5162870313178,136.130135038245,11.415900226345,2.19724451857177e-05
"6255",-3.69391856394736,NA,4.99730966101119,1.31867737383453,-0.629255517982109,NA,0.88442410423317,-0.8448254161552,NA,NA,NA,NA,-1.85433643846386,-1.08126054622724,8,-59.6287632321865,136.1302537371,11.4160189251999,2.1971141172373e-05
"4695",-3.97361620344675,NA,4.70309227074998,1.17305852280441,NA,-0.304908940227729,NA,-0.8656879478479,NA,NA,-0.21144087795335,NA,NA,-1.25173659097041,7,-60.7292826144014,136.133264023983,11.4190292120831,2.19380963281871e-05
"7393",-2.30657154605355,NA,NA,NA,NA,NA,-0.0279116650023827,1.11212296295783,-2.52042623926781,NA,NA,3.19590159896166,-0.89708253693448,-0.654793186458905,7,-60.7300114918363,136.134721778853,11.4204869669528,2.19221119708356e-05
"4663",-4.56867161330785,NA,4.4968563215079,1.25166390807126,NA,-0.305312293873964,0.610448203342167,NA,NA,NA,-0.339694202721192,NA,NA,-1.29250336863873,7,-60.7305969711151,136.135892737411,11.4216579255105,2.19092807850915e-05
"6305",0.477788066039423,NA,NA,NA,NA,NA,-0.0900494183903734,NA,-3.86971572229443,NA,NA,NA,-0.988112848708015,-0.646032335161506,5,-62.8908606298764,136.138864116896,11.4246293049954,2.18767545592881e-05
"2144",-3.52021710437305,0.740122017477102,5.0990679553227,1.10869966895198,-0.610792089274221,0.043057954737073,NA,-1.02109985758537,NA,NA,NA,NA,-2.26904893472618,NA,8,-59.6340349722514,136.14079721723,11.4265624053297,2.18556197940623e-05
"5445",-4.38085459802825,NA,NA,0.728428412109704,NA,NA,NA,1.23549059755286,NA,-1.00309180058765,NA,4.28734527593145,NA,-0.769735072251972,6,-61.8198584022274,136.142710816431,11.4284760045304,2.18347183466209e-05
"7309",-1.97128528822392,NA,NA,0.598007323563596,-0.404664929142317,NA,NA,NA,-2.43260694851829,NA,NA,3.38981962908201,-0.941392472112487,-0.653998482345913,7,-60.7342838203746,136.14326643593,11.4290316240295,2.18286532914906e-05
"5375",-4.05597709081445,NA,3.93846064639855,1.08498993000633,-0.587733880833694,-0.726941306423307,0.829943242297827,-0.409883638426629,-2.22376830659878,NA,NA,2.56347551372231,NA,-1.2303283714682,10,-57.3984754912975,136.146644234129,11.4324094222285,2.17918180128936e-05
"4031",-3.04536210774598,NA,4.04130405295352,0.892324945370315,-1.09920766664641,-0.454236181615406,0.747413316063174,NA,-3.16628336944656,-2.01026037358344,1.79337735975065,2.09783230617623,-1.59301343728847,NA,11,-56.2587229601603,136.14707554995,11.4328407380498,2.17871189416656e-05
"1648",-5.648146358057,0.930126992990803,3.71225973408764,0.908436868124479,-0.408376287556321,NA,0.3612709960209,-0.686754002783673,NA,NA,-0.584397413513814,3.37269050265287,NA,NA,9,-58.5265094610134,136.150579897637,11.4363450857361,2.17489775466735e-05
"2863",-3.46816490390448,NA,4.50135145343249,1.05806359733692,-0.910033794589268,NA,0.940866023645708,NA,NA,-1.74747883277637,0.512985897792252,NA,-1.92188343425899,NA,8,-59.6393846975904,136.151496667908,11.4372618560077,2.17390104232127e-05
"7967",-4.56756218440519,NA,4.31472188759894,1.0790830361219,-0.766592274957386,-0.653323827436526,NA,NA,NA,-1.52131104240259,1.09471140588156,3.34942964250066,-1.30292016642208,-1.28543505535779,10,-57.4018956289276,136.153484509389,11.4392496974886,2.17174143040696e-05
"8120",-3.4224893321447,0.949747625194068,4.22962305566134,1.28721229494247,NA,-0.215510725716501,0.111217855387457,NA,-3.36463482649017,-1.53977448546404,0.996781615630405,2.09476362576995,-1.5194758041326,-1.07001135149402,12,-55.1082734951958,136.154435189149,11.4402003772491,2.17070936040694e-05
"8020",-4.19549828522647,0.816251333906448,4.23104604870142,NA,NA,-0.413622407739087,NA,-0.603840457166268,NA,-1.12036362058132,0.167223669779391,3.3376749712437,-1.18231832668971,-1.02710347670695,10,-57.4033037986423,136.156300848818,11.4420660369179,2.16868540210479e-05
"3285",-2.9082917161416,NA,NA,0.687542853875071,NA,0.444335520088165,NA,0.994954765029581,-2.50205949212679,NA,NA,3.1458668666481,-1.23593832818001,NA,7,-60.7410459937011,136.156790782583,11.4425559706825,2.16815421106799e-05
"5112",-2.43862499221734,0.931608322439809,4.67501476749612,1.24596426269853,NA,-0.367527702116958,0.337680253673106,-0.818285951198783,-4.05448425342886,-1.95113882020149,0.983081390908529,NA,NA,-1.19020492832252,11,-56.2648199755315,136.159269580693,11.4450347687923,2.1654686673618e-05
"3590",-3.86959398281724,0.72722666503238,NA,0.666961170579187,NA,NA,NA,NA,NA,NA,-0.844166502235336,4.61526016988824,-0.92432151545066,NA,6,-61.8282212323107,136.159436476597,11.445201664697,2.16528797097514e-05
"3199",-4.89172721334227,NA,4.05837987584094,1.08206029296146,-0.627842987388333,-0.321193171125532,0.714182004879579,-0.760121185024495,NA,NA,NA,3.18261131416747,-1.62201598309564,NA,9,-58.5313286060237,136.160218187657,11.4459833757568,2.16444182156975e-05
"7983",-4.94587620694582,NA,4.18017902649276,1.23898075296221,-0.834241076204945,NA,0.783741585462826,NA,NA,-1.48702546322518,0.985063550355731,3.06351107794778,-1.57126390325706,-1.23528020066503,10,-57.4053420807778,136.160377413089,11.446142601189,2.16426951133658e-05
"2668",-2.71986277654033,1.01969661669614,4.55258020398057,NA,-0.924429005087395,NA,0.528102559350372,-0.545100001471139,NA,NA,-0.956531852391637,NA,-1.99890134795535,NA,8,-59.6452902584321,136.163307789592,11.4490729776912,2.16110077104379e-05
"511",-2.35976033465187,NA,4.00731897791865,0.826287238066414,-0.620328033099365,-0.430697311154557,0.834357376757774,-0.530235490815974,-2.96537822643618,-1.29255283506745,NA,NA,NA,NA,9,-58.5337504156122,136.165061806834,11.4508269949338,2.15920629789212e-05
"6903",-2.61647095742524,NA,4.64837485317185,1.36356217010691,NA,0.0402364317119116,0.420467752711806,-0.872629589945855,-3.71309463312787,NA,1.00192962257291,NA,-1.63138649332663,-1.1654580461072,10,-57.409200093878,136.16809343929,11.4538586273893,2.15593581729674e-05
"7540",-4.14282556388989,0.863631047040181,4.17876942636183,NA,NA,-0.412285633219335,-0.0378539599172526,-0.553480030504604,NA,-1.04222322248169,NA,3.30627503228366,-1.18102802067616,-1.00475002944165,10,-57.4105805678251,136.170854387184,11.4566195752836,2.1529616574167e-05
"3305",-2.26558024214829,NA,NA,NA,-0.683299535210515,NA,0.273475680660649,1.2332977493021,-2.46019759795795,NA,NA,3.16834695181273,-1.17627309774099,NA,7,-60.7484418962356,136.171582587652,11.4573477757516,2.15217790626407e-05
"8066",-1.48770494159852,0.812326443171785,NA,NA,NA,NA,NA,NA,-3.22131887421572,-1.15472215027504,0.391625053587779,3.32156496088434,-0.763542045726995,-0.609048793390666,8,-59.6494678211966,136.171662915121,11.4574281032201,2.15209146849835e-05
"3289",-2.20735763836182,NA,NA,NA,-0.543404921145756,0.210735855928824,NA,1.15135876997985,-2.46301803936692,NA,NA,3.08572541735458,-1.24353836036719,NA,7,-60.7485877264898,136.17187424816,11.45763943626,2.15186407649638e-05
"5615",-3.88447038490806,NA,3.68882812256426,1.13153653865819,-0.362642039131332,NA,0.838226903281438,-0.539206547443154,-2.17845449079371,-0.821812594404847,NA,2.11125694626109,NA,-1.09950128899848,10,-57.4113121693217,136.172317590177,11.4580827782767,2.15138712348194e-05
"620",-3.52988322150547,0.997841984315135,4.17283026133971,NA,-0.597565142628668,NA,0.470507914559233,-0.520308888664541,NA,NA,-1.24592543183862,NA,NA,NA,7,-60.7504191679315,136.175537131044,11.4613023191432,2.14792667011512e-05
"714",-0.69767979758105,1.07724009357488,NA,NA,-0.625197992969566,NA,NA,1.67704048753106,-4.19833191403517,NA,-0.724544157051464,NA,NA,NA,6,-61.8367107490797,136.176415510136,11.4621806982351,2.14698353029988e-05
"5325",-2.99410988550518,NA,NA,0.598852137225475,-0.366831175192701,NA,NA,1.13396420102728,-2.40176714598812,NA,NA,3.33090851001988,NA,-0.808631888091807,7,-60.7510419439587,136.176782683098,11.4625478711977,2.14658940932693e-05
"1618",-4.50730854016195,0.838029475382584,NA,NA,NA,0.0545157333457463,NA,1.40003360585706,NA,NA,-1.06921182646337,4.29020167555835,NA,NA,6,-61.837770078005,136.178534167986,11.4642993560857,2.14471037276741e-05
"5530",-1.57645939909976,0.97846521697584,NA,NA,-0.58900973367301,0.133146878109959,NA,NA,-3.00660197673518,-1.05659987474846,NA,3.1891474633695,NA,-0.643906722125718,8,-59.6541514185876,136.181030109902,11.466795298002,2.14203550593382e-05
"7489",-3.61265430986437,NA,NA,NA,NA,NA,NA,1.25017678501791,NA,-0.979493710708018,NA,4.15057524988966,-0.726101189188166,-0.631514565571198,6,-61.8401971417331,136.183388295442,11.4691534835418,2.13951133576373e-05
"3551",-2.7786810288798,NA,3.71171614043611,0.943492457634955,-0.429969045312923,-0.263329681525734,NA,-0.581246799376809,-2.20387598295353,-0.885553758672246,NA,2.0456040768209,-1.51445670996111,NA,10,-57.4168613307222,136.183415912978,11.4691811010778,2.13948179195207e-05
"4687",-3.93277363682704,NA,4.53701313682668,1.11271861534061,-0.187269655889052,NA,NA,-0.882739882985613,NA,NA,-0.17539820775481,NA,NA,-1.23407912729608,7,-60.7552247976066,136.185148390394,11.4709135784936,2.13762929247822e-05
"3481",-1.38504622863385,NA,NA,NA,-0.463911783847279,0.314165187879201,NA,NA,-2.3620823417036,-0.862060328966386,NA,2.99274801538014,-1.15610847514224,NA,7,-60.7558401926867,136.186379180554,11.4721443686538,2.1363142106175e-05
