"","(Intercept)","ALK_avg","boatlaunch","dist_waterfowl","latitude","longitude","nonFP_species_richness","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"242",-1.57998855458724,6.75843347552305,NA,NA,NA,-1.02734790725506,1.27576269562994,-0.498402139517769,-5.28326274124727,NA,NA,NA,NA,6,-89.3173831714664,191.131807763051,3.64283214434047,0.00264427223815943
"1160",-3.06544945832569,7.08999397392343,0.322160563870025,1.45079304577356,NA,NA,NA,NA,-4.9835407151308,NA,NA,0.777352017911533,NA,6,-89.3222352648939,191.141511949906,3.65253633119545,0.00263147305873008
"168",-3.17204340487432,7.33388991503543,0.17093489559528,1.39743492701278,NA,NA,0.97740324104832,NA,-5.39818244934889,NA,NA,NA,NA,6,-89.3302716084155,191.157584636949,3.66860901823873,0.00261041038406385
"180",-1.64567184013839,6.49206406867793,0.136109834403551,NA,NA,-1.02866781782414,1.1849607714665,NA,-5.35009977156069,NA,NA,NA,NA,6,-89.3343567875769,191.165754995272,3.67677937656151,0.00259976814249236
"2214",-3.14088153412188,7.34277358239144,NA,1.33962555878434,NA,NA,1.09872834144197,NA,-5.30527365552481,NA,NA,NA,-0.213757840530889,6,-89.3351556888687,191.167352797856,3.67837717914514,0.00259769201378627
"2222",-2.84671047229745,7.3231463509517,NA,1.59838652154567,-1.13139500344768,NA,1.35055727241687,NA,-5.35077645935615,NA,NA,NA,-0.268727507387664,7,-88.2589284893477,191.184523645362,3.69554802665149,0.00257548519096407
"1222",-2.86247348304112,7.50764238601094,NA,1.48921880693995,NA,NA,NA,-0.953028441341075,-4.73074931635173,NA,NA,0.812793057466831,NA,6,-89.3490385585205,191.195118537159,3.70614291844879,0.00256187777160809
"1414",-3.21169297366454,7.03828418569936,NA,1.45826934003502,NA,NA,NA,NA,-4.82406966013824,0.562590339315967,NA,0.635716059859175,NA,6,-89.3528323146047,191.202706049328,3.71373043061709,0.00255217704495546
"2434",-1.87690783099067,6.75321880764727,NA,NA,NA,NA,NA,NA,-4.59931513400138,0.540219317385461,NA,NA,-0.286891106125854,5,-90.4324871661942,191.217915508859,3.7289398901483,0.00253284204013952
"434",-1.71653865946647,6.47471073830165,NA,NA,NA,-1.00953102533781,1.22443242875313,NA,-5.28437977772788,0.10396030144024,NA,NA,NA,6,-89.3631938363249,191.223429092768,3.73445347405743,0.00252586913741825
"2218",-1.91718302668907,7.03853700836061,NA,NA,-0.953489267238793,NA,1.30945882439607,NA,-5.19973283200677,NA,NA,NA,-0.314867851026336,6,-89.3635117095688,191.224064839256,3.73508922054526,0.00252506635879952
"388",-1.9158144546798,6.74821900231007,0.181481127193313,NA,NA,NA,NA,NA,-4.77414117823181,0.448796762861085,NA,NA,NA,5,-90.4529187331321,191.258778642735,3.76980302402418,0.0024816171923736
"1698",-2.87843145713989,7.09017552416966,NA,NA,NA,NA,1.57308667166822,NA,-4.99848788450729,NA,-0.900239854484323,0.87435291636875,NA,6,-89.3813628479399,191.259767115998,3.77079149728755,0.00248039098929352
"238",-2.87458114448387,7.51334393129247,NA,1.65526020565553,-1.08098116668661,NA,1.33838808703033,-0.401733129511454,-5.38970062376866,NA,NA,NA,NA,7,-88.3038396614563,191.274345989579,3.78537037086858,0.00246237607502054
"430",-2.9889731603055,7.27821470367943,NA,1.64718322769997,-1.09421296527267,NA,1.22545210356819,NA,-5.37004398307467,0.231756098929589,NA,NA,NA,7,-88.3094047546618,191.28547617599,3.79650055727964,0.00244871078223811
"3206",-2.93549473413958,7.02040923684723,NA,1.34701003136958,NA,NA,NA,NA,-4.67904826326127,NA,NA,0.846325556274964,-0.344173754102022,6,-89.4075403541397,191.312122128398,3.82314650968715,0.00241630302998038
"450",-1.83162536365013,6.92403257070579,NA,NA,NA,NA,NA,-0.425551728526057,-4.63611400007628,0.513725449878117,NA,NA,NA,5,-90.4821952334352,191.317331643341,3.82835602463041,0.00241001733651673
"160",-1.74307161870012,6.50237929289037,0.433408051277042,1.639807898583,-0.918915493493455,-0.672159041667158,NA,NA,-4.93179260305634,NA,NA,NA,NA,7,-88.3461944907695,191.359055648206,3.87008002949506,0.00236026036857573
"172",-1.9441550527802,6.99483118522862,0.138045117481045,NA,-0.946778529606196,NA,1.20674379742155,NA,-5.30452498294089,NA,NA,NA,NA,6,-89.4323332271771,191.361707874472,3.87273225576183,0.00235713247073434
"2180",-1.66446832875624,6.73859360439439,0.220846573574704,NA,NA,NA,NA,NA,-4.69083625387189,NA,NA,NA,-0.247371640362674,5,-90.5047552374023,191.362451651275,3.87347603256461,0.0023562560434846
"2690",-1.56248680302635,6.55501579667103,NA,NA,NA,NA,NA,NA,-4.29744745804335,NA,-0.351977076919852,NA,-0.213540589053781,5,-90.5096240161063,191.372189208683,3.88321358997257,0.00234481183650166
"454",-2.79896112858501,7.4914304061443,NA,1.5611454922988,NA,NA,NA,-0.822908054916172,-4.78473449956153,0.704984884556704,NA,NA,NA,6,-89.4389087762096,191.374858972537,3.88588335382687,0.00234168387775082
"156",-0.774493305427083,6.14055733042857,0.3330154504071,NA,-0.687568083412358,-0.80018748197305,NA,NA,-4.72567040988077,NA,NA,NA,NA,6,-89.4430738943911,191.383189208901,3.89421359018991,0.00233195077149614
"392",-2.93486653804136,7.09955676758344,0.244941907991955,1.50971151031574,NA,NA,NA,NA,-4.96564628935638,0.608549123224079,NA,NA,NA,6,-89.4573938597862,191.411829139691,3.92285352098008,0.00229879527648995
"426",-2.00278087235533,6.97674058659592,NA,NA,-0.928461347333565,NA,1.2829219019533,NA,-5.2555535566694,0.0363221008953073,NA,NA,NA,6,-89.4671317710866,191.431304962292,3.94232934358098,0.00227651845289232
"234",-1.98689367973011,7.00274062507208,NA,NA,-0.928356081370665,NA,1.30019907149651,-0.0446977416346993,-5.25939157514796,NA,NA,NA,NA,6,-89.4673902233416,191.431821866802,3.94284624809094,0.00227593015759106
"196",-1.63768318473487,6.8928170344083,0.216102308446059,NA,NA,NA,NA,-0.367435618561772,-4.7225537447679,NA,NA,NA,NA,5,-90.542500770218,191.437942716907,3.94896709819605,0.00226897549146436
"706",-1.55312463009213,6.64402715827716,NA,NA,NA,NA,NA,-0.241859340102127,-4.33267561673866,NA,-0.35341151937902,NA,NA,5,-90.546388489461,191.445718155393,3.95674253668196,0.00226017147664224
"2242",-1.55480035603352,6.8919233139593,NA,NA,NA,NA,NA,-0.414461415147075,-4.5130241813504,NA,NA,NA,-0.254669408670389,5,-90.5713289303021,191.495599037075,4.00662341836414,0.00220449893824554
"914",-1.25842519146535,6.02167140816804,NA,NA,NA,-0.862315768254802,NA,NA,-4.15840351099858,0.940925183917901,-0.783403706190752,NA,NA,6,-89.5004859480833,191.498013316285,4.00903769757429,0.00220183940580427
"1206",-2.95293105686366,6.86928931990752,NA,1.31479144704006,NA,-0.895005524042665,1.27398819526507,NA,-5.45879323858149,NA,NA,0.628322550813353,NA,7,-88.4204219294634,191.507510525594,4.01853490688293,0.00219140852661523
"1702",-3.82974128600275,7.38371058663021,NA,1.45595793589977,NA,NA,1.63546969630234,NA,-5.07847785664621,NA,-1.00591917656651,0.919221896287296,NA,7,-88.4255221530899,191.517710972846,4.02873535413576,0.00218026030644648
"2438",-2.85601246166599,7.04960639810057,NA,1.44396194531904,NA,NA,NA,NA,-4.75595498111968,0.705588822102742,NA,NA,-0.240688248824878,6,-89.514040752354,191.525122924826,4.03614730611582,0.00217219526774927
"918",-2.36003661090684,6.34638444917532,NA,1.58416107320643,NA,-0.778478445264,NA,NA,-4.21805267019567,1.26415073740365,-1.0081545598291,NA,NA,7,-88.4470139187862,191.560694504239,4.07171888552853,0.00213390260160466
"1178",-1.14353295544548,6.11374637873734,NA,NA,-0.568464730173662,-0.709982835593673,NA,NA,-4.50977691753999,NA,NA,0.479784151984502,NA,6,-89.5403474593873,191.577736338893,4.08876072018228,0.00211579704149083
"904",-3.10201216544612,7.04349030255645,0.53353126928682,1.81649436708751,NA,NA,NA,NA,-4.37156993359668,1.41693080159612,-1.4641786978052,NA,NA,7,-88.4599635207368,191.58659370814,4.09761808942966,0.00210644756189573
"934",-3.57134965321699,7.26091209067696,NA,1.6166288778675,NA,NA,1.25632753584029,NA,-4.78146410255044,1.06340123883655,-1.28026364930698,NA,NA,7,-88.4626932375089,191.592053141685,4.1030775229739,0.00210070539746328
"1168",-2.62684744799902,6.98963196992475,0.417461354983081,1.74314287824081,-1.01604737074657,NA,NA,NA,-4.97227509610734,NA,NA,0.633030632011659,NA,7,-88.4680551508347,191.602776968336,4.11380134962553,0.00208947174105906
"200",-2.50131552320722,7.42411511231467,0.288128377681175,1.51624369146074,NA,NA,NA,-0.742217327098499,-4.87872032324319,NA,NA,NA,NA,6,-89.5533783175954,191.603798055309,4.11482243659853,0.00208840524714036
"910",-2.67105307863017,6.78653538268768,NA,1.79261177267582,-0.779702912976143,NA,NA,NA,-4.31196031125427,1.12108477371922,-0.776314227688036,NA,NA,7,-88.4689999007945,191.604666468256,4.11569084954496,0.00208749864490388
"410",-1.01537936023254,6.10564514396478,NA,NA,-0.599021522157048,-0.749645273473415,NA,NA,-4.5372236084099,0.422573759569909,NA,NA,NA,6,-89.5560814011922,191.609204222503,4.1202286037921,0.00208276773593802
"660",-0.859378828223232,6.03994647068184,0.428483148297046,NA,NA,-0.949390414551188,NA,NA,-4.45737469222377,NA,-0.622986930305743,NA,NA,6,-89.5697434461872,191.636528312493,4.1475526937821,0.00205450636307355
"2202",-0.736517541168302,6.09498252871009,NA,NA,-0.645979180421886,-0.754683529051896,NA,NA,-4.420351194177,NA,NA,NA,-0.295943676622232,6,-89.5702729409017,191.637587301922,4.14861168321121,0.00205341880076794
"246",-2.41118467676036,7.27575906867361,NA,1.39886135593415,NA,-0.973068380425105,1.28220734371515,-0.864170951916949,-5.39454329768073,NA,NA,NA,NA,7,-88.4862325019946,191.639131670656,4.15015605194529,0.00205183379490814
"656",-2.16519431902171,6.82069759027128,0.53483965108734,1.79063844325099,-0.996572209525621,NA,NA,NA,-4.64121755121371,NA,-0.559283797819773,NA,NA,7,-88.4898300929499,191.646326852566,4.15735123385588,0.00204446539839136
"414",-2.06027672686463,6.46721668527218,NA,1.60115973411442,-0.799692510266819,-0.607813899358976,NA,NA,-4.70277160350306,0.600678880400581,NA,NA,NA,7,-88.4947530298097,191.656172726286,4.1671971075755,0.0020344253578428
"930",-2.48957333910058,6.94652463977538,NA,NA,NA,NA,1.28398110855741,NA,-4.76516837882479,0.735936475813353,-1.0545378394231,NA,NA,6,-89.5914403343462,191.679922088811,4.19094647010013,0.00201041007428035
"710",-2.35770722853148,7.09474818584869,NA,1.45876405957669,NA,NA,NA,-0.594026678002066,-4.42177104219946,NA,-0.384103584974218,NA,NA,6,-89.6135036604714,191.724048741061,4.23507312235043,0.00196653948634452
"400",-2.51169017168148,7.00002279784799,0.35185630162062,1.78767661065458,-1.04999410053102,NA,NA,NA,-4.95510990810998,0.513859794713384,NA,NA,NA,7,-88.5379289341096,191.742524534886,4.25354891617519,0.00194845645050446
"2184",-2.55499417487323,7.01622201722875,0.294082773523704,1.41264986558412,NA,NA,NA,NA,-4.8621637057269,NA,NA,NA,-0.194571015712284,6,-89.6235220879712,191.744085596061,4.25510997735003,0.0019469362140193
"1172",-1.4023232059891,6.23999665295572,0.299060623089836,NA,NA,-0.887674102268031,NA,NA,-4.80362808733696,NA,NA,0.608934115204538,NA,6,-89.6248537479977,191.746748916114,4.25777329740313,0.00194434528239177
"666",-0.775931369785203,5.98371279298565,NA,NA,-0.576966963673213,-0.763742752761455,NA,NA,-4.34450633377548,NA,-0.210649514743334,NA,NA,6,-89.6297389213062,191.756519262731,4.26754364402009,0.00193486998180246
"1182",-2.07557983916694,6.41785595163501,NA,1.52800641988568,-0.773562942177563,-0.577010025018853,NA,NA,-4.64306875705379,NA,NA,0.524240478771844,NA,7,-88.5540930165152,191.774852699697,4.28587708098647,0.00191721461788273
"184",-2.49405441243775,6.79171057965588,0.208531708154204,1.34083808066853,NA,-0.975088463933238,1.1362678650347,NA,-5.48608404008619,NA,NA,NA,NA,7,-88.5569617859151,191.780590238497,4.29161461978629,0.00191172245289795
"218",-0.757864262452162,6.16996481198971,NA,NA,-0.60086525578835,-0.770008453140631,NA,-0.249860381587502,-4.47316330370558,NA,NA,NA,NA,6,-89.6502581420107,191.79755770414,4.30858208542907,0.0018955725131301
"2694",-2.39622792195306,6.75665930974053,NA,1.38047318106275,NA,NA,NA,NA,-4.36908016730969,NA,-0.43015080960129,NA,-0.150928323922966,6,-89.656616955865,191.810275331848,4.32129971313768,0.00188355716254686
"3218",-1.3828779106468,6.23875926339629,NA,NA,NA,-0.833814635091364,NA,NA,-4.5119351953386,NA,NA,0.694619951081725,-0.377652424976618,6,-89.658979305218,191.815000030554,4.3260244118438,0.00187911279414476
"1682",-1.33414609103665,6.05059769720786,NA,NA,NA,-0.822014724883708,NA,NA,-4.29753564602421,NA,-0.429709446531718,0.645134025496436,NA,6,-89.6609915263527,191.819024472824,4.33004885411316,0.00187533540541122
"2230",-2.46744567964785,6.79081754871396,NA,1.27507099008138,NA,-0.96175045984076,1.27654096624745,NA,-5.36932330861219,NA,NA,NA,-0.232054189202491,7,-88.5772484594929,191.821163585652,4.33218796694183,0.00187333070066285
"2246",-2.36675696459129,7.35349370181182,NA,1.43249462599075,NA,NA,NA,-0.777946787810096,-4.6281054582845,NA,NA,NA,-0.20525722728661,6,-89.6777692237394,191.852579867597,4.36360424888656,0.00184413407066172
"438",-2.62670213546885,6.76699302002717,NA,1.33768832926791,NA,-0.939941246040708,1.13376795735362,NA,-5.37124810736422,0.291081820518181,NA,NA,NA,7,-88.5937123726913,191.854091412049,4.36511579333867,0.00184274085189433
"676",-2.2783710027179,6.99649439355672,0.267290640405762,NA,NA,NA,1.37478795939172,NA,-4.99640056418256,NA,-0.919856464520013,NA,NA,6,-89.689989738374,191.877020896866,4.38804527815574,0.001821734946434
"2192",-2.15220246689304,6.94082678528253,0.399884676869359,1.71276977443475,-1.09831168450659,NA,NA,NA,-4.85500137139759,NA,NA,NA,-0.241267605083025,7,-88.6215662633495,191.909799193366,4.42082357465497,0.00179212159398996
"664",-1.7746076738049,6.33343640756091,0.531348087375633,1.48694749961283,NA,-0.889037938758712,NA,NA,-4.57142971703042,NA,-0.756652652863026,NA,NA,7,-88.6316549667502,191.929976600167,4.44100098145643,0.00177413230763913
"1426",-1.51733823521962,6.18186146334588,NA,NA,NA,-0.844848581188086,NA,NA,-4.6193996412815,0.385363134241953,NA,0.500136358168807,NA,6,-89.7170573667279,191.931156153574,4.44218053486352,0.00177308627422846
"2206",-1.63249107215782,6.37406966550847,NA,1.49384360828083,-0.837788488082351,-0.626981984373062,NA,NA,-4.55547040435542,NA,NA,NA,-0.25119064235984,7,-88.6341408162629,191.934948299193,4.44597268048193,0.00176972755874631
"1422",-2.77764146420511,6.89836746338038,NA,1.68997260015476,-0.916297567145595,NA,NA,NA,-4.74143667440724,0.542433333993546,NA,0.501339686212409,NA,7,-88.6365867206585,191.939840107984,4.45086448927304,0.00176540426366997
"1234",-1.26971218489505,6.47634548963023,NA,NA,NA,-0.855380608237482,NA,-0.606546795562361,-4.55916709884605,NA,NA,0.617579560068002,NA,6,-89.72711142165,191.951264263418,4.46228864470777,0.00175534888321108
"222",-1.62353452006006,6.63712919927749,NA,1.55950303087279,-0.771684873415067,-0.651852022950822,NA,-0.542992735878949,-4.59616584999962,NA,NA,NA,NA,7,-88.6435136890319,191.95369404473,4.4647184260198,0.00175321762114215
"404",-1.19918438567896,6.18895520390692,0.243401390382699,NA,NA,-0.93634065603361,NA,NA,-4.77564749820113,0.400322765488517,NA,NA,NA,6,-89.7327380388791,191.962517497877,4.47354187916596,0.0017454999410394
"1164",-1.66732106778892,6.66626658665785,0.302906095769277,NA,-0.778745249430858,NA,NA,NA,-4.74839034215059,NA,NA,0.603551442309113,NA,6,-89.736677660914,191.970396741946,4.48142112323563,0.00173863685886137
"698",-1.56228023731916,6.46295058704055,NA,NA,-0.627107255847843,-0.883005074039221,1.73627884217706,NA,-5.09006660048032,NA,-0.649873790957499,NA,NA,7,-88.6533920236366,191.97345071394,4.48447509522921,0.00173598401067087
"208",-2.18066831513205,7.11773650336661,0.396057158145822,1.76412107119479,-1.05436052810576,NA,NA,-0.370821903322092,-4.89101520991518,NA,NA,NA,NA,7,-88.6564841460403,191.979634958747,4.4906593400367,0.00173062442613499
"3234",-2.75128103152472,7.23501328221141,NA,NA,NA,NA,1.11204694965988,NA,-5.23924921193844,NA,NA,0.85671819086748,-0.407025242458922,6,-89.7420240729503,191.981089566019,4.49211394730835,0.00172936619431137
"670",-1.6690932995906,6.26394796227099,NA,1.51833164246004,-0.770174719329503,-0.632512446531447,NA,NA,-4.45141855282187,NA,-0.238612284564864,NA,NA,7,-88.6587926083382,191.984251883343,4.49527626463239,0.00172663395259648
"680",-3.21657498005657,7.30408573323155,0.377512398267746,1.5313562989122,NA,NA,1.39217134223041,NA,-5.08833221330745,NA,-1.07505935870394,NA,NA,7,-88.6607678880816,191.98820244283,4.49922682411923,0.00172322673373865
"3210",-1.63598068814304,6.65402568181551,NA,NA,-0.737458329538402,NA,NA,NA,-4.44922990372381,NA,NA,0.708446398703843,-0.414192150613158,6,-89.7484841562085,191.994009732535,4.50503411382468,0.00171823035267168
"3214",-2.50185440999102,6.88364615707252,NA,1.58753246731589,-0.933278220126209,NA,NA,NA,-4.59259910329794,NA,NA,0.710666477428787,-0.363450007447989,7,-88.6664794073677,191.999625481402,4.51064986269151,0.00171341254465903
"2196",-0.951483883933891,6.18061268984466,0.277944551749559,NA,NA,-0.951397934050847,NA,NA,-4.70285708761068,NA,NA,NA,-0.257167993577439,6,-89.7555725562972,192.008186532713,4.51921091400212,0.00170609391327308
"2450",-1.18393091280739,6.1837909011939,NA,NA,NA,-0.899358997153988,NA,NA,-4.55329318294738,0.507269676722781,NA,NA,-0.293720261986649,6,-89.7582435643258,192.01352854877,4.5245529300594,0.00170154300319741
"1714",-2.19005845276564,6.5478871989196,NA,NA,NA,-0.941144654026319,1.74138965097523,NA,-5.04159015894414,NA,-0.893258739238365,0.726676449491129,NA,7,-88.6753643560582,192.017395378783,4.5284197600725,0.00169825639263564
"1926",-3.35292382879062,6.92013323208619,NA,1.65602085685955,NA,NA,NA,NA,-4.23420912668657,1.23091757391837,-1.10565059607169,0.686114057436584,NA,7,-88.6831040530749,192.032874772816,4.54389915410584,0.00168516313697617
"2446",-2.44309347345392,6.92053024151617,NA,1.67785558481912,-0.981813670395152,NA,NA,NA,-4.66487355876751,0.653649713319738,NA,NA,-0.280092906474914,7,-88.687328206157,192.041323078981,4.55234746027014,0.00167805976334839
"2722",-2.31810200554913,7.0107723660053,NA,NA,NA,NA,1.46764876425156,NA,-4.93465680902643,NA,-0.743472273395078,NA,-0.184858491087432,6,-89.7773884205742,192.051818261267,4.56284264255618,0.00166927705597975
"212",-0.908136461736469,6.3791705817827,0.271827320089235,NA,NA,-0.959755327011813,NA,-0.446654753738792,-4.72909953328279,NA,NA,NA,NA,6,-89.7846080499428,192.066257520004,4.57728190129328,0.00165726889372106
"466",-1.11786410157606,6.40216681770068,NA,NA,NA,-0.911250910384167,NA,-0.511498967683156,-4.58655973434148,0.483648967430424,NA,NA,NA,6,-89.7946804441182,192.086402308355,4.59742668964421,0.00164066001417787
"462",-2.46043245836541,7.15175676498695,NA,1.74242512499495,-0.926947334102525,NA,NA,-0.485649737258875,-4.71007213526017,0.645686437954281,NA,NA,NA,7,-88.7237230482572,192.114112763181,4.62513714447053,0.00161808504835326
"1678",-2.53447335847286,6.72718501431396,NA,1.62369836130934,-0.847008068272782,NA,NA,NA,-4.4531618907234,NA,-0.32005505459301,0.661405602814697,NA,7,-88.7259695657375,192.118605798142,4.62963017943105,0.00161445407206053
"738",-2.34218218035452,7.01519326907252,NA,NA,NA,NA,1.47630278850045,-0.0749248264707228,-4.96433438349938,NA,-0.763358488854551,NA,NA,6,-89.8122603293806,192.12156207888,4.63258646016894,0.00161206944516363
"906",-1.583356359215,6.48920700308901,NA,NA,-0.619502983229536,NA,NA,NA,-4.23323790370832,0.807175469841941,-0.582839318986918,NA,NA,6,-89.8132810936346,192.123603607388,4.63462798867693,0.00161042474186902
"1230",-2.49536939587171,7.15659475219495,NA,1.6696146866882,-0.869434602582553,NA,NA,-0.600321659371948,-4.65284355138618,NA,NA,0.654518072948779,NA,7,-88.730757102556,192.128180871779,4.6392052530681,0.00160674328631197
"652",-1.22392889378255,6.52904219484232,0.389939682905977,NA,-0.777084332561572,NA,NA,NA,-4.48799654289533,NA,-0.429575952952257,NA,NA,6,-89.8172916426761,192.131624705471,4.64264908675992,0.00160397898860862
"2706",-0.888518342405022,6.0091715626242,NA,NA,NA,-0.900075382872642,NA,NA,-4.2863400077825,NA,-0.321672102130852,NA,-0.230242000717602,6,-89.8317355233029,192.160512466724,4.67153684801349,0.0015809778205172
"900",-1.89570510406572,6.65880166078265,0.395206824673472,NA,NA,NA,NA,NA,-4.2871895135156,1.04448099719951,-1.11322220194698,NA,NA,6,-89.8346034750026,192.166248370123,4.67727275141283,0.00157645014816591
"702",-2.52192499434727,6.79651402009907,NA,1.53621248465607,-0.808922411916296,-0.752166090888319,1.78337487670299,NA,-5.19995210151282,NA,-0.696492857502508,NA,NA,8,-87.657224912424,192.17672527395,4.68774965523917,0.001568213582134
"1176",-2.3452710677258,6.56429629486322,0.373523450281634,1.41673547991701,NA,-0.840375465650268,NA,NA,-4.99072630350271,NA,NA,0.671773894099118,NA,7,-88.7562485248349,192.179163716336,4.69018809762582,0.00156630274800044
"2188",-1.21180362210371,6.64269422029493,0.288958060685072,NA,-0.876251498883765,NA,NA,NA,-4.63117294298806,NA,NA,NA,-0.294286800202428,6,-89.8428250722098,192.182691564538,4.69371594582742,0.00156354234412129
"1250",-2.66203515784419,7.44923056794265,NA,NA,NA,NA,1.10415764214903,-0.559756092282314,-5.28861047568666,NA,NA,0.770460827883773,NA,6,-89.8456374053607,192.18831623084,4.69934061212916,0.00155915131956023
"1418",-1.77944289087353,6.59607449774376,NA,NA,-0.715775031410561,NA,NA,NA,-4.57173275424969,0.354680049846859,NA,0.513137164887476,NA,6,-89.8481678446518,192.193377109422,4.70440149071129,0.00155521096931159
"2258",-0.83822207276275,6.37648325304442,NA,NA,NA,-0.923743376872556,NA,-0.504151928329766,-4.47546318409887,NA,NA,NA,-0.266987519474776,6,-89.8590667259842,192.215174872087,4.72619925337614,0.00153835294319716
"396",-1.45728258696908,6.63607029140441,0.25401889711914,NA,-0.828651713905878,NA,NA,NA,-4.71943353763152,0.356614901561657,NA,NA,NA,6,-89.8613728081046,192.219787036328,4.73081141761691,0.0015348094623293
"722",-0.859091055700136,6.1615873251112,NA,NA,NA,-0.906946408224382,NA,-0.35311671681143,-4.32755597695685,NA,-0.311278665347728,NA,NA,6,-89.8628414554629,192.222724331044,4.73374871233358,0.00153255702289138
"1674",-1.65559069694471,6.49633324671225,NA,NA,-0.652960990594966,NA,NA,NA,-4.34852307111841,NA,-0.278307436692532,0.635550846434395,NA,6,-89.8646709804467,192.226383381012,4.73740776230113,0.00152975573482356
"1922",-2.24063514561037,6.61090227320003,NA,NA,NA,NA,NA,NA,-4.18325250127215,0.892227714404619,-0.8608405098682,0.665740064924122,NA,6,-89.8664792695771,192.229999959273,4.74102434056192,0.0015269919937307
"692",-1.59814878817141,6.43851900455575,0.318217440070656,NA,NA,-1.05153673465853,1.56357694386896,NA,-5.07817785038343,NA,-0.963850399428707,NA,NA,7,-88.7883296300302,192.243325926727,4.75435030801637,0.00151685149144165
"1672",-3.0106001336164,6.99289982760031,0.551086752638065,1.58470477636267,NA,NA,NA,NA,-4.56815950213549,NA,-0.921781555653883,0.942605727818268,NA,7,-88.790862763514,192.248392193695,4.75941657498399,0.001513013966672
"2442",-1.43354030233185,6.62577766023431,NA,NA,-0.795792830681291,NA,NA,NA,-4.48713974215755,0.477424209473969,NA,NA,-0.32580536105537,6,-89.8768209122773,192.250683244673,4.76170762596237,0.00151128176293885
"946",-1.84698419803155,6.40648654562297,NA,NA,NA,-0.988920799468277,1.51485034733872,NA,-4.84795767967835,0.625236460607327,-1.03288225427328,NA,NA,7,-88.7982742580867,192.26321518284,4.77423956412943,0.00150184172451673
"1188",-2.73539806285606,7.14382299271825,0.11568660683956,NA,NA,NA,1.02381732952041,NA,-5.34040779294082,NA,NA,0.742820326787668,NA,6,-89.8843753198591,192.265792059837,4.77681644112602,0.00149990793986933
"1668",-2.03109565347873,6.69125395055006,0.429336073791258,NA,NA,NA,NA,NA,-4.45817721664463,NA,-0.751683574031909,0.870617606756134,NA,6,-89.8884340969828,192.273909614084,4.78493399537334,0.00149383248563315
"1210",-1.84628743351318,6.60873200412494,NA,NA,-0.689883009603222,-0.797820149859823,1.41204688170615,NA,-5.35119849128103,NA,NA,0.471146318752892,NA,7,-88.8047354669048,192.276137600476,4.78716198176571,0.00149216929297256
"2234",-1.4423770926194,6.58442936601644,NA,NA,-0.765745598665696,-0.843378329935372,1.42300957123561,NA,-5.25963398579569,NA,NA,NA,-0.313546842590149,7,-88.8177136778965,192.30209402246,4.81311840374903,0.00147292872916438
"1442",-2.76537909398341,7.12187709099626,NA,NA,NA,NA,1.08572360426195,NA,-5.29450001209404,0.0327521454120035,NA,0.723677201117878,NA,6,-89.9089128943208,192.31486720876,4.82589159004928,0.0014635517081142
"1226",-1.62600224425655,6.68783924866827,NA,NA,-0.701250412619981,NA,NA,-0.244296587805054,-4.5201941648555,NA,NA,0.601513845202092,NA,6,-89.9090382913134,192.315118002745,4.82614238403454,0.0014633681946377
"408",-2.21533432106499,6.54794821585694,0.301671137521806,1.46158899692439,NA,-0.879939198879876,NA,NA,-4.97189954753873,0.558961022134613,NA,NA,NA,7,-88.8256447961113,192.317956258889,4.82898064017866,0.00146129296061264
"1686",-2.22460870503718,6.30155636070586,NA,1.37483211910109,NA,-0.759004419413445,NA,NA,-4.37696365850534,NA,-0.510091472369152,0.7115789779558,NA,7,-88.8276895272132,192.322045721093,4.83307010238235,0.00145830806214451
"1238",-2.15243267110093,6.99787736737349,NA,1.45122888042409,NA,-0.802595535426856,NA,-0.993575106125821,-4.69283961833459,NA,NA,0.704486572054616,NA,7,-88.8285924277091,192.323851522085,4.83487590337432,0.00145699194932077
"470",-2.08660821870681,6.96347777158628,NA,1.51323557613254,NA,-0.853311011872406,NA,-0.886606328220741,-4.74382525520021,0.671889525367631,NA,NA,NA,7,-88.8398855247418,192.34643771615,4.85746209743962,0.00144063055714187
"204",-1.28190346298417,6.60621321106389,0.289240423746778,NA,-0.853861089086263,NA,NA,-0.036500116327051,-4.69028860538355,NA,NA,NA,NA,6,-89.9345972701005,192.366235960319,4.87726034160866,0.0014264399326215
"1430",-2.5127023408273,6.50353045871717,NA,1.4122338761052,NA,-0.786413684415791,NA,NA,-4.78021943932196,0.554915029243044,NA,0.525491911108052,NA,7,-88.8527040759594,192.372074818585,4.88309919987486,0.00142228161523552
"742",-3.19668972051713,7.52654427907618,NA,1.4753467893428,NA,NA,1.51645022424346,-0.449133477366616,-5.06033855501883,NA,-0.804001847675776,NA,NA,7,-88.8594287220306,192.385524110728,4.89654849201719,0.00141274936119824
"188",-1.44678053306035,6.54342922552679,0.175678525374472,NA,-0.764105172776401,-0.862992717456323,1.30128877208825,NA,-5.38088007446005,NA,NA,NA,NA,7,-88.8647460270801,192.396158720827,4.90718310211616,0.00140525727838359
"216",-1.77418361475104,6.90880855580435,0.33962238865152,1.48026249468207,NA,-0.913917186393237,NA,-0.803056106414788,-4.89449945757659,NA,NA,NA,NA,7,-88.8696796752931,192.406026017253,4.9170503985423,0.00139834130783446
