"","(Intercept)","boatlaunch","COND_avg","dist_waterfowl","latitude","longitude","nearest_LM","nonFP_species_richness","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"14019",-2.27631306747227,NA,3.10385275323017,NA,NA,NA,NA,-0.0843846465082329,1.08485509710996,NA,1.25928542745671,-2.15659553383285,NA,1.16128626884994,-1.6122188316732,8,-91.2979628992236,199.468653071174,23.2186641896951,1.35454460190445e-07
"1970",-1.3963075825728,0.118193028136148,NA,NA,NA,1.90118540371644,0.786813158525096,NA,2.22693214657589,-3.71395650489624,1.19021204004358,-1.96056331950067,NA,NA,NA,8,-91.3011703343848,199.475067941497,23.2250790600175,1.35020694801134e-07
"672",-3.05611815972252,-0.397196351428276,3.58376910845072,1.47592421793115,-1.75273840627239,0.899090545875446,NA,NA,0.295066998048636,NA,-0.193948459041999,NA,NA,NA,NA,8,-91.3017434770732,199.476214226874,23.2262253453944,1.3494333084953e-07
"9518",2.02237434535923,-0.15305033428521,NA,0.864826831786799,-2.38443460661569,NA,0.927225159914436,NA,NA,-4.25608790811466,NA,-0.426481304761997,NA,NA,-1.3014338105781,8,-91.3029995757746,199.478726424276,23.2287375427971,1.34773935118046e-07
"8952",-3.9177976000407,-0.373397609941072,3.86720392578992,2.46244370165632,NA,1.39745304104235,1.12240986890282,-0.250782590207922,-0.293835042695744,NA,0.753809037761179,NA,NA,NA,-1.68252339384749,10,-89.0645197807292,199.478732812992,23.2287439315129,1.34773504602551e-07
"13939",-2.76697582727542,NA,3.17382719414547,NA,NA,1.20002935354423,1.00295741116746,-0.109961622072209,NA,NA,1.30057984628391,-2.1059652121433,NA,1.01226009245707,-1.40739727955715,9,-90.1911261246689,199.479813224947,23.2298243434681,1.34700718811169e-07
"2033",-1.35612964524791,NA,NA,NA,NA,1.87812524180455,0.873762215790552,-0.0334925351813133,2.14840155744581,-3.59352962354097,1.22381098583879,-1.81378267769247,NA,NA,NA,8,-91.304275187966,199.481277648659,23.23128876718,1.34602125447874e-07
"12904",-3.630389394525,-0.361880672105456,4.22303558822755,2.24846294692833,NA,NA,0.967743777718907,-0.263287484147393,NA,NA,0.642507400669991,NA,NA,0.903897344140727,-1.87484203093734,9,-90.1920887781527,199.481738531915,23.2317496504359,1.34571111088598e-07
"13987",-2.94995720115437,NA,3.37042053173122,NA,NA,NA,0.583829161029689,NA,1.24226245844133,NA,1.20694534998871,-2.49647746867449,NA,1.21136521251526,-1.59921114135919,8,-91.3046865109752,199.482100294678,23.2321114131984,1.34546771881466e-07
"10977",-2.993648932412,NA,NA,NA,NA,NA,-0.243867489318808,-0.231911079103488,1.86129159842447,NA,1.0960906446496,NA,4.8199445449101,NA,-1.3073697688677,7,-92.4053911556134,199.485481106408,23.2354922249282,1.34319525352717e-07
"9042",0.493843094073098,-0.213643691665212,NA,NA,NA,2.02337197543648,NA,-0.0865922594265672,NA,-4.0414275208318,0.539198797356367,NA,NA,NA,-1.23420918023641,7,-92.4084514103374,199.491601615855,23.2416127343761,1.3390910171149e-07
"810",1.98402682369097,-0.277413487225046,NA,NA,-2.56492315249631,NA,1.19901024148176,NA,NA,-4.4609259640852,-0.0699308706720743,NA,NA,NA,NA,6,-93.4946223752231,199.492238762422,23.2422498809429,1.33866448643708e-07
"4256",-3.08906552070207,-0.411226655789163,3.60570998065285,1.51042195653093,-1.75053981493551,0.926336241128143,NA,NA,0.282385156938134,NA,NA,NA,NA,-0.164815629526655,NA,8,-91.3110640222772,199.494855317282,23.2448664358024,1.3369142870263e-07
"6802",-5.20526290074447,-0.582650205002959,NA,NA,NA,1.43425619947285,NA,NA,1.3451220723529,NA,0.473502032312658,NA,5.06933711868572,0.994356433675574,NA,7,-92.4116989308759,199.498096656932,23.2481077754531,1.33474934518403e-07
"13560",-4.05891273405772,-0.0601338864414403,3.67726794536874,2.21632740874201,NA,1.32111042563218,1.06440185222507,-0.106623843109324,0.295226954756749,NA,NA,-1.48951208848902,NA,0.899783261333537,-1.72305265802525,11,-87.9355653758868,199.500760381403,23.2507714999239,1.33297282623932e-07
"4640",-2.9624848044209,-0.390774602505532,3.69814623987214,1.52123558650505,-1.72992092878036,0.949671579212262,NA,NA,NA,NA,-0.168648815671405,NA,NA,-0.138691079048915,NA,8,-91.3141461273335,199.501019527394,23.2510306459149,1.33280012014657e-07
"1767",-3.58143036766898,NA,3.6247872850917,1.87271893317128,NA,NA,1.30717686569876,-0.196246831170644,0.549810856966005,NA,1.52142132971373,-1.99238006826109,NA,NA,NA,8,-91.3148406297,199.502408532127,23.252419650648,1.33187480866168e-07
"2693",-5.52873609403659,NA,NA,1.47306024297233,NA,NA,NA,NA,2.2357121429308,NA,0.356277481433545,NA,5.59450244500001,NA,NA,5,-94.5731096980801,199.503362253303,23.2533733718237,1.3312398414649e-07
"6093",0.0969857548339747,NA,NA,0.730255240597209,-1.99478830551873,NA,NA,-0.0527655310689362,2.82263264336609,-3.64845448196307,0.655529397133548,-1.1383096383585,NA,0.37519195009194,NA,9,-90.2041305851511,199.505822145912,23.2558332644325,1.32960349445738e-07
"12856",-4.74682627086396,-0.656143811920734,4.15787280874039,2.2368786016319,NA,1.34886321937307,0.614262962204333,NA,NA,NA,0.121854748538965,NA,NA,0.631720274276292,-1.88666486490704,9,-90.2045636907724,199.506688357155,23.2566994756753,1.32902776039557e-07
"4796",-3.28231268444802,-0.492764621158443,3.90549891308509,NA,-2.99452104309058,0.577639472003195,2.79866147392143,NA,0.994495343735762,NA,-0.377572141818836,NA,NA,0.249895677856027,NA,9,-90.2051897704476,199.507940516505,23.2579516350257,1.32819594354597e-07
"12472",-4.65332018648934,-0.641562660930871,4.20957076542431,2.23662165768451,NA,1.35334044883177,0.613836457969578,NA,-0.161594734941353,NA,NA,NA,NA,0.649632150087376,-1.87902697120017,9,-90.2062456470495,199.510052269709,23.2600633882293,1.32679427265253e-07
"2006",-1.77267092205684,0.185264784589891,NA,1.47576212245756,NA,1.97310113927379,NA,-0.0510084663436967,1.96442868239334,-3.47617998763731,1.21970689142549,-1.77869699060646,NA,NA,NA,9,-90.2064455786781,199.510452132966,23.2604632514866,1.32652903102869e-07
"1123",-1.85241674679655,NA,3.52678721348402,NA,NA,NA,0.880273851406807,-0.123565846289166,NA,NA,NA,-1.50686483846983,NA,NA,NA,5,-94.5775418613238,199.51222657979,23.2622376983111,1.32535262535984e-07
"4366",1.54530930500024,-0.272910443350576,NA,0.586736639543475,-2.06262367223397,NA,NA,NA,NA,-4.36468075178168,NA,NA,NA,0.627975298932581,NA,6,-93.506432202065,199.515858416106,23.2658695346268,1.32294807735388e-07
"16226",-2.12023370288359,-0.0138832420489449,NA,NA,NA,NA,-0.145281263160035,-0.0719795013717429,NA,-2.12254824574553,1.44394181960879,-1.3020826743218,4.61799594784102,1.79023522705792,-1.46794592109542,10,-89.0831065544352,199.515906360404,23.2659174789249,1.3229163638255e-07
"2273",-3.01844004169067,NA,NA,NA,NA,NA,-0.0438324837794327,-0.204236657019825,1.77705708949547,NA,NA,NA,4.56821320939071,NA,NA,5,-94.5801734143647,199.517489685872,23.2675008043929,1.32186947468626e-07
"5988",-1.73161587568615,0.0858179848203947,3.49227048859305,NA,NA,NA,1.16332027328715,-0.0309454142803887,NA,-3.40618894785578,0.877156992670285,-1.47724779874688,NA,0.903583881887255,NA,9,-90.2100106452424,199.517582266095,23.2675933846152,1.32180828661761e-07
"5728",-2.6309689038584,0.202479146642109,3.25673185829219,1.70045318896792,-1.296263686416,1.10262396746545,NA,-0.116302549489035,NA,NA,1.05733543632611,-1.80044593090198,NA,-0.0216931481721393,NA,10,-89.0844084087271,199.518510068988,23.2685211875086,1.32119524004878e-07
"14886",-4.48581356836034,-0.619179743383903,NA,1.61782213855602,NA,NA,-0.902507027186441,NA,NA,NA,0.700174974420093,NA,5.96809991493339,1.6866818002206,-1.77475813116925,8,-91.3242645153913,199.52125630351,23.2712674220305,1.31938232901409e-07
"1181",-1.90859969740348,NA,NA,0.993924710308251,-1.56879868005893,1.47382001612241,NA,NA,2.66590655324422,NA,NA,-2.00259097482167,NA,NA,NA,6,-93.5116632762568,199.52632056449,23.2763316830103,1.31604570695499e-07
"716",-1.10314488900909,-0.182371080074741,3.0875258609395,NA,-2.09326147254129,NA,NA,-0.153361258428795,0.69933650559576,NA,0.0523079775671702,NA,NA,NA,NA,7,-92.428086659769,199.530872114719,23.2808832332393,1.31305408830235e-07
"11330",-1.61256606131574,-0.151221923181412,NA,NA,NA,NA,NA,-0.121260442952776,NA,NA,NA,-1.00100340762443,4.61819218706945,NA,-1.07757940368958,6,-93.5140334050481,199.531060822072,23.2810719405929,1.3129302026659e-07
"13481",-1.42441725306049,NA,NA,NA,-2.60815741064571,NA,1.44446908451152,NA,3.93846758739356,NA,NA,-2.04594162064757,NA,1.09839141074154,-1.46125295849213,7,-92.4284984249698,199.53169564512,23.281706763641,1.31251352962127e-07
"6241",-2.86882002250328,NA,NA,NA,NA,NA,-0.0668473341491859,-0.233832471844151,NA,NA,NA,NA,4.98299006855811,1.39629225195259,NA,5,-94.5897107095435,199.53656427623,23.2865753947505,1.30932234327346e-07
"8641",0.607875163325765,NA,NA,NA,NA,NA,NA,-0.11168949704568,2.40542674536828,-4.03941337945682,NA,NA,NA,NA,-1.26273312497943,5,-94.5905517020679,199.538246261279,23.2882573797994,1.30822167586206e-07
"12536",-3.97273321863867,-0.356153214551195,3.87318472749177,2.33992383118919,NA,1.30100078825749,1.08672219818248,-0.218177403209528,-0.25184981578426,NA,NA,NA,NA,0.741120886302149,-1.76890168692298,10,-89.0948716315369,199.539436514608,23.2894476331282,1.30744334988405e-07
"615",-3.41138982633631,NA,3.87718544800485,1.97968080893643,NA,NA,1.23532624436935,-0.325970205698979,NA,NA,0.62664964708924,NA,NA,NA,NA,6,-93.5196811246664,199.542356261309,23.2923673798296,1.30553604073365e-07
"13497",-1.86418495695967,NA,NA,NA,-2.31245140039123,1.14232324383209,1.52515104000461,NA,3.41997997125086,NA,NA,-2.03913610304082,NA,0.884511189321446,-1.36832383743489,8,-91.3353379576634,199.543403188054,23.2934143065748,1.30485281927104e-07
"2050",-3.07204001996591,-0.616897461986324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.22636894999136,NA,NA,3,-96.702022669943,199.545221810474,23.2952329289949,1.30366684126825e-07
"5918",0.110929919783159,0.116285309803049,NA,1.10647872022396,-1.36909770931969,1.92533780669875,NA,NA,NA,-3.92627340129651,0.59118847840893,-1.14616140175935,NA,0.130374206393534,NA,9,-90.2247216398415,199.547004255293,23.2970153738133,1.30250550174792e-07
"9066",2.45831422497383,-0.103644712582433,NA,NA,-2.59651947679633,NA,1.42097245390198,-0.166445153734964,NA,-3.96017749594551,0.488556504724834,NA,NA,NA,-1.17344168557857,8,-91.3393371996454,199.551401672018,23.3014127905387,1.29964481806581e-07
"6038",-1.93268683913074,0.155678448233965,NA,1.38963380318354,NA,1.97309243298139,NA,NA,2.03157285877662,-3.61943830869352,1.1276075186101,-1.87192536462108,NA,0.234163290251243,NA,9,-90.2281103021653,199.55378157994,23.3037926984611,1.29809922034386e-07
"15970",-3.00086847288648,0.0122816862492488,NA,NA,NA,NA,-0.167606698982302,-0.142766477681529,NA,NA,1.78433149321199,-1.77896334174718,5.2193485316416,1.80430696732162,-1.426155568548,9,-90.22920593235,199.55597284031,23.3059839588304,1.29667776249364e-07
"12741",-0.539688839604163,NA,NA,1.44271587006495,NA,NA,NA,-0.13574922353249,2.36643542081372,-4.08804634394436,NA,NA,NA,1.14611104988264,-1.61026794674957,7,-92.4428341659079,199.560367126997,23.3103782455172,1.29383190310457e-07
"6946",-2.33173037435852,-0.390412995145625,NA,NA,NA,NA,-0.217081221644685,NA,NA,-2.90214934772513,0.422014547305348,NA,4.53900365144331,1.36778038015639,NA,7,-92.4428483075632,199.560395410307,23.3104065288279,1.29381360630914e-07
"13923",-2.25161073463696,NA,3.62090764216866,NA,NA,NA,0.802887456569424,-0.132545125071849,NA,NA,1.23781708048729,-1.97958271304859,NA,1.18405541954093,-1.51193445094152,8,-91.3439432931591,199.560613859045,23.3106249775661,1.29367229805155e-07
"9550",2.34455833301471,-0.0476270182287404,NA,1.01622984778419,-2.09533430001066,NA,NA,-0.104685472849402,NA,-3.86239528962227,NA,-0.219868660769753,NA,NA,-1.33848982424438,8,-91.3442869354869,199.561301143701,23.3113122622217,1.29322781386777e-07
"6101",-1.85303359847804,NA,NA,1.42737953647752,NA,1.92901510939658,NA,-0.0418754881187309,1.92044617668236,-3.45726418781308,1.16427854843236,-1.66028511560198,NA,0.235691593201144,NA,9,-90.2345432244828,199.566647424575,23.3166585430961,1.2897754506856e-07
"4438",-0.726844269752271,-0.142584700254827,NA,1.4813855800156,NA,2.12137228392951,NA,-0.118914268931421,NA,-3.85181765379208,NA,NA,NA,0.343080986708026,NA,7,-92.4463519487416,199.567402692664,23.3174138111846,1.28928847952021e-07
"6899",-4.93245832917032,NA,2.16789974066447,NA,NA,1.07769668038729,0.849918149060024,-0.183225154342089,0.199547100992401,NA,0.730761327473814,NA,4.12381326773255,0.892912216306073,NA,9,-90.2357975331496,199.569156041909,23.3191671604297,1.28815868833108e-07
"1998",0.276006344736408,0.152435170653094,NA,0.769563366160443,-2.05217164803813,NA,NA,-0.0615996543876949,2.89772689929764,-3.64799737372709,0.697568677228923,-1.21513642505657,NA,NA,NA,9,-90.2359277183511,199.569416412312,23.3194275308325,1.28799100004828e-07
"9606",-0.406074701419986,-0.00992969639681185,NA,1.37904733362049,NA,NA,NA,NA,2.87073489811126,-3.77707597365172,NA,-1.19639098828372,NA,NA,-1.35612969001719,7,-92.4491782256421,199.573055246465,23.3230663649856,1.28564973774053e-07
"9637",-0.414912852251572,NA,NA,1.37941940407414,NA,NA,0.0190781456934115,NA,2.87732853057322,-3.78225265337951,NA,-1.20567134185198,NA,NA,-1.35384183052792,7,-92.4491994247802,199.573097644741,23.3231087632617,1.28562248336313e-07
"4811",-1.16584734660422,NA,3.07898603368018,NA,-2.08570054071971,NA,NA,-0.174761378989419,0.659560893459097,NA,0.00423190986202202,NA,NA,0.289813443740671,NA,7,-92.4493767670775,199.573452329336,23.3234634478563,1.28539450833388e-07
"19",-3.21396469140212,NA,3.40407978937845,NA,NA,1.31175370526106,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-96.7167081589287,199.574592788446,23.3246039069663,1.28466174733625e-07
"600",-3.46295727679681,-0.275679813984078,3.09540870854554,1.99037692257452,NA,1.36679864688104,NA,-0.228780462046031,NA,NA,0.490072043956176,NA,NA,NA,NA,7,-92.450039602718,199.574778000617,23.3247891191374,1.28454278534893e-07
"6030",0.0545070481589034,0.10318546869693,NA,0.654076298907856,-2.03705731301605,NA,NA,NA,2.9595841917328,-3.83133572821273,0.574379823505012,-1.31741316473352,NA,0.370288831639044,NA,9,-90.2402761521678,199.578113279945,23.328124398466,1.28240241602803e-07
"13301",-1.76213826575918,NA,NA,1.80171528440546,NA,1.96307013425767,0.661540913309244,-0.136036485706577,1.79936907137534,-4.29201830390926,0.653221717799742,NA,NA,0.695342648884953,-1.57298307398154,10,-89.1152231538344,199.580139559203,23.3301506777232,1.28110382126053e-07
"4066",-2.85111550096126,0.0904482389028587,NA,NA,NA,NA,0.286172895593006,-0.0419412911339925,2.43092260576114,-2.10767954423617,1.61578149281345,-1.85237898285519,3.96890065969033,NA,NA,9,-90.2413766712812,199.580314318172,23.3303254366928,1.28099188395922e-07
"4954",1.13381163165509,-0.0364144028229745,NA,NA,-1.73438299029323,1.5809282347932,NA,-0.0747823284628955,NA,-4.10109914937577,0.0692063221603562,NA,NA,0.305352213188186,NA,8,-91.3539367717808,199.580600816289,23.3306119348094,1.28080839622069e-07
"12356",-1.82175183329875,-0.337329319749348,3.57589966943222,NA,NA,NA,NA,-0.182637263876417,NA,NA,NA,NA,NA,1.07380109478253,-1.66401494380892,6,-93.5398477438431,199.582689499662,23.332700618183,1.27947149283324e-07
"1013",-1.81572188351991,NA,NA,1.63434269328642,NA,2.04997931896313,0.894286373029235,-0.171146418358013,1.60971290924127,-4.05983432356497,0.527903565413236,NA,NA,NA,NA,8,-91.3551837191058,199.583094710939,23.3331058294596,1.27921229095352e-07
"2145",-1.97718126739517,NA,NA,NA,NA,NA,-0.220685980938955,-0.224885708126532,NA,NA,NA,NA,4.69593459232594,NA,NA,4,-95.6741964646354,199.585079319803,23.335090438324,1.27794355251892e-07
"5973",-0.957539900689843,NA,NA,1.48446268000807,NA,2.14356514479175,NA,-0.0952610765783211,NA,-3.38433342925909,1.11186847491358,-1.35959323205763,NA,0.33004516993694,NA,8,-91.3636207774826,199.599968827693,23.3499799462132,1.26846490409693e-07
"3622",-3.64204123882743,-0.137064102211171,NA,1.41172845245202,NA,NA,-0.370304251476873,NA,NA,NA,1.71429482513326,-2.0830068512226,5.26803620189233,NA,NA,7,-92.4628272350226,199.600353265226,23.3503643837465,1.26822110476967e-07
"13047",-4.0237500663029,NA,3.86271587841139,2.4121291900834,NA,1.3104816724478,1.14393448700439,-0.2885470801883,-0.318983352495099,NA,0.626917608151944,NA,NA,0.646329738807367,-1.73880513520228,10,-89.1289487974316,199.607590846397,23.3576019649176,1.26363997225439e-07
"5941",-1.39529689105921,NA,NA,1.41772621439335,NA,2.3083701421826,0.650177169571524,NA,NA,-3.78381596020402,1.02394974012545,-1.63252353016941,NA,0.433435207813761,NA,8,-91.367811374041,199.608350020809,23.3583611393299,1.2631604017129e-07
"2610",-4.02738126188554,-0.563445000200138,NA,NA,NA,1.70415331714021,-0.220053031133707,NA,NA,NA,0.610917495650372,NA,4.96400350453174,NA,NA,6,-93.5529880179866,199.608970047949,23.35898116647,1.26276886554114e-07
"1897",1.95042128123313,NA,NA,NA,-2.45682960651512,NA,1.65534061805397,-0.181931770085795,NA,-3.61979522554721,0.725415798992715,-0.667876334541559,NA,NA,NA,7,-92.4691906819048,199.61308015899,23.363091277511,1.26017647008352e-07
"5505",-0.377520883917873,NA,NA,NA,NA,NA,NA,NA,2.50605269496625,-3.60886312110462,NA,-1.45548273818935,NA,0.943395266711809,NA,5,-94.6301240549473,199.617390967037,23.367402085558,1.25746320579038e-07
"6106",-0.0820219743716726,0.230865061849625,NA,NA,-1.78808139238835,1.36111600812073,NA,0.0148767098900688,2.46941734874783,-3.91241209534967,0.555937798750344,-1.37543609769393,NA,0.167331078568695,NA,10,-89.1341592133465,199.618011678227,23.3680227967475,1.25707300560283e-07
"1640",-3.39073720483256,0.0984160319748392,3.83551112316018,1.91686609874321,NA,NA,1.28969991892598,-0.210195899431267,NA,NA,1.51490146178677,-1.97042399440735,NA,NA,NA,8,-91.3735138883214,199.61975504937,23.3697661678906,1.2559777106472e-07
"10849",-1.99011762813419,NA,NA,NA,NA,NA,-0.400205785379847,-0.257492589733459,NA,NA,1.1899606880529,NA,5.00182650379801,NA,-1.23127491585493,6,-93.5612188062383,199.625431624453,23.3754427429732,1.25241793897647e-07
"3810",-3.72138231864034,0.0957603965160997,NA,NA,NA,NA,0.254544988872835,-0.111778802664821,2.38579993495463,NA,1.98182781386412,-2.26281125114065,4.58042501071909,NA,NA,8,-91.3770817339841,199.626890740695,23.3769018592161,1.25150456051953e-07
"1752",-3.56031586054431,0.169264713550001,2.97526188947644,1.93775884670541,NA,1.46346967610916,NA,-0.124590499486477,0.301880997716637,NA,1.42722738448965,-2.1815968359874,NA,NA,NA,9,-90.2649472667883,199.627455509186,23.3774666277071,1.25115120524178e-07
"7154",-3.49961697704608,-0.254891468938844,NA,NA,NA,1.52892663977802,0.568642606016496,-0.0673484219626194,1.3766358968238,-3.00700932819105,0.611986643863241,NA,3.80227034621416,1.00122453045373,NA,10,-89.1411396531662,199.631972557866,23.3819836763868,1.24832863840965e-07
"1802",2.14317563718014,-0.0352661255561341,NA,NA,-2.03768185486732,NA,NA,NA,NA,-3.92456192413275,0.469596999260106,-0.928666464829866,NA,NA,NA,6,-93.5694225965925,199.641839205161,23.3918503236818,1.24218539498133e-07
"104",-3.28986738725949,-0.278810040297664,3.88408463090561,1.92796373103157,NA,NA,1.17289196217315,-0.260750823397113,NA,NA,NA,NA,NA,NA,NA,6,-93.5695484103249,199.642090832626,23.3921019511464,1.24202912083149e-07
"9073",0.481208847244209,NA,NA,NA,NA,2.04484213881968,0.185263426375329,-0.113443468609912,NA,-4.11711567064539,0.540254979335241,NA,NA,NA,-1.20705016553807,7,-92.4839753813893,199.642649557959,23.3926606764799,1.24168219272574e-07
"5720",-3.52136351084732,0.161672506934041,3.07600394551567,1.9383339546588,NA,1.45788235262015,NA,-0.128945384869623,NA,NA,1.39502975550847,-2.13582859736111,NA,0.161291623535565,NA,9,-90.275114929659,199.647790834928,23.3978019534483,1.23849437581388e-07
"9170",-0.338309279188391,-0.20382459584109,NA,NA,NA,1.81746069329808,NA,-0.0517643553701684,1.79863385573708,-4.23008047967036,0.4568071369666,NA,NA,NA,-1.32806720091806,8,-91.3879416162568,199.648610505241,23.3986216237615,1.23798690127501e-07
"10230",-2.03782872882852,0.112883951514617,NA,1.79679045992482,NA,2.04634878506526,0.765328522455169,-0.0613830674608129,2.30869314527325,-3.66371628110491,1.48970392494399,-1.71547998534216,NA,NA,-1.39552636906205,11,-88.0095456339814,199.648720897592,23.3987320161131,1.23791857101818e-07
"12662",-0.761885867162338,-0.147940813100795,NA,1.72254144686122,NA,2.16006394158575,0.425294487635233,-0.107385864228844,NA,-4.07816223612147,NA,NA,NA,0.837502903131965,-1.47347021062286,9,-90.2761923036549,199.649945582919,23.3999567014401,1.23716077270297e-07
"9006",1.93641125744693,-0.287206081409278,NA,0.892752113577539,-2.45170694552176,NA,0.904184095022512,NA,NA,-4.50220152427801,0.220328273307194,NA,NA,NA,-1.38534325330763,8,-91.3891177530116,199.650962778751,23.4009738972712,1.236531715295e-07
"9078",-0.707755650865448,-0.17224322008483,NA,1.88357572137279,NA,2.25648014648804,0.451271636534518,-0.150804785331551,NA,-4.0136414398935,0.81138948598882,NA,NA,NA,-1.40841675066859,9,-90.2767380317023,199.651037039014,23.401048157535,1.23648580356166e-07
"9590",-0.430452737133081,-0.0021791371348059,NA,1.75405624351798,NA,2.28667932372408,0.309488507010739,-0.0602215149627309,NA,-3.83219497478,NA,-0.745817835441047,NA,NA,-1.28759132204734,9,-90.2778524542164,199.653265884042,23.4032770025632,1.23510860347775e-07
"3046",-3.48114981077478,-0.256974707414767,NA,1.61075744178213,NA,NA,0.296023993527867,-0.150869090716208,1.99559486588456,-2.48053746430558,0.962670045106535,NA,4.16852024234321,NA,NA,9,-90.2780438259508,199.653648627511,23.4036597460321,1.23487226121739e-07
"842",2.38467168567721,-0.0793311480418484,NA,NA,-2.14021165023273,NA,NA,-0.136653246158855,NA,-3.8446310202761,0.266437422680042,NA,NA,NA,NA,6,-93.5756291585214,199.654252329019,23.4042634475394,1.23449957034598e-07
"2737",-4.7230362918457,NA,NA,NA,NA,1.53997030757095,-0.330066288601376,NA,1.43157658477032,NA,0.440761832697941,NA,5.03074970388102,NA,NA,6,-93.5764085608357,199.655811133647,23.405822252168,1.23353777338593e-07
"9897",-1.24935549269535,NA,NA,NA,-2.59404641056139,NA,1.40804254063437,NA,4.06499394163165,NA,1.11224482365921,-2.45267039286806,NA,NA,-1.32856847144398,7,-92.4921371167452,199.658973028671,23.4089841471918,1.23158915564935e-07
"7650",-3.10792227639811,-0.0167595408602032,NA,NA,NA,NA,0.263133312471349,0.0143727460971258,2.25694964084883,-2.51104841818809,NA,-1.29821268431897,4.07153884725848,1.3916143049756,NA,9,-90.2813099712406,199.660180918091,23.4101920366117,1.23084556845932e-07
"1878",-0.844867214581698,0.111354462419475,NA,1.55094705141849,NA,2.20221830826051,NA,-0.102427850318658,NA,-3.39175730009035,1.16646451836095,-1.41967350527048,NA,NA,NA,8,-91.3938874054655,199.660502083658,23.410513202179,1.23064793172066e-07
"1588",-3.10176367171359,-0.0142615814936763,3.16938866349209,NA,NA,1.43676678646287,0.99471643289128,NA,NA,NA,1.24438528005382,-2.45140589696767,NA,NA,NA,7,-92.4938918480177,199.662482491216,23.4124936097369,1.22942994261636e-07
"14294",-1.84862787461905,0.12082680753201,NA,1.66176379548853,NA,1.89887158335817,NA,-0.0270194698242478,2.1836545047327,-3.63679096470084,1.31527608771171,-1.6873048642934,NA,0.668936412186528,-1.56382548054164,11,-88.0190504148323,199.667730459294,23.417741577815,1.22620816686244e-07
"9093",-0.510161197648902,NA,NA,1.44343206950229,NA,NA,NA,NA,2.73681996329642,-4.78585604232625,0.270498224965046,NA,NA,NA,-1.50760327439621,6,-93.5838493072814,199.670692626539,23.4207037450594,1.22439339427578e-07
"9459",-2.30394150047841,NA,3.06895797082159,NA,NA,1.21738356282523,0.721270528342654,-0.0638810588079735,0.680787074237219,NA,NA,-1.62696364587942,NA,NA,-1.30047438504216,8,-91.4009154446164,199.67455816196,23.4245692804807,1.22202921170204e-07
"4684",-1.02875910560032,-0.183070439439836,3.2970830209396,NA,-2.00194371389896,NA,NA,-0.160877394051118,NA,NA,0.0516866105253619,NA,NA,0.335621191001961,NA,7,-92.499998422399,199.674695639979,23.4247067584994,1.22194521351166e-07
"4199",-3.43904761719881,NA,3.8442124119914,1.8947063490091,NA,NA,1.1977654015489,-0.296748836512062,NA,NA,NA,NA,NA,0.496072555610158,NA,6,-93.590020182675,199.683034377326,23.4330454958467,1.21686107959691e-07
"2694",-5.42667059328668,-0.657627054710798,NA,1.54524027917087,NA,NA,NA,NA,2.17358181461583,NA,0.590137780134033,NA,5.42959227585026,NA,NA,6,-93.590391411793,199.683776835562,23.4337879540827,1.21640942916967e-07
"9869",-1.24012105593035,NA,NA,0.979216410683603,-2.01207596407394,NA,NA,NA,3.71941520254488,NA,1.1879830225234,-2.4321649998849,NA,NA,-1.52288992538518,7,-92.50655557034,199.687809935861,23.4378210543814,1.21395895014095e-07
"5847",-3.62377164360686,NA,2.96431331939214,1.90302223975761,NA,1.43492520866917,NA,-0.115544809846162,0.285335275693239,NA,1.37299366514615,-2.06984111809685,NA,0.169846899223049,NA,9,-90.295492425738,199.688545827086,23.4385569456065,1.21351236143664e-07
"6034",-1.19595150323113,0.158074636883591,NA,NA,NA,1.76102952723418,NA,NA,2.04155715883357,-3.5853061657698,1.05735129399469,-1.88138765154915,NA,0.547162059372578,NA,8,-91.4079823913396,199.688692055407,23.4387031739272,1.21342363974271e-07
"12387",-2.06534191511961,NA,3.7161095844879,NA,NA,NA,0.645964189468467,-0.241088344508033,NA,NA,NA,NA,NA,1.10547147065195,-1.58842198825472,6,-93.5935561799941,199.690106371964,23.4401174904849,1.21256586049868e-07
"14170",1.16707067607119,0.0775881237895345,NA,NA,-1.62196518403039,1.58270969135994,NA,-0.0279229306081713,NA,-3.9569738805393,0.588989406353167,-0.816799545930854,NA,0.793494413144207,-1.38478279161131,10,-89.1713507344108,199.692394720355,23.442405838876,1.21117926733403e-07
"6388",-4.833788467854,-0.332414412652369,2.22033734552984,NA,NA,1.07311147833149,0.835956748513215,-0.115787575660025,0.212442259567872,NA,NA,NA,3.99432326603271,0.978936547588516,NA,9,-90.2988486879158,199.695258351441,23.445269469962,1.20944632295811e-07
"9998",2.00764139512853,-0.120167022707832,NA,0.953115664730892,-2.02411803448453,NA,NA,NA,NA,-4.06927975351135,0.62837709176847,-0.718927142423999,NA,NA,-1.38280815957834,8,-91.4115102550716,199.69574778287,23.4457589013911,1.20915038864835e-07
"5470",0.429652046868398,0.141631575384421,NA,1.1230638618748,-1.47014279240386,1.84944397508198,NA,-0.0592614352379798,NA,-3.83615847136073,NA,-0.729383797613354,NA,0.168758117585792,NA,9,-90.3002896952501,199.69814036611,23.4481514846307,1.20770475704225e-07
