"","(Intercept)","boatlaunch","COND_avg","dist_waterfowl","latitude","longitude","nearest_W","nonFP_species_richness","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"11710",-2.91711903470936,0.947240204612615,NA,0.520851322478305,-0.567763685109972,0.0485504917193331,0.202223642959724,NA,1.23852103826865,-3.07567166888255,NA,-0.133301030961676,3.33869777883588,NA,-0.833287330374614,11,-59.604046630884,142.837722891398,18.1234880794973,5.39147386722627e-07
"12150",-2.329316428571,0.822430068075722,NA,0.68011003267644,NA,0.381643823167569,-0.149212662710142,0.0164823007910526,NA,-3.28982028684844,-1.26501041185874,0.459199672202185,3.26919026834451,NA,-0.741247233197442,11,-59.6043711524219,142.838371934473,18.124137122573,5.38972450170413e-07
"10750",-2.87816613055145,0.933666865836496,NA,0.536859872217256,-0.579520087741416,0.0346308053076124,0.228538550584424,-0.0197541647300469,1.19465774780238,-3.06820108656843,NA,NA,3.33569773274282,NA,-0.839927650677418,11,-59.6051484109832,142.839926451596,18.1256916396956,5.38553691982012e-07
"666",-1.88169080612601,0.49414339598335,NA,NA,-0.923466048538783,0.383962605056252,NA,NA,1.75603148024476,NA,-2.04087273372797,NA,NA,NA,NA,6,-65.1695947966704,142.842183605317,18.1279487934164,5.37946235592241e-07
"5598",-0.357252386852702,1.17388991252988,NA,0.473262569847161,-0.675043560820957,0.785394067168929,NA,-0.0602871724230043,1.55985687836993,-4.09098726555453,NA,-0.398618758754236,NA,-1.82450164961624,NA,10,-60.746914909615,142.843523070764,18.1292882588633,5.37586076013589e-07
"1138",-1.10540413158595,0.871406309257825,NA,NA,NA,0.570225155993709,0.193812528860857,-0.264002079693687,NA,NA,NA,-0.927184546713839,NA,NA,NA,6,-65.1708709493068,142.84473591059,18.1305010986893,5.37260171939492e-07
"9250",-1.02348305664713,0.626136099971678,NA,NA,NA,NA,-0.233874759502642,NA,NA,NA,NA,-1.67979945165001,NA,NA,-0.614997744376723,5,-66.2465028112816,142.850148479706,18.1359136678058,5.35808158699135e-07
"5321",-0.838850085302395,NA,NA,NA,-0.680899173338824,NA,NA,-0.182685089203905,1.50672677004664,NA,NA,-0.319101354836561,NA,-1.37046277390373,NA,6,-65.1736452797148,142.850284571406,18.1360497595052,5.35771700418115e-07
"8738",-0.831614428776836,0.262494771330857,NA,NA,NA,NA,-0.380819399097378,NA,NA,NA,-1.87519226628461,NA,NA,NA,-0.608448838123553,5,-66.2486301253606,142.854403107864,18.1401682959637,5.3466953799085e-07
"4713",0.0407740795544717,NA,NA,NA,-0.787434213973375,NA,0.526626741565514,-0.198008582349945,NA,NA,-1.10117594171383,NA,NA,-1.16758822510164,NA,6,-65.1766698577896,142.856333727555,18.1420989156548,5.3415366525027e-07
"11742",-2.849252753471,0.956316800920394,NA,0.512047414514579,-0.505922024307928,0.053767576907381,NA,-0.00597994064455291,1.22240729668024,-3.05334349848943,NA,-0.113630500164402,3.33704330864109,NA,-0.817210900590311,11,-59.6141181857253,142.85786600108,18.1436311891798,5.33744587215387e-07
"134",-2.93088204301375,0.128086614124683,NA,0.263203113870688,NA,NA,NA,NA,1.64387067535472,NA,NA,NA,NA,NA,NA,4,-67.3110351605446,142.858756711622,18.1445218997214,5.33506934174133e-07
"165",-2.70613974445909,NA,NA,0.228195558235989,NA,NA,-0.305526090591706,NA,1.57120993809793,NA,NA,NA,NA,NA,NA,4,-67.3114068032542,142.859499997041,18.1452651851405,5.33308697050539e-07
"11645",-2.80344717237011,NA,NA,0.645564326475778,-0.447291160696318,0.200743450978192,0.219584064409104,0.0145047042618955,NA,-2.90859280372377,NA,0.663541854387804,3.57841794004687,NA,-0.883368259954907,10,-60.7559640102085,142.861621271951,18.1473864600505,5.32743349738645e-07
"8710",-1.16609350290524,0.248057113624622,NA,0.33032946711636,NA,NA,NA,NA,NA,NA,-1.88222828225331,NA,NA,NA,-0.633525834416081,5,-66.2522795014374,142.861701860018,18.1474670481173,5.32721883792781e-07
"9198",-0.313166900637572,1.0482812410111,NA,0.290107895898849,-0.828392294495542,NA,0.305532041824214,-0.010028569981236,1.69533994141454,-4.18335780619576,-1.55188215292549,NA,NA,NA,-0.668642162925688,10,-60.7567312688492,142.863155789232,18.1489209773317,5.32334754569456e-07
"5254",-2.09967409117551,0.800594975538942,NA,0.414097898208666,NA,NA,NA,NA,2.12176950188062,NA,NA,-1.8435529115787,NA,-1.11534903836645,NA,6,-65.1805407944367,142.86407560085,18.1498407889491,5.32089987012968e-07
"13782",-0.726386718054096,1.09641483852072,NA,0.713376804999578,NA,0.890765498506015,NA,-0.0593707928323356,1.41402975696134,-4.15299167071846,NA,-0.365953214253991,NA,-1.51313247883058,-0.58065882651067,10,-60.7573008397745,142.864294931083,18.1500601191823,5.32031638501974e-07
"14558",-3.59185814440089,0.824181624487057,NA,0.735158838320172,-0.651579353016174,0.0761543895590437,NA,-0.151354066137181,1.35164890256995,NA,NA,NA,4.15442555895608,-1.19435563443333,-0.600590096789816,10,-60.7587485695116,142.867190390557,18.1529555786565,5.31261957757108e-07
"10493",-4.34795617462171,NA,NA,0.718766356389107,-0.584845751385093,-0.115330228850605,0.376293224910464,-0.0635748955904089,1.28853292541138,NA,NA,NA,4.26781173513437,NA,-0.835508083745068,9,-61.8855627441451,142.8686864639,18.1544516519996,5.30864702929618e-07
"4818",-1.02001775165424,0.754707694486415,NA,NA,NA,0.617001724850383,NA,-0.261578367303051,1.39482562426072,NA,-1.19954348807439,NA,NA,-1.32322794116745,NA,7,-64.0977984923371,142.870295779855,18.1560609679546,5.30437710226031e-07
"13149",0.250015254035551,NA,NA,0.444737011430512,-0.421205372952332,0.851090887861826,NA,0.0751174047948239,NA,-3.77001581348802,-1.22063563021043,NA,NA,-1.36309504496598,-0.514655576985598,9,-61.8865282012968,142.870617378203,18.1563825663029,5.30352423137517e-07
"1517",-0.942785905695101,NA,NA,0.253476645482146,-0.587397038963865,NA,0.360536014097262,-0.0407765183772753,1.27647406623255,-3.748208668341,NA,0.189917993016298,NA,NA,NA,8,-63.0002482563952,142.873223785518,18.1589889736172,5.29661716083835e-07
"4642",-0.625194757433415,0.245493433808444,NA,NA,NA,NA,-0.401283106119543,NA,NA,NA,-1.82618225556957,NA,NA,-0.831745152691077,NA,5,-66.2580429143928,142.873228685928,18.1589938740281,5.29660418305405e-07
"5329",-1.2737882085864,NA,NA,NA,NA,0.64631076702812,NA,-0.182083899622037,1.16023961192196,NA,NA,-0.412469507336577,NA,-1.4145892036842,NA,6,-65.1864547191849,142.875903450346,18.1616686384455,5.28952533347186e-07
"11501",-4.40163834896893,NA,NA,0.745223397700662,-0.551148840607103,NA,0.369662461666818,-0.0696200298544584,1.21593928473564,NA,NA,0.0852785616813132,4.25034180091823,NA,-0.838623653477005,9,-61.8893313364455,142.876223648501,18.1619888366004,5.28867855313194e-07
"1130",-0.60120724976269,0.889268678554765,NA,NA,-0.617603166455349,NA,0.515610559711064,-0.289309900765407,NA,NA,NA,-0.808928776546716,NA,NA,NA,6,-65.1869168799862,142.876827771948,18.1625929600481,5.2870812870201e-07
"10190",-0.163781942896124,0.997718651478264,NA,0.261236581161496,-0.782704501654263,NA,NA,-0.00708516104465449,1.6398429958626,-4.27267170111394,-1.687780696995,0.241799788568045,NA,NA,-0.667678266709522,10,-60.7641885275947,142.878070306723,18.1638354948228,5.28379761596657e-07
"230",-1.86919531811592,0.723597265809545,NA,0.597184871547722,NA,NA,0.382471542993887,-0.358864881557235,1.23922394790439,NA,NA,NA,NA,NA,NA,6,-65.1881077370675,142.879209486111,18.1649746742106,5.2807888762548e-07
"1102",-0.704495571051392,0.89918851248158,NA,0.409096459243247,-0.407115259498204,NA,NA,-0.284854287379246,NA,NA,NA,-0.85398158038895,NA,NA,NA,6,-65.1881979776397,142.879389967255,18.1651551553551,5.28031235634572e-07
"10218",-0.105733917389841,0.99141860126168,NA,NA,-0.912424877432731,NA,0.292978433124952,-0.00996223213766031,1.67407588906498,-4.26305488966066,-1.69533046086988,0.264994458783209,NA,NA,-0.654126731206749,10,-60.764911683924,142.879516619382,18.1652818074814,5.27997798553941e-07
"8282",-0.758704183964831,0.693172246803211,NA,NA,-0.4276099550729,0.453991308925593,NA,-0.300402848896876,NA,NA,NA,NA,NA,NA,-0.585913103705896,6,-65.1896311840159,142.882256380008,18.1680215681074,5.27274999951211e-07
"4685",-0.0366938648589253,NA,NA,0.380725354449985,-0.592643954991447,NA,NA,-0.195390916923409,NA,NA,-1.10864468575405,NA,NA,-1.17667280302721,NA,6,-65.1910399900787,142.885073992133,18.170839180233,5.26532694739325e-07
"13174",0.0973179608966436,0.997297093634323,NA,0.756168858657016,NA,1.04919657723647,-0.100556838362593,-0.0231516029578275,NA,-4.20481155714189,-1.2215225080112,NA,NA,-1.34925428198726,-0.501655154525953,10,-60.7686436158572,142.886980483248,18.1727456713478,5.26031018935344e-07
"4614",-0.969335882028436,0.227879856421686,NA,0.338413792538426,NA,NA,NA,NA,NA,NA,-1.82868901786808,NA,NA,-0.85731609360442,NA,5,-66.2650795268987,142.88730191094,18.1730670990399,5.25946485260201e-07
"557",-0.868926313804721,NA,NA,0.074301310410384,-0.810495895899672,NA,0.132023429815889,NA,NA,NA,-1.79618922670892,NA,NA,NA,NA,5,-66.2651765604937,142.88749597813,18.1732611662298,5.25895453257917e-07
"1525",-1.39624234137865,NA,NA,0.405371932039903,NA,0.552046442769771,0.157218058341856,-0.0238325024879675,1.01940068927161,-3.7899894835769,NA,0.113685665562319,NA,NA,NA,8,-63.0074433308649,142.887613934457,18.1733791225567,5.25864437824565e-07
"8929",-1.32168298831056,NA,NA,NA,NA,NA,0.147454925526714,-0.172262835009221,1.40549505106649,NA,-1.25928683032503,NA,NA,NA,-0.656377435372189,6,-65.1930580670411,142.889110146058,18.1748753341579,5.2547118270486e-07
"13725",-0.508521670940927,NA,NA,0.513916848390423,-0.509670341568687,0.682026361492888,NA,NA,1.28563530133595,-3.91991297465918,NA,0.359811413229491,NA,-1.4951964158873,-0.683586174280517,9,-61.8965507799593,142.890662535528,18.1764277236281,5.25063472990936e-07
"9314",-0.591240878507822,0.833321951860075,NA,NA,NA,NA,0.219245154419004,-0.28170812625301,NA,NA,NA,-0.852021593717384,NA,NA,-0.525600491024829,6,-65.1941845389186,142.891363089813,18.1771282779129,5.24879587465343e-07
"3821",-4.12366038701464,NA,NA,0.587209581682057,-0.662503608770253,NA,0.278178933095477,-0.0538693893440374,1.1455429129644,NA,-1.25619388663718,0.411057709101335,4.16293617325912,NA,NA,9,-61.8981370304937,142.893835036597,18.1796002246968,5.24231251007102e-07
"15062",-3.74820240655979,0.780581686598062,NA,0.874827395065881,NA,0.21871226885335,NA,-0.138870626075521,1.23328605892899,NA,-0.796860783332188,NA,4.02297714189175,-1.01075687366064,-0.594027837005219,10,-60.7738629566035,142.897419164741,18.1831843528403,5.2329263629693e-07
"16070",-3.7200003791815,0.842410472676003,NA,0.828773809118987,NA,NA,NA,-0.126263192856006,1.36541786931387,NA,-0.699744987961446,-0.288595035190058,4.05970816238808,-0.91815994281035,-0.598354820412176,10,-60.7747805421292,142.899254335792,18.1850195238917,5.22812690777379e-07
"9921",-1.27961158835591,NA,NA,NA,NA,NA,NA,-0.163330415327903,1.41221418366834,NA,-1.25112625394975,-0.0411194471393248,NA,NA,-0.657462665490838,6,-65.1988405769549,142.900675165886,18.1864403539855,5.22441408672955e-07
"8298",-0.540324470997046,0.703429170815576,NA,NA,-0.739401623730233,NA,0.669395356900437,-0.332195704186406,NA,NA,NA,NA,NA,NA,-0.592473298563306,6,-65.1989741129723,142.900942237921,18.1867074260203,5.22371648585746e-07
"4634",-0.600162839794761,0.430087160404918,NA,NA,-0.966204250693869,0.872742476406502,NA,NA,NA,NA,-1.7302333549484,NA,NA,-1.39215512149602,NA,6,-65.1992682221686,142.901530456313,18.1872956444128,5.22218036870462e-07
"11837",-3.67459273771342,NA,NA,0.626446764401505,-0.60399958390397,0.0845892117570232,0.185174021908233,NA,NA,NA,-1.2062156442252,0.401362808151219,4.44268168718335,NA,-0.731238620064472,9,-61.9042143948436,142.905989765297,18.1917549533966,5.21054968181296e-07
"5888",-2.84087219361103,0.991222491287702,4.78409634784639,1.21431651784457,-0.878689002040375,-0.131393293377229,0.767405425722941,-0.121258044258171,-0.799593183673824,NA,-1.42305168386813,0.0316475666743806,NA,-1.96664929067609,NA,12,-58.4840839877364,142.906056174231,18.1918213623302,5.21037667116148e-07
"729",-1.38544579583208,NA,NA,NA,-0.547234077342002,0.266059732620914,NA,-0.139715827340817,1.33780303064699,NA,-1.39348089418407,NA,NA,NA,NA,6,-65.201877558996,142.906749129968,18.1925143180677,5.20857170366572e-07
"4242",-2.43642382264551,0.212194719924028,NA,NA,NA,0.900514313808146,NA,NA,1.44139549293104,NA,NA,NA,NA,-1.47822761725921,NA,5,-66.2749879911321,142.907118839407,18.1928840275067,5.20760896359082e-07
"12945",-1.73210434832522,NA,NA,NA,NA,0.73810136575309,NA,NA,1.51817211934607,NA,-1.59693507791387,NA,NA,-1.04866291066791,-0.562291459850542,6,-65.2034802049572,142.90995442189,18.1957196099901,5.20023089273011e-07
"14306",0.140557383892995,0.993960780826592,NA,NA,NA,NA,-0.227546420417027,-0.0219009780038656,1.71581459351655,-4.2482891123545,-1.4120933750558,0.0826477853015135,NA,-1.06298735552499,-0.520989517391244,10,-60.7804896210954,142.910672493725,18.1964376818242,5.19836415819491e-07
"10197",-0.887436652548563,NA,NA,0.462707182607259,NA,0.575382509763438,NA,0.0487401987013799,1.10397016999406,-4.13093801470084,-1.70880828920702,0.771373932368162,NA,NA,-0.737881284320376,9,-61.9077227208693,142.913006417348,18.1987716054479,5.19230140392752e-07
"9237",-1.90169299352786,NA,NA,0.460330104473292,NA,0.803536109047637,NA,NA,NA,NA,NA,-1.00425229988935,NA,NA,-0.70243291204897,5,-66.2783854689145,142.913913794972,18.1996789830714,5.18994624916757e-07
"4606",-0.374165861419486,1.08623861684464,NA,0.502085982164767,-0.766360279965091,0.761535596705199,0.267224667685329,-0.0918628334974669,1.46969689988485,-4.15567092645061,NA,NA,NA,-1.84257432312957,NA,10,-60.7821676612553,142.914028574044,18.199793762144,5.18964840910532e-07
"8857",-1.65406601498583,NA,NA,NA,-0.785907401278721,0.327605619167132,NA,NA,1.71944172574457,NA,-1.71145455194136,NA,NA,NA,-0.744614401770775,6,-65.2060140725572,142.91502215709,18.20078734519,5.18707087606974e-07
"5566",-0.523255019201124,1.13693362121509,NA,0.435994080725042,-0.733628803515345,0.829730016796124,0.142723548560703,NA,1.6429782972932,-4.26676622903298,NA,-0.528285304522753,NA,-1.8369241436019,NA,10,-60.7837730493508,142.917239350235,18.2030045383349,5.18132369331762e-07
"717",-1.38631353706467,NA,NA,0.281028928014308,-0.588365235877102,NA,NA,-0.154154119563165,1.43601451603231,NA,-1.36988913678534,NA,NA,NA,NA,6,-65.2077308979625,142.918455807901,18.2042209960007,5.17817322105598e-07
"7797",-3.44574108607845,NA,NA,0.850517361287794,NA,0.416456847404729,0.0275168256606641,-0.0973777939867409,NA,NA,-0.997635805603722,0.427947820415422,4.06726896557629,-1.09261920837575,NA,9,-61.9113054109292,142.920171797468,18.2059369855678,5.17373228086814e-07
"3805",-4.01666945617594,NA,NA,0.544673617252892,-0.629712915517601,-0.11459919533115,NA,-0.0449745209865646,1.1880960161958,NA,-1.2645746479701,0.399490629797135,4.23335673234369,NA,NA,9,-61.9116334274847,142.920827830579,18.2065930186787,5.17203548932944e-07
"7357",-4.2385925333656,NA,NA,0.672289889050149,-0.653822940871061,0.179314557922676,0.210699710373135,NA,1.32702210802695,NA,NA,-0.177190242692212,4.2756619833349,-1.21673578194149,NA,9,-61.9126448906093,142.922850756828,18.208615944928,5.16680681090613e-07
"15034",-3.3643025325285,0.702159640572086,NA,NA,-1.02295524685699,-0.0286728156943392,0.0973923529639054,NA,1.62708350439708,NA,-1.19656038356341,NA,4.25829185715088,-0.99125861019822,-0.589539623922931,10,-60.7886655758313,142.927024403196,18.212789591296,5.15603584112948e-07
"7801",-2.63729885236326,NA,NA,NA,-0.747599751992615,0.167724612892196,0.251118613848073,-0.0753778581525802,NA,NA,-1.16058484843732,0.542328343153882,4.0487088365599,-1.08624131212602,NA,9,-61.9148239600697,142.927208895749,18.2129740838488,5.1555602379589e-07
"1670",-2.23495070393189,0.757703218702626,NA,0.302093849044936,NA,NA,NA,NA,2.00129912288287,NA,-1.2079241065279,-1.39527507279567,NA,NA,NA,6,-65.2144255592174,142.931845130411,18.2176103185105,5.14362288585808e-07
"14076",-2.04250776053996,0.902501526467239,4.77959720051632,NA,-1.18835556384633,-0.430309291791522,0.782311997500764,-0.0838164263302669,-0.436936286422559,NA,-1.63236454376694,0.214928329446746,NA,-1.58685048432697,-0.954950781745592,12,-58.4979356098171,142.933759418392,18.2195246064916,5.13870205347142e-07
"11485",-4.28430016636826,NA,NA,0.692630252450898,-0.489577741239264,-0.0975926848838936,NA,-0.0582634307412811,1.2536032092165,NA,NA,0.0716040918299129,4.3189926451153,NA,-0.825312342982928,9,-61.9189373207223,142.935435617054,18.221200805154,5.13439711495203e-07
"13750",-0.822116035594873,1.06761800831799,NA,0.670738050405114,NA,0.941687121679536,-0.0722706434277473,NA,1.48418711893136,-4.3274706511604,NA,-0.487229973910783,NA,-1.51832244528489,-0.595093076360086,10,-60.7956515210152,142.940996293564,18.2267614816638,5.12014158102409e-07
"8330",-2.14735146742649,0.247735055684346,NA,NA,-1.02581180466357,NA,NA,NA,1.88600993995636,NA,NA,NA,NA,NA,-0.880420099854218,5,-66.2921176666447,142.941378190432,18.2271433785319,5.11916399134464e-07
"15078",-3.67633633688255,0.787752251582938,NA,0.832360058023749,NA,NA,-0.0805996244301593,-0.140257319622543,1.30163521950868,NA,-0.819810247480568,NA,4.10511822621512,-0.928914336926057,-0.602823873506477,10,-60.7961384439465,142.941970139427,18.2277353275263,5.11764907355576e-07
"5705",0.203667052907393,NA,NA,NA,-0.708101518670454,NA,NA,-0.201983136145277,NA,NA,-1.28159446154988,0.270382849154148,NA,-1.16532486053124,NA,6,-65.2196886903973,142.942371392771,18.2281365808703,5.11662243964206e-07
"7914",-3.00023636720796,0.889974447193843,NA,NA,-0.929198484361682,NA,0.168715234239398,-0.10120807654127,1.51757593815586,NA,-0.930138471583777,-0.200898172368834,3.91639680561881,-1.2203846288474,NA,10,-60.7971029183958,142.943899088325,18.2296642764249,5.11271561126548e-07
"12733",-0.65610313534822,NA,NA,0.542359143184889,-0.545432465707213,0.655005526052536,0.360557129016122,NA,1.35036207972906,-3.68659102950186,NA,NA,NA,-1.46210106634541,-0.654715249493474,9,-61.9234774109965,142.944515797603,18.2302809857024,5.11113932473013e-07
"1698",-1.93129703786368,0.773389899712265,NA,NA,NA,NA,-0.306558503979663,NA,1.97879304659648,NA,-1.21720046493124,-1.37381887891994,NA,NA,NA,6,-65.2209508018899,142.944895615756,18.2306608038554,5.11016876514315e-07
"4122",-1.21505050445872,0.273307135281782,NA,NA,-0.897841689997181,0.979185701429706,NA,NA,NA,NA,NA,NA,NA,-1.63798455842566,NA,5,-66.2952373517992,142.947617560741,18.233382748841,5.10321869651915e-07
"16333",-2.07071332119514,NA,NA,0.473755558661349,-0.879707168537006,NA,NA,0.0815421499508815,1.2908796763096,-3.17208188265445,-1.60876914163323,1.03356617240153,3.28894293554923,-1.00643253262756,-0.659779274979851,11,-59.6592864826852,142.948202595,18.2339677830997,5.101726135946e-07
"12790",-0.692275778902115,1.02062779109864,NA,0.728104541126223,NA,0.894913941518151,0.0218984856976184,-0.0813852354869701,1.32565057421227,-4.24629545961278,NA,NA,NA,-1.53172543901174,-0.612535636898704,10,-60.8007998351146,142.951292921763,18.2370581098625,5.09384922266494e-07
"8270",-0.643568142606675,0.691712031156136,NA,0.465868708328348,-0.485840687013027,NA,NA,-0.326932686439207,NA,NA,NA,NA,NA,NA,-0.593948264706333,6,-65.2254301689101,142.953854349796,18.2396195378958,5.08732963432188e-07
