"","(Intercept)","boatlaunch","depth_max_m","dist_waterfowl","latitude","longitude","nearest_SP","nonFP_species_richness","PH_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"4327",-2.59812344118267,NA,-1.69371047820595,0.978261308969688,NA,NA,-0.0725049198756722,0.280870458744794,2.34076290703572,NA,NA,NA,NA,-0.110086524836624,7,-78.6223381738802,171.911343014427,9.14696848373197,7.30907741946821e-05
"6039",-3.03721847898437,NA,-2.13416978206937,0.8007028734752,NA,-0.627682468217389,NA,NA,1.60650349708594,-0.374934417868815,1.56240400818407,2.24669544387505,NA,-0.133112536788939,9,-76.4138335656784,171.912004480754,9.14762995005947,7.30666046487473e-05
"2483",-1.38341094070918,NA,-1.48377222970993,NA,NA,-0.714426691579168,0.0110551075294073,NA,2.03269308032642,0.117281551411298,NA,NA,-0.424467084069958,NA,7,-78.6227886690572,171.912244004781,9.14786947408612,7.30578545690416e-05
"2107",-0.168834840765565,NA,-1.41495336150902,NA,-0.19102027856089,-0.956159190773233,0.140098142210588,NA,NA,NA,NA,NA,-0.37208596118016,NA,6,-79.7081738745764,171.913389169271,9.14901463857606,7.30160349123987e-05
"5815",-3.06419688451019,NA,-2.17069938765521,0.865109653644623,NA,-0.644334599387863,-0.280588431036403,NA,1.6239023347315,NA,1.48009759008309,2.30537695164843,NA,-0.144333891228875,9,-76.4148002060582,171.913937761514,9.14956323081893,7.29960096437722e-05
"2501",-2.66106746948935,NA,NA,1.01054011561666,NA,NA,NA,-0.544915449361382,2.23117373720325,-0.168603844885049,NA,NA,-0.434715781993911,NA,6,-79.7089425311896,171.914926482497,9.15055195180247,7.29599322189089e-05
"2277",-2.71887594865008,NA,NA,1.02325547356839,NA,NA,0.138543423451176,-0.64465139907444,2.20889778109086,NA,NA,NA,-0.455082931087073,NA,6,-79.7090421111095,171.915125642337,9.15075111164231,7.29526672364304e-05
"4209",-0.795532677453887,NA,NA,NA,NA,-0.979502795057023,0.219162864216189,-0.494281916863853,NA,NA,NA,NA,NA,-0.199681033246567,5,-80.781453082844,171.915847342159,9.15147281146361,7.29263470220856e-05
"4551",-2.61813802159747,NA,-1.6748259080803,0.972463993643746,NA,NA,NA,0.270984446454071,2.3366926540558,-0.0327340864738238,NA,NA,NA,-0.108800646793387,7,-78.6247774070819,171.91622148083,9.15184695013542,7.29127060147249e-05
"625",-0.852037889495431,NA,NA,NA,NA,-0.97008593458877,0.215633901797264,-0.708842252171824,NA,NA,0.249305395231679,NA,NA,NA,5,-80.7829063090607,171.918753794592,9.15437926389697,7.28204455107701e-05
"6177",-1.38138255067305,NA,NA,NA,NA,NA,0.0979621729313003,NA,NA,NA,NA,NA,-0.299123889400271,-0.129717367545422,4,-81.8425362680826,171.91899066482,9.15461613412526,7.28118215236953e-05
"4433",-0.680754619946274,NA,NA,NA,NA,-0.991451926712198,NA,-0.345513367462256,NA,-0.240965031242267,NA,NA,NA,-0.196101328723501,5,-80.7834595312762,171.919860239023,9.15548570832794,7.27801707640413e-05
"2833",-0.744758516578258,NA,NA,NA,NA,-1.07960812189328,NA,NA,NA,-0.444762678803281,0.181005475623742,NA,-0.379134907048272,NA,5,-80.7834943880599,171.91992995259,9.15555542189531,7.27776339255857e-05
"2331",-0.129922919496148,NA,-1.45309768274196,NA,-0.156582250217102,-0.971693605263304,NA,NA,NA,0.126280730308778,NA,NA,-0.398176763818017,NA,6,-79.7116779831722,171.920397386463,9.15602285576776,7.27606265474927e-05
"2329",-0.644840141881259,NA,NA,NA,-0.156270326909768,-1.0222043844577,NA,NA,NA,-0.317689675048701,NA,NA,-0.418428216216951,NA,5,-80.7854503582888,171.923841893048,9.15946736235318,7.26354221666181e-05
"2258",-1.74383186083674,0.0803489196361441,NA,NA,NA,-0.72523529231396,NA,-0.416180139593949,1.99705129230039,NA,NA,NA,-0.53780343107685,NA,6,-79.7134890005621,171.924019421242,9.1596448905475,7.2628975035089e-05
"174",-3.2214072760835,-0.000888314097597162,NA,1.09665116062085,-0.658363957819443,NA,0.22800467171977,NA,2.37474206890101,NA,NA,NA,NA,NA,6,-79.7135986996786,171.924238819476,9.15986428878062,7.26210081376795e-05
"6171",-0.0916812650636038,NA,-1.40925980902451,NA,-0.157547564399185,-0.964995526686862,NA,NA,NA,NA,NA,NA,-0.360189431688052,-0.072787387694771,6,-79.7140963246032,171.925234069325,9.16085953862975,7.25848791040826e-05
"4641",-1.45325565106366,NA,NA,NA,NA,NA,0.15129788380667,NA,NA,NA,-0.217095323661166,NA,NA,-0.162004754371589,4,-81.8471005924715,171.928119313598,9.16374478290305,7.24802420447173e-05
"487",-2.62961242616017,NA,-1.69955341920998,0.991545125571609,NA,NA,-0.0710779295606586,0.286293462620792,2.32827690630411,-0.039428946076521,NA,NA,NA,NA,7,-78.6325300764142,171.931726819495,9.16735228879998,7.23496234316923e-05
"7395",-3.62889075132854,NA,-1.31042802806977,NA,NA,NA,-0.0988843047434341,0.913269904993077,2.26160887771794,NA,NA,2.42189183376641,-0.137085753084615,-0.18407719094431,8,-77.5347269231451,171.931729295392,9.16735476469708,7.23495338666361e-05
"2289",-1.80797432691334,NA,NA,NA,NA,-0.71789644386498,0.114921125351264,-0.374125714137956,1.97765654880077,NA,NA,NA,-0.525332230671991,NA,6,-79.7174465714378,171.931934562994,9.16756003229895,7.23421087400205e-05
"4187",-0.387986469725779,NA,-1.59876922647313,NA,-0.183574864236548,-1.00133287534952,NA,0.399108489230142,NA,NA,NA,NA,NA,-0.13475891248951,6,-79.7176531494567,171.932347719032,9.16797318833665,7.23271659939923e-05
"7831",-3.05963114324491,NA,-2.07770547830699,0.832943384047475,NA,-0.637208794205329,NA,NA,1.6448117171237,NA,1.40037059926736,2.26419001946201,-0.267358747061646,-0.117505487907437,9,-76.4246026533428,171.933542656083,9.1691681253883,7.22839656954432e-05
"369",-0.82879224184858,NA,NA,NA,NA,-0.968603560614727,0.223035124611516,-0.41910870571282,NA,-0.253523324499165,NA,NA,NA,NA,5,-80.7904925156742,171.933926207819,9.16955167712405,7.22701047043328e-05
"5847",-3.40278461995325,NA,-2.11918760727964,0.828847555449595,NA,-0.650986149448569,NA,0.348959411997518,1.69219534625928,NA,1.27016092612053,2.37795541568657,NA,-0.155372772483169,9,-76.425298253616,171.93493385663,9.17055932593456,7.22337024327587e-05
"2757",-2.68148003885542,NA,NA,1.02916871543315,NA,NA,NA,-0.589945428333974,2.22573319696419,NA,-0.0302571308665237,NA,-0.462526627879618,NA,6,-79.7193207840418,171.935682988202,9.17130845750697,7.22066512257612e-05
"2769",-1.74123178590251,NA,NA,NA,NA,-0.727219777124118,NA,-0.413273943255726,1.9655659264267,NA,0.0865236340764937,NA,-0.549750921851999,NA,6,-79.7208472268808,171.93873587388,9.17436134318496,7.20965159790341e-05
"7619",-3.66219176090566,NA,-1.29661161114619,NA,NA,NA,NA,0.85882860250637,2.24852745240299,0.0604872249040403,NA,2.41828404465079,-0.139557598347626,-0.187686049333161,8,-77.5386264995849,171.939528448272,9.17515391757664,7.20679507132852e-05
"751",-2.00602920798006,NA,-2.80598145810789,0.99567506472931,-1.05099874979844,NA,-0.0537485993077309,-0.0411159628616079,2.30994510842929,NA,1.47456269086634,NA,NA,NA,8,-77.5390871025312,171.940449654164,9.17607512346916,7.20347636464727e-05
"2851",-0.398918367964288,NA,-2.60772731953333,NA,NA,NA,-0.193746950354895,NA,NA,-0.763139078603463,1.55282824698017,NA,-0.204971597834558,NA,6,-79.7219169875352,171.940875395189,9.17650086449373,7.20194312014035e-05
"2481",-1.93349759688512,NA,NA,NA,NA,-0.749346530799546,0.0703071385009459,NA,2.03531586794374,-0.351049666616631,NA,NA,-0.461333895798456,NA,6,-79.7225386613419,171.942118742802,9.1777442121072,7.19746725215407e-05
"2450",-1.90461192106471,0.0374397688507068,NA,NA,NA,-0.755164648192898,NA,NA,2.04768929593413,-0.360806994363759,NA,NA,-0.467446223811792,NA,6,-79.7225871413823,171.942215702883,9.17784117218795,7.1971183271091e-05
"6801",-1.91403118836012,NA,NA,NA,NA,-0.762872443522481,NA,NA,2.06822769951819,NA,-0.088503561581349,NA,-0.468941801100901,-0.238152241602893,6,-79.72334357657,171.943728573258,9.17935404256343,7.19167623211172e-05
"2353",-0.782456662536576,NA,NA,NA,NA,-1.05808968158152,0.114380343657471,NA,NA,-0.33238293235683,NA,NA,-0.368529947292887,NA,5,-80.7954973896301,171.943935955731,9.17956142503579,7.19093055697369e-05
"2961",-1.9000018131908,NA,NA,NA,NA,-0.756039224130996,NA,NA,2.03180824595278,-0.375341113241418,0.0471429261376237,NA,-0.470880636052607,NA,6,-79.72409997264,171.945241365398,9.18086683470344,7.1862385332593e-05
"6419",-0.188857873217644,NA,-1.44589760375678,NA,NA,-1.01497614929969,NA,NA,NA,0.128756299940853,NA,NA,-0.348434939501432,-0.0731048085653685,6,-79.7249417857895,171.946924991697,9.18255046100236,7.18019160871421e-05
"5603",-3.70747588782612,NA,-1.31926963002228,NA,NA,NA,-0.0909123858325171,0.907533164080466,2.25127498210866,0.034212216884037,NA,2.44521389360989,NA,-0.204071570146648,8,-77.543322967397,171.948921383896,9.18454685320071,7.17302794542426e-05
"2355",-0.242671543690319,NA,-1.44947873907771,NA,NA,-1.01296966005742,0.0695769126435708,NA,NA,0.116875328379633,NA,NA,-0.357602312302278,NA,6,-79.7268024989695,171.950646418057,9.18627188736235,7.16684375366904e-05
"4555",-1.98990435995898,NA,-1.80672950190979,NA,-0.697808533787933,NA,NA,0.751675957084942,2.62410407978271,-0.204755595400265,NA,NA,NA,-0.233948483930292,7,-78.6426768783906,171.952020423448,9.18764589275284,7.16192180358395e-05
"6195",-0.213668680614042,NA,-1.40835491003214,NA,NA,-1.0071162974618,0.0824334558830995,NA,NA,NA,NA,NA,-0.319879759189646,-0.0717885140801852,6,-79.7282596820098,171.953560784138,9.18918625344298,7.15640795577905e-05
"3741",-3.92003133127147,NA,NA,1.01845627769668,-0.452555327758112,-0.368366856601503,NA,NA,1.87704020366966,NA,0.396907146407762,2.60322796772881,-0.413477376303105,NA,8,-77.5459154203028,171.954106289707,9.1897317590124,7.15445629175359e-05
"2322",-0.721245783788187,-0.0333198548754581,NA,NA,NA,-1.05464496515905,NA,NA,NA,-0.304429256528498,NA,NA,-0.388552498484842,NA,5,-80.8008251753622,171.954591527195,9.19021699649997,7.15272069710804e-05
"123",-0.468217889352512,NA,-1.59850573483167,NA,-0.193415348687346,-0.989332540866908,0.0985114261642602,0.361138567343233,NA,NA,NA,NA,NA,NA,6,-79.7289255561755,171.954892532469,9.19051800177436,7.15164427478422e-05
"6321",-1.95214035552034,NA,NA,NA,NA,-0.774636598691813,0.0365010397817075,NA,2.05447192679447,NA,NA,NA,-0.478117479703548,-0.2417099379404,6,-79.7290178483379,171.955077116794,9.19070258609915,7.15098426452679e-05
"6290",-1.93493905445205,0.00799934854371952,NA,NA,NA,-0.776635004139641,NA,NA,2.05808002661169,NA,NA,NA,-0.48176522730698,-0.242526044659844,6,-79.729664369902,171.956370159922,9.19199562922736,7.14636249319359e-05
"3148",-2.23186148667839,0.30115472050854,-1.33095806670711,NA,-0.434593433807156,NA,NA,0.552991176366861,NA,NA,NA,2.59006749997343,-0.138072839629173,NA,7,-78.6449717539404,171.956610174547,9.19223564385246,7.14550492889432e-05
"4519",-2.50364109334655,NA,-1.5817336463356,1.01168986987348,NA,NA,-0.025913435376045,NA,2.27507598467351,0.0544313413734499,NA,NA,NA,-0.103969438581519,7,-78.6470589861613,171.960784638989,9.19641010829429,7.13060615478164e-05
"347",-0.426651718440528,NA,-1.60249670857821,NA,-0.177706802700603,-0.996333863076828,NA,0.408701237660635,NA,-0.0644349441218411,NA,NA,NA,NA,6,-79.7322682324974,171.961577885113,9.19720335441806,7.12777855271856e-05
"4178",-0.699678513666514,0.0426870439062194,NA,NA,NA,-0.992637365513243,NA,-0.478806841788735,NA,NA,NA,NA,NA,-0.205720315337178,5,-80.8048377915645,171.9626167596,9.19824222890466,7.12407708050079e-05
"6169",-0.677437161693428,NA,NA,NA,-0.164279282487054,-1.04981793389397,NA,NA,NA,NA,NA,NA,-0.435521326394013,-0.178176856592475,5,-80.8062637803493,171.965468737169,9.2010942064741,7.1139254662468e-05
"2867",0.14790607831463,NA,-2.70320390966367,NA,NA,-1.16916160418247,-0.246204696012123,NA,NA,-0.734253083263272,1.8130665786253,NA,-0.328862075665468,NA,7,-78.6500809321698,171.966828531006,9.20245400031126,7.10909037411164e-05
"3230",-3.90614779635488,0.227341681592842,NA,1.08959999674905,-0.410827716736677,-0.349166981296921,NA,NA,1.98325205159734,NA,NA,2.5138775923131,-0.365617747712197,NA,8,-77.5523505551396,171.966976559381,9.20260202868593,7.10856422003659e-05
"601",-0.76391926645625,NA,NA,NA,-0.0504823810392577,-0.967854345911292,NA,-0.656797895885068,NA,NA,0.267666102489124,NA,NA,NA,5,-80.8070869393655,171.967115055202,9.20274052450654,7.10807198386245e-05
"4185",-0.709548806899363,NA,NA,NA,-0.0253448434807272,-0.983271224549831,NA,-0.434862319330031,NA,NA,NA,NA,NA,-0.206055863046844,5,-80.8076890313156,171.968319239102,9.20394470840677,7.10379355907195e-05
"594",-0.779478193592632,-0.0139380223903443,NA,NA,NA,-0.979526388762203,NA,-0.657566205518507,NA,NA,0.266235206399205,NA,NA,NA,5,-80.8085166609576,171.969974498386,9.20559996769077,7.0979166812264e-05
"4881",-0.838112431214312,NA,NA,NA,NA,-1.06839419088109,NA,NA,NA,-0.509342088337662,0.19900838988647,NA,NA,-0.218491228297842,5,-80.8086180453288,171.970177267128,9.20580273643324,7.09719709988437e-05
"700",-1.13079509127168,0.286735941781259,-2.96094429675161,NA,-0.791327808564178,-0.614517367849073,-0.166288706671637,NA,2.13126786759576,NA,1.43181834726482,NA,NA,NA,8,-77.5555577790973,171.973391007296,9.20901647660133,7.08580198387138e-05
"1356",-2.31958329790101,0.303144599321142,-1.33972180299525,NA,-0.418863748253262,NA,NA,0.543348858148704,NA,0.0251603936137489,NA,2.60685566996581,NA,NA,7,-78.6538561455324,171.974378957731,9.21000442703647,7.08230263766107e-05
"4331",-2.0339495492134,NA,-1.81509512456295,NA,-0.697105103201673,NA,0.0990255742328156,0.646199500666699,2.59808668693227,NA,NA,NA,NA,-0.241024876609328,7,-78.6538592652429,171.974385197152,9.21001066645746,7.08228054296164e-05
"1132",-2.31408831004462,0.30343452089047,-1.3383510545485,NA,-0.420887967563964,NA,-0.000332035694745841,0.552926401960363,NA,NA,NA,2.60493712266431,NA,NA,7,-78.6541035672877,171.974873801242,9.21049927054716,7.08055053867321e-05
"4211",-0.455503844721998,NA,-1.56335307498011,NA,NA,-1.04179870677373,0.0464339580165892,0.320112055007343,NA,NA,NA,NA,NA,-0.123506925480937,6,-79.7401279987767,171.977297417672,9.21292288697677,7.07197546608616e-05
"4899",-0.48290470635738,NA,-2.60877921419345,NA,NA,NA,-0.17728035161447,NA,NA,-0.798328294889478,1.55976442183552,NA,NA,-0.0455360995731568,6,-79.7406811665645,171.978403753247,9.21402922255231,7.06806455885609e-05
"4435",-0.434489785387444,NA,-1.56649248805197,NA,NA,-1.04349990301457,NA,0.344515980571079,NA,-0.029544867209327,NA,NA,NA,-0.122166470680002,6,-79.7409615845606,171.978964589239,9.21459005854445,7.06608282422644e-05
"804",-0.485678575852441,0.0311885581330628,-2.62695336280358,NA,NA,NA,-0.189027399586167,NA,NA,-0.802093060558674,1.54398862189706,NA,NA,NA,6,-79.7410695263349,171.979180472788,9.21480594209316,7.06532013987212e-05
"6915",-0.500597336522434,NA,-2.55369090648724,NA,NA,NA,NA,NA,NA,-0.759999452012786,1.50326333009715,NA,-0.182488523322568,-0.0275713502613705,6,-79.7418684708786,171.980778361876,9.21640383118057,7.05967759523711e-05
"2820",-0.506211061943451,0.00248294422602184,-2.55712916816826,NA,NA,NA,NA,NA,NA,-0.762884233307447,1.50246336512303,NA,-0.188424804071462,NA,6,-79.7425414037867,171.982124227692,9.21774969699678,7.0549285039518e-05
"338",-0.731615801795557,0.0458110208276114,NA,NA,NA,-0.980851004911559,NA,-0.403977394724919,NA,-0.260322250084406,NA,NA,NA,NA,5,-80.8146316031098,171.98220438269,9.21782985199519,7.05464576572604e-05
"7692",-1.82529557515169,0.106325698627876,-2.37267516371892,NA,-0.819575079922476,NA,NA,NA,NA,NA,1.83041439846433,2.66761193531152,-0.218766841845065,-0.219573319812591,8,-77.5603746749916,171.983024799085,9.21865026839006,7.0517524856671e-05
"604",0.0464636721125615,0.148401327584499,-2.81484452574954,NA,-0.587306526864797,-0.979389169025639,NA,-0.325623945055766,NA,NA,1.68958191500131,NA,NA,NA,7,-78.6584307402627,171.983528147192,9.2191536164971,7.0499779658443e-05
"121",-0.862454636751622,NA,NA,NA,-0.0617179490850064,-0.949693449715415,0.243547675149918,-0.51031248284057,NA,NA,NA,NA,NA,NA,5,-80.8153358452946,171.98361286706,9.21923833636481,7.049679335569e-05
"847",-0.449568504543612,NA,-2.88045971587749,1.02746255452059,-1.09199868830886,NA,NA,-0.374391595560847,NA,-0.944897007813401,2.151392286355,NA,NA,NA,7,-78.6590942690038,171.984855204674,9.22048067397918,7.04530165444532e-05
"4561",-1.90825186802763,NA,NA,NA,NA,-0.709328235381168,NA,-0.187649938837049,2.00844788211345,-0.343004890904371,NA,NA,NA,-0.281095088541277,6,-79.7445998757051,171.986241171528,9.22186664083347,7.04042106843749e-05
"5278",-4.00445652070686,0.233334060004277,NA,1.06045471201904,-0.393579527368646,-0.338228280348166,NA,NA,1.97000369843503,NA,NA,2.55616020135245,NA,-0.247913624252385,8,-77.5620094018074,171.986294252717,9.2219197220216,7.0402342139595e-05
"3555",-3.66100045339506,NA,-1.33201514616808,NA,NA,NA,-0.10630522057525,0.887710793479829,2.25158126994637,0.0529191801418972,NA,2.41622393919059,-0.189387685930069,NA,8,-77.5623924567016,171.987060362505,9.22268583180997,7.03753793423217e-05
"114",-0.861537363672078,0.0159466892591163,NA,NA,NA,-0.9666078899657,0.219996250662585,-0.535452130540398,NA,NA,NA,NA,NA,NA,5,-80.817431085655,171.987803347781,9.22342881708553,7.03492402625533e-05
"3483",-2.63253114356516,NA,-1.04864474211251,NA,-0.280013099856817,-0.402315845506111,NA,NA,2.00600403000097,0.305730698963684,NA,1.98028256669292,-0.359768829859609,NA,8,-77.5628405832691,171.98795661564,9.22358208494501,7.03438493303848e-05
"345",-0.741240081658566,NA,NA,NA,-0.0316813005711665,-0.969947401911998,NA,-0.355561915202228,NA,-0.260536306941639,NA,NA,NA,NA,5,-80.8177221769785,171.988385530428,9.22401099973263,7.03287651892974e-05
"2899",0.102684273960614,NA,-2.59687266823825,NA,NA,-1.12794461206564,NA,-0.270275415751359,NA,-0.686558685062567,1.81825512894332,NA,-0.317038691555379,NA,7,-78.6615420925501,171.989750851767,9.22537632107191,7.02807708911322e-05
"6162",-0.75305781848017,-0.0565791397034549,NA,NA,NA,-1.07752995734594,NA,NA,NA,NA,NA,NA,-0.406016814018658,-0.167794858739804,5,-80.8187125480017,171.990366272474,9.22599174177901,7.02591480972226e-05
"5789",-4.03602451501154,NA,NA,0.984336298482502,-0.433150511951905,-0.351635642853097,NA,NA,1.86243647653984,NA,0.392956353116357,2.65253873702971,NA,-0.266378444336233,8,-77.5641990917755,171.990673632653,9.22629910195778,7.02483514946957e-05
"4401",-0.887748605543645,NA,NA,NA,NA,-1.04501369227306,0.148677787441899,NA,NA,-0.386144186284425,NA,NA,NA,-0.210563976147249,5,-80.8192247785467,171.991390733564,9.22701620286892,7.02231684312333e-05
"441",-2.11528879728509,NA,NA,NA,-0.342674330286694,-0.61453616539986,0.225529000623392,NA,2.0929087185508,-0.486932640612469,NA,NA,NA,NA,6,-79.7481843734537,171.993410167026,9.22903563633068,7.01522987083667e-05
"2831",-0.404718002905745,NA,-2.93221143835575,0.99273028486347,-1.16405660078343,NA,NA,NA,NA,-0.99071656965164,2.06469298604789,NA,-0.284976556475745,NA,7,-78.6640188781189,171.994704422904,9.23032989220937,7.01069158816945e-05
"6193",-0.808816264216041,NA,NA,NA,NA,-1.08880460925858,0.0870502973578184,NA,NA,NA,NA,NA,-0.391297708773644,-0.174661936999527,5,-80.821272599444,171.995486375359,9.23111184466364,7.00795111018846e-05
"4313",-1.92848867845752,NA,NA,NA,-0.259169970244133,-0.63390584557991,NA,-0.251250920674552,2.06597117573344,NA,NA,NA,NA,-0.320464881169823,6,-79.749457433001,171.99595628612,9.23158175542542,7.00630474778454e-05
"5901",-3.35357654899173,NA,NA,1.04315542330392,-0.536411318158599,NA,NA,NA,NA,-0.299347489962225,0.604628944221204,3.02242886933838,NA,-0.207153170094372,7,-78.6650877817558,171.996842230178,9.23246769948324,7.00320183805712e-05
"4377",-0.77294382886335,NA,NA,NA,-0.113470113294596,-1.01481670395156,NA,NA,NA,-0.375199441048853,NA,NA,NA,-0.218720876360229,5,-80.8225416133773,171.998024403225,9.23364987253021,6.9990635629892e-05
