"","(Intercept)","boatlaunch","COND_avg","dist_waterfowl","latitude","longitude","nearest_LMSPW","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"7363",-4.34517688849866,NA,3.20556983885572,NA,NA,NA,NA,1.65654294197924,-2.76071100872685,NA,NA,5.17867215475889,1.36476692392915,-1.11447572639072,7,-85.9298046433543,186.534308081889,1.98600973402378,0.00290647695282783
"1411",-3.61541886977626,NA,3.85869794601199,NA,NA,NA,NA,NA,-2.71256304341069,0.537207045663514,NA,4.89060682936756,NA,NA,5,-88.1020855013412,186.561313859825,2.01301551195968,0.00286749489473858
"3267",-4.42595777048007,NA,3.12123040207185,NA,NA,NA,NA,1.60209648109875,-2.85032854343699,NA,NA,5.11157775479672,1.02984375978954,NA,6,-87.05709179044,186.617177592856,2.06887924499063,0.0027885086618453
"1667",-3.17584739445937,NA,3.77177095543705,NA,NA,NA,NA,NA,-2.47569004984977,NA,-0.389921462284048,4.67504574685434,NA,NA,5,-88.1473604852031,186.651863827549,2.10356547968351,0.00274056418399129
"1207",-4.91553612322933,NA,3.90054005027648,0.961004336856668,NA,1.35118455528379,1.03994703895912,NA,-2.90546098441553,NA,NA,4.56137817801647,NA,NA,7,-86.0170189841185,186.708736763418,2.16043841555222,0.00266372984455949
"1156",-3.34587048009946,0.185042605548915,3.91287954078287,NA,NA,NA,NA,NA,-2.79479706189114,NA,NA,4.73741451622619,NA,NA,5,-88.190408839948,186.737960537039,2.18966218917345,0.00262509070839427
"7307",-3.40583163170831,NA,3.75177474341378,NA,-0.813615064372227,NA,NA,NA,-2.53055186088816,NA,NA,5.15646256019634,1.31791212468224,-1.14185973623434,7,-86.0416460204678,186.757990836116,2.20969248825082,0.00259893124651453
"5275",-2.96793826471335,NA,3.37039563216974,NA,-0.675450147759735,1.02565282166882,NA,NA,-2.6037144251211,NA,NA,4.67815323904899,NA,-0.890495795624817,7,-86.0424726799685,186.759644155118,2.21134580725229,0.00259678370307374
"5299",-3.84082004276316,NA,3.73117968703322,NA,NA,1.22130072667929,0.787979032084317,NA,-2.86083181493923,NA,NA,4.51960583726275,NA,-0.755793598163397,7,-86.0450187943623,186.764736383905,2.2164380360399,0.00259018040465358
"5291",-3.18317848432374,NA,4.40633466994846,NA,-1.2530622698076,NA,1.21295710114909,NA,-2.68168909084055,NA,NA,4.49955831606962,NA,-0.815128750551745,7,-86.0719129742571,186.818524743695,2.27022639582938,0.00252144802022357
"1267",-4.51825743823644,NA,3.18190897713362,NA,NA,1.18478935862334,0.907674219038316,1.362330768612,-3.04694031346549,NA,NA,4.5536431654475,NA,NA,7,-86.1137957187168,186.902290232614,2.35399188474892,0.00241802381994411
"3211",-3.5137319445627,NA,3.66028351359272,NA,-0.782438616246196,NA,NA,NA,-2.65425352932244,NA,NA,5.07443082436443,0.974063069555536,NA,6,-87.1999098015214,186.902813615019,2.35451526715343,0.00241739112717226
"1251",-4.26136006854446,NA,3.59281593940905,NA,NA,NA,0.782992865692428,1.61708599472082,-2.95100302910927,NA,NA,4.63428789685185,NA,NA,6,-87.2004123462885,186.903818704553,2.35552035668761,0.00241617658511774
"5283",-3.46964492624936,NA,4.28672682288515,NA,NA,NA,0.67916566775166,NA,-2.7609533073015,NA,NA,4.5557364919336,NA,-0.832468794028172,6,-87.210924301233,186.924842614442,2.37654426657659,0.00239091087438068
"3251",-4.7751607901996,NA,3.65209848600479,NA,NA,1.211834199084,1.00174643898677,NA,-3.02315050095143,NA,NA,4.87239887006621,0.988906274264723,NA,7,-86.1349653681009,186.944629531383,2.39633118351702,0.00236737312380818
"1243",-3.6262940269319,NA,2.67175207582325,NA,-0.775583073622703,0.929208602430425,NA,1.63764301056505,-2.81322225951989,NA,NA,4.74043352418037,NA,NA,7,-86.1403254069368,186.955349609054,2.4070512611888,0.0023547178585809
"7303",-4.39218038608186,NA,4.06098934442623,0.890163008584858,NA,NA,NA,NA,-2.56625823657529,NA,NA,5.15300889385069,1.27785888709553,-1.22821458023503,7,-86.1415578133443,186.957814421869,2.40951607400385,0.00235181767667253
"5507",-3.42079944179228,NA,3.98633355743621,NA,NA,NA,NA,NA,-2.63021565582607,0.649721924086154,NA,4.86840081642195,NA,-0.942697894468029,6,-87.2496201233576,187.002234258691,2.45393591082572,0.00230015978025708
"3235",-4.49603810099694,NA,4.1367246950374,NA,NA,NA,0.878717439625434,NA,-2.94672847223783,NA,NA,4.98781550714916,1.13391216582642,NA,6,-87.2531483122809,187.009290636538,2.46099228867246,0.00229205868150546
"1223",-4.28939481847269,NA,3.37111077196996,0.714602745914135,NA,NA,NA,1.5740383806609,-2.75168710373365,NA,NA,4.78660249734286,NA,NA,6,-87.261743743118,187.026481498212,2.47818315034655,0.00227244187784997
"3243",-4.14376023824058,NA,4.27579818444489,NA,-1.21230975896731,NA,1.40183627844515,NA,-2.88302021014665,NA,NA,4.85840165507839,1.04768698873088,NA,7,-86.1902236859667,187.055146167114,2.50684781924866,0.0022401047675205
"5523",-3.67669540813061,NA,3.39028215178615,NA,NA,1.16361853685002,NA,NA,-2.70226840566695,0.620170657326012,NA,4.83002485164532,NA,-0.892959179416984,7,-86.1933086250656,187.061316045312,2.51301769744649,0.00223320482915448
"1275",-4.29191436977474,NA,3.29605616273018,NA,-1.24220980800821,0.937196283727515,1.42599183446091,1.73237928051165,-3.01199846925399,NA,NA,4.54060255176508,NA,NA,8,-85.1058790866832,187.084485446094,2.53618709822823,0.00220748309724154
"5355",-3.77000687891953,NA,3.63130809138149,NA,-1.43736223888026,NA,1.26881514741539,2.02135616838105,-2.79252375578048,NA,NA,4.56354001630454,NA,-0.812798492275768,8,-85.1122814895519,187.097290251831,2.54899190396551,0.00219339504793421
"1239",-4.52287751323009,NA,2.91930243674409,0.803230632802035,NA,1.16818504898138,NA,1.32025104806513,-2.82620550098322,NA,NA,4.72498381805358,NA,NA,7,-86.2123536464125,187.099406088006,2.55110774014014,0.00219107584262131
"1731",-3.66945237192778,NA,3.0481624257745,NA,NA,NA,NA,1.80639485187375,-2.4983803322621,NA,-0.561834083663288,4.68172859618483,NA,NA,6,-87.3354322240771,187.17385846013,2.62556011226476,0.00211100996523859
"3283",-4.47792604267353,NA,2.71538524560988,NA,NA,1.03531220628378,NA,1.37958925508517,-2.91128331802548,NA,NA,4.99431869409104,0.873797938452689,NA,7,-86.2518036832502,187.178306161681,2.63000781381564,0.00210632061023592
"5268",-3.40164236268031,0.267348194088418,3.45959510945366,NA,NA,1.20795216271629,NA,NA,-2.84605770397005,NA,NA,4.67066620039459,NA,-0.856330751326164,7,-86.2592061549809,187.193111105143,2.64481275727704,0.00209078619891917
"5319",-4.17941342866136,NA,3.54957728582113,0.94251321429095,NA,NA,NA,1.5776318689667,-2.64588031067239,NA,NA,4.75787807405299,NA,-1.02640066451485,7,-86.2795875954587,187.233873986098,2.68557563823262,0.00204860428869828
"7331",-4.30698291770104,NA,4.17767856261299,NA,NA,NA,0.731985714262383,NA,-2.81765989046212,NA,NA,5.05570781128536,1.41391255460998,-1.03674343201944,7,-86.2848029860344,187.24430476725,2.69600641938405,0.00203794783014927
"7371",-3.8986832407362,NA,3.01996682689319,NA,-0.946889330389361,NA,NA,1.89859472668653,-2.64038698718442,NA,NA,5.18243223797085,1.27521812964187,-1.15458152565763,8,-85.1967509291763,187.26622913108,2.71793078321443,0.00201572947860404
"1475",-4.14665267121672,NA,3.23399493788186,NA,NA,NA,NA,1.65774583595807,-2.82151643795478,0.571049397600706,NA,4.92652326020491,NA,NA,6,-87.3873636406745,187.277721293325,2.72942294545965,0.00200418014697441
"5252",-3.09886305630205,0.205806061515557,4.0418393793715,NA,NA,NA,NA,NA,-2.72466354686826,NA,NA,4.68119648478715,NA,-0.90817851368133,6,-87.3919082986891,187.286810609354,2.73851226148869,0.00199509249937345
"7319",-4.58164199867536,NA,3.53635698458795,0.955086136529522,NA,1.11145864959469,NA,NA,-2.61806277518657,NA,NA,5.06006232065492,1.07366608817217,-1.16934692528771,8,-85.226236954501,187.325201181729,2.77690283386386,0.00195716134225138
"5763",-2.97629845342234,NA,3.91127201697809,NA,NA,NA,NA,NA,-2.46009046810176,NA,-0.268832194391043,4.63062799828494,NA,-0.875100716384158,6,-87.4258441315824,187.354682275141,2.80638392727528,0.00192852330280078
"1191",-4.41801746026393,NA,4.42840265313697,0.851883376798255,NA,NA,0.890623756574371,NA,-2.81439451154171,NA,NA,4.62673641378641,NA,NA,6,-87.4274150360682,187.357824084113,2.80952573624705,0.00192549615519566
"1167",-3.35692848029829,NA,3.88701455716797,0.595234099691521,-0.759938020612938,NA,NA,NA,-2.56059565373028,NA,NA,4.75525258391958,NA,NA,6,-87.4329340400362,187.368862092049,2.82056374418303,0.00191489860513478
"7379",-4.40414722768715,NA,2.80739403224115,NA,NA,0.959198070175346,NA,1.44468912838282,-2.81506266308078,NA,NA,5.09139591888396,1.21557477488477,-1.05820672047867,8,-85.2498358233945,187.372398919516,2.82410057165072,0.00191151526459721
"5779",-3.25687328816845,NA,3.33365432253583,NA,NA,1.16508118002451,NA,NA,-2.56537269624577,NA,-0.245169007931147,4.60545658404719,NA,-0.828912722373294,7,-86.3571103448029,187.388919484787,2.84062113692113,0.00189579064257171
"5303",-4.70878533622273,NA,3.9944291087578,1.1517562966957,NA,1.29692544318214,0.88480552907454,NA,-2.76387740558601,NA,NA,4.58021716217153,NA,-0.908619813987269,8,-85.2721130709774,187.416953414682,2.86865506681661,0.00186940278248694
"7339",-3.9905689700224,NA,4.28979803462772,NA,-1.18423340824375,NA,1.24166189551038,NA,-2.72919862649395,NA,NA,4.96777274772758,1.35093658846582,-1.02439702673411,8,-85.2722980963722,187.417323465472,2.86902511760616,0.00186905692749609
"1220",-3.87149906153758,0.228627797540246,3.27796882383509,NA,NA,NA,NA,1.68686619543903,-2.93193396754447,NA,NA,4.77828418060906,NA,NA,6,-87.4602192855138,187.423432583004,2.8751342351382,0.00186335649386102
"3275",-3.97629867964147,NA,2.96226711036043,NA,-0.910177510386243,NA,NA,1.82097867328967,-2.75528625401754,NA,NA,5.08675204001583,0.908263600432197,NA,7,-86.3780619309447,187.43082265707,2.88252430920463,0.00185648402743841
"3207",-4.34315785082212,NA,3.87342541993844,0.648305611943375,NA,NA,NA,NA,-2.70008283275035,NA,NA,5.08464532993764,0.95636171395851,NA,6,-87.464870620627,187.43273525323,2.88443690536448,0.00185470952393994
"1043",-5.3788092501592,NA,3.43861202172505,NA,NA,1.13451921652035,NA,NA,NA,NA,NA,5.81333937043041,NA,NA,4,-89.6051358589899,187.446958108512,2.89865976064678,0.00184156667894939
"5335",-4.4138687503492,NA,3.08349650742112,1.02621131612128,NA,1.13972498083682,NA,1.33707327885295,-2.7150098436183,NA,NA,4.72075706636138,NA,-1.00202184865499,8,-85.2883753078138,187.449477888355,2.90117954048938,0.00183924796861778
"3307",-4.68245791086844,NA,3.57026159855493,NA,-1.38766003379768,NA,1.4696383930911,1.92415196743319,-2.96636648969664,NA,NA,4.87630232513984,0.987082820295845,NA,8,-85.2907421391806,187.454211551088,2.90591320322295,0.00183489992640547
"5307",-3.55649790888507,NA,3.92384056573297,NA,-1.04762793522558,1.03324543189613,1.22196341180901,NA,-2.79493279358464,NA,NA,4.51073854193615,NA,-0.754565760416573,8,-85.294761065823,187.462249404373,2.91395105650784,0.00182754039681558
"1027",-5.07335568900309,NA,3.98950018190238,NA,NA,NA,NA,NA,NA,NA,NA,5.81575992084775,NA,NA,3,-90.6679330549278,187.477042580444,2.92874423257845,0.00181407270227746
"1715",-4.03136609637205,NA,3.66214612220017,NA,NA,1.27193731196387,1.01556099207634,NA,-2.72275397841138,NA,-0.491887690578475,4.45370507387108,NA,NA,7,-86.4027522022912,187.480203199763,2.93190485189768,0.00181120816968322
"3223",-4.54029867477588,NA,3.35556285318873,0.736386889527895,NA,1.18391238268816,NA,NA,-2.75684394823222,NA,NA,4.94989628792765,0.736716431412519,NA,7,-86.4085394530992,187.491777701379,2.94347935351365,0.00180075652605208
"1747",-3.83661269647814,NA,2.62359986710709,NA,NA,1.08924210241947,NA,1.55304350352284,-2.61773347378302,NA,-0.508208409054112,4.62759940193819,NA,NA,7,-86.4126851137177,187.500069022616,2.95177067475055,0.00179330665362973
"1164",-2.91604746163199,0.257907118715824,3.84728329015549,NA,-0.911730002303566,NA,NA,NA,-2.72604118314241,NA,NA,4.75979902038143,NA,NA,6,-87.5032654116727,187.509524835321,2.961226487456,0.00178484807913996
"5263",-3.25294424131251,NA,4.07310877887669,0.838939017403392,-0.765405643214611,NA,NA,NA,-2.43124204800857,NA,NA,4.7284231442642,NA,-1.05434999313317,7,-86.4194907422712,187.513680279723,2.96538193185768,0.00178114351052573
"1419",-3.17678523686318,NA,3.77080220101422,NA,-0.837939977661249,NA,NA,NA,-2.6057722229632,0.483522229455727,NA,4.88616327977406,NA,NA,6,-87.5102890113733,187.523572034723,2.97527368685724,0.00177235594194524
"1236",-4.06514903037547,0.297182174672762,2.82592975863399,NA,NA,1.1592261381197,NA,1.4640323249923,-3.05681709128546,NA,NA,4.7299721264626,NA,NA,7,-86.427064321204,187.528827437589,2.98052908972329,0.00176770483323552
"1491",-4.28462093321275,NA,2.77164636228228,NA,NA,1.10645895234297,NA,1.41819883998387,-2.89188910682469,0.540020543109297,NA,4.85251400960847,NA,NA,7,-86.4398901829457,187.554479161072,3.00618081320667,0.00174517727195709
"7347",-4.57239080503566,NA,3.68653108193618,NA,NA,1.12193835203563,0.838695765118974,NA,-2.89275948288721,NA,NA,4.97432371661806,1.26811018205502,-0.947587853909522,8,-85.3432199043548,187.559167081437,3.01086873357139,0.00174109143630918
"1459",-4.40714534128491,NA,3.69390878563595,NA,NA,1.27531245499329,0.912249460513943,NA,-2.96992589158031,0.470208845792028,NA,4.6768131614004,NA,NA,7,-86.4571044390122,187.588907673205,3.04060932533969,0.00171539244088016
"5339",-3.36042887551152,NA,2.74926594319534,NA,-0.836293944447276,0.877894261852151,NA,1.71561273254051,-2.71514976224822,NA,NA,4.7252332273344,NA,-0.90997769234523,8,-85.3619976415795,187.596722555886,3.04842420802083,0.00170870272389132
"3715",-3.83070318491603,NA,3.64307593876053,NA,NA,NA,NA,NA,-2.49930938693729,NA,-0.46847389039225,5.07113592819289,1.11712165492331,NA,6,-87.550904868996,187.604803749968,3.05650540210263,0.00170181247445656
"1199",-3.95084553555155,NA,4.50724227916424,0.612076560398979,-1.17462752212237,NA,1.36728565348974,NA,-2.77270475399252,NA,NA,4.5235709841498,NA,NA,7,-86.4691331838586,187.612965162898,3.06466681503247,0.00169488202746712
"1183",-3.85105279913661,NA,3.39585438118856,0.733927553673348,-0.478839938211963,1.15143679839638,NA,NA,-2.67951662774202,NA,NA,4.71507870152237,NA,NA,7,-86.4753794914972,187.625457778175,3.07715943030959,0.00168432826824001
"3227",-3.76478454838628,NA,3.21649841284764,NA,-0.564248881229777,1.00769558405014,NA,NA,-2.74841611662715,NA,NA,4.98779528260339,0.835084991567826,NA,7,-86.4778773097679,187.630453414717,3.08215506685104,0.00168012637228861
"1431",-4.52556632371227,NA,3.43510842324561,0.878590341538275,NA,1.25911096211968,NA,NA,-2.73098196830907,0.548590182809804,NA,4.87170346898224,NA,NA,7,-86.4787079312626,187.632114657706,3.08381630984047,0.00167873140263604
"7555",-4.05363341352821,NA,3.85862534795959,NA,NA,NA,NA,NA,-2.66876850189617,0.457436262114617,NA,5.26509845749476,1.30455763618538,-1.12214261176316,7,-86.4848133259703,187.644325447121,3.09602709925585,0.00166851330930189
"7300",-3.89490523972005,0.217123159934031,3.92682929148955,NA,NA,NA,NA,NA,-2.77901937389371,NA,NA,5.18019037070207,1.39298272084085,-1.12131587660837,7,-86.5013764965216,187.677451788224,3.12915344035846,0.00164110504922834
"1176",-4.27316703160577,0.260500502266752,3.49486829834199,0.862518311828147,NA,1.31124150498012,NA,NA,-2.86540996783827,NA,NA,4.73796108478418,NA,NA,7,-86.5101415852169,187.694981965615,3.14668361774906,0.00162678347453968
"7811",-3.76334933626226,NA,3.77591362278066,NA,NA,NA,NA,NA,-2.46527842381765,NA,-0.336321331583977,5.13109707243372,1.40597916512598,-1.07932910697765,7,-86.5136494450739,187.701997685329,3.15369933746305,0.00162108694325138
"1204",-4.17597572187442,0.183346742457876,3.74048249547587,NA,NA,1.30138774723033,0.884098903587887,NA,-3.05179239238231,NA,NA,4.55743563730634,NA,NA,7,-86.5144042609834,187.703507317148,3.15520896928211,0.00161986378272447
"5571",-3.96606561361984,NA,3.33961597746482,NA,NA,NA,NA,1.700030869319,-2.74900567487106,0.692087373550388,NA,4.91237248783334,NA,-0.944575936383612,7,-86.5289818011573,187.732662397495,3.18436404962983,0.00159642143437562
"1675",-2.85153094158778,NA,3.72788647385765,NA,-0.818615580170121,NA,NA,NA,-2.48501984939705,NA,-0.187367585930419,4.7152171134649,NA,NA,6,-87.6149772222487,187.732948456473,3.18465010860797,0.0015961931153621
"5123",-4.77673677538321,NA,4.14461793168873,NA,NA,NA,NA,NA,NA,NA,NA,5.72967542635963,NA,-0.963891864765839,4,-89.7486257685002,187.733937927533,3.1856395796674,0.00159540361722813
"3259",-4.43990495840528,NA,3.84847969172082,NA,-1.00458104477123,1.02506286973424,1.41758806851545,NA,-2.97096575761312,NA,NA,4.80795282310333,0.92192886919308,NA,8,-85.446582222365,187.765891717457,3.21759336959178,0.0015701165634127
"7323",-3.64619966247934,NA,3.3233106551585,NA,-0.617286547440291,0.921472512370245,NA,NA,-2.62165344897585,NA,NA,5.0996584719098,1.18636592424159,-1.08357917320524,8,-85.4471988812155,187.767125035158,3.21882668729273,0.00156914863560888
"3459",-4.13578538359054,NA,3.7480126504388,NA,NA,NA,NA,NA,-2.76807705380462,0.390202648422461,NA,5.19741050121823,1.00140906896407,NA,6,-87.63249571054,187.767985433056,3.21968708519049,0.00156847373469645
"5347",-3.95888905630028,NA,3.62440848717279,NA,NA,NA,0.643406043456119,1.6408956310126,-2.85190536561824,NA,NA,4.60573618690609,NA,-0.827502836215924,7,-86.5476976918267,187.770094178834,3.22179583096872,0.00156682085004481
"5527",-4.49358451519311,NA,3.62479662014628,1.12719176751286,NA,1.2213310314972,NA,NA,-2.60788120418079,0.688886796865314,NA,4.91369119351172,NA,-1.06096965867422,8,-85.4560248428503,187.784776958428,3.23647861056241,0.00155536032699926
"5287",-4.23639561381948,NA,4.55060367276484,1.05651715746312,NA,NA,0.755540276486422,NA,-2.67603642176674,NA,NA,4.61391730560017,NA,-0.972134050651674,7,-86.5591907738869,187.793080342955,3.24478199508908,0.00154891633555369
"3204",-3.99147430039878,0.182494896392884,3.80401889121943,NA,NA,NA,NA,NA,-2.85949714783171,NA,NA,5.11807248028747,1.06499799373085,NA,6,-87.646176856565,187.795347725106,3.24704937724061,0.00154716133792751
"1228",-3.45530927066617,0.314382197237549,3.10364323772637,NA,-1.05611119719424,NA,NA,1.94946594483947,-2.89133798197255,NA,NA,4.8221783085591,NA,NA,7,-86.56069918915,187.796097173481,3.24779882561515,0.00154658168776383
"1687",-4.07858366725602,NA,3.36133483759502,0.843272768076154,NA,1.25696848747447,NA,NA,-2.54733204602328,NA,-0.328052024736829,4.66640204971235,NA,NA,7,-86.5639880311828,187.802674857546,3.25437650968081,0.00154150358002627
"1035",-4.51228187634957,NA,3.88891840302959,NA,-0.989157717466621,NA,NA,NA,NA,NA,NA,5.78389096986395,NA,NA,4,-89.7963914634534,187.829469317439,3.28117096957382,0.00152098942535724
"7403",-4.54981894702945,NA,3.55056255724133,NA,-1.3588319343528,NA,1.29978280419337,1.97830735170794,-2.82069298836349,NA,NA,4.99929735707388,1.31438633748338,-1.02798343205451,9,-84.3687473999067,187.835055775423,3.28675742755772,0.00151674688155447
"1215",-4.48861800382734,NA,4.03274302205972,0.753034767583751,-0.906498314528299,1.17053213791462,1.38709135718942,NA,-2.87798633476827,NA,NA,4.51706787189292,NA,NA,8,-85.4882521263293,187.849231525386,3.30093317752042,0.00150603437856844
"3731",-3.99687902704705,NA,3.14329439496694,NA,NA,1.12038755718468,NA,NA,-2.58847951012174,NA,-0.430595454764716,4.96021581506021,0.949213067513144,NA,7,-86.5918512367403,187.858401268661,3.31010292079591,0.00149914520930717
"1699",-3.64378815891626,NA,4.18468603703969,NA,NA,NA,0.896673969486317,NA,-2.60738280942902,NA,-0.507841437456894,4.51022493896671,NA,NA,6,-87.6793438119049,187.861681635786,3.31338328792046,0.00149668835137719
"1180",-3.29367238079138,0.312610518661941,3.36232013645763,NA,-0.690285131767857,1.11684006744446,NA,NA,-2.87759910394619,NA,NA,4.73710156407633,NA,NA,7,-86.5946561502709,187.864011095722,3.31571274785699,0.00149494612840779
"1451",-3.69327857085101,NA,4.37001199227689,NA,-1.25285898575657,NA,1.33285580031504,NA,-2.81996777367443,0.409987215654227,NA,4.63600344732991,NA,NA,7,-86.5974046051864,187.869508005553,3.32120965768797,0.00149084297761819
"3220",-4.17978443486647,0.255830218234277,3.29621872187782,NA,NA,1.17822670199869,NA,NA,-2.96196335557248,NA,NA,5.01663152879651,0.899375374120764,NA,7,-86.5988949055209,187.872488606222,3.32419025835694,0.00148862282858532
"5511",-4.18285793007935,NA,4.23004157073418,1.05910411416312,NA,NA,NA,NA,-2.54764725955561,0.72842870570055,NA,4.95886773238339,NA,-1.09896668326344,7,-86.5992936159276,187.873286027036,3.3249876791705,0.00148802941747924
"5139",-5.08351904781245,NA,3.59249565503659,NA,NA,1.09454184214079,NA,NA,NA,NA,NA,5.75140907124446,NA,-0.925237809886806,5,-88.7660419775589,187.889226812261,3.3409284643952,0.00147621637861937
"1483",-3.71325138732543,NA,3.04496118536318,NA,-0.969013119838915,NA,NA,1.88778957474924,-2.72542184807643,0.507830395034195,NA,4.93742610878837,NA,NA,7,-86.6150555743535,187.904809943888,3.3565115960223,0.0014647590348375
"5515",-2.9662093962002,NA,3.88169693011992,NA,-0.870547550401573,NA,NA,NA,-2.50032137198314,0.604030456813708,NA,4.88448662635118,NA,-0.975187044705216,7,-86.6156530702429,187.906004935667,3.35770658780112,0.00146388410874361
"1231",-3.77501092095544,NA,3.15221661316551,0.496073618445143,-0.909121123207206,NA,NA,1.82006127925634,-2.68335211833141,NA,NA,4.79754634507091,NA,NA,7,-86.6165532230313,187.907805241243,3.35950689337778,0.0014625669822778
"1939",-3.86524136855721,NA,3.1695226243585,NA,NA,1.18679757563882,NA,NA,-2.37955516929319,0.958065530030075,-0.772990196638963,4.88069932011429,NA,NA,7,-86.6175187344079,187.909736263997,3.36143791613102,0.0014611555387094
"3299",-4.95724242254068,NA,3.52335023565737,NA,NA,NA,0.853589398916218,1.57661303164951,-3.01705792787329,NA,NA,5.00952118101668,1.10093068960768,NA,7,-86.6206857286554,187.916070252491,3.36777190462601,0.00145653538738157
"5279",-3.72977224647304,NA,3.5717160012095,0.966442614907016,-0.502587052511491,1.11640922744586,NA,NA,-2.54723520951132,NA,NA,4.7147031554631,NA,-1.0250038685564,8,-85.5247628066059,187.922252885939,3.37395453807369,0.00145203972751409
"1415",-4.20210887089972,NA,4.02011151939394,0.801544166291694,NA,NA,NA,NA,-2.66075655904511,0.578459336381774,NA,4.94360652474653,NA,NA,6,-87.7096684505615,187.922330913099,3.37403256523351,0.00145198307935118
"1196",-3.46692938604225,0.175271656925906,4.42135455169512,NA,-1.29268008453424,NA,1.31307894781527,NA,-2.89357957222423,NA,NA,4.52369105353025,NA,NA,7,-86.6294013388408,187.933501472862,3.38520312499679,0.00144389595292524
"1923",-3.60319114445087,NA,3.7247356346323,NA,NA,NA,NA,NA,-2.27737795722238,1.00493272167845,-0.81557690393639,4.94666173415428,NA,NA,6,-87.7225430015021,187.94808001498,3.39978166711487,0.00143340927051142
"1707",-3.4124904331531,NA,4.34230294149263,NA,-1.22215586584861,NA,1.37629398567737,NA,-2.67409555408968,NA,-0.264544259749533,4.46858394784882,NA,NA,7,-86.6400583100959,187.954815415372,3.40651706750697,0.00142859009715031
"3475",-4.29530843569297,NA,3.22234528915438,NA,NA,1.13825363650308,NA,NA,-2.82435956098164,0.397691870675513,NA,5.08158372042391,0.832336314380997,NA,7,-86.6432040771853,187.961106949551,3.41280860168578,0.00142410314658933
"5131",-4.16838917363169,NA,4.02884693377657,NA,-1.03468240056097,NA,NA,NA,NA,NA,NA,5.70639067047452,NA,-1.01251774393812,5,-88.8037969510518,187.964736759247,3.41643841138105,0.00142152087887895
"1443",-4.0418770629826,NA,4.23618729142183,NA,NA,NA,0.786257879567632,NA,-2.87987507915132,0.497754060946274,NA,4.75044019904637,NA,NA,6,-87.732601129028,187.968196270032,3.41989792216651,0.00141906412088059
"5827",-3.47152837006436,NA,3.1783327898153,NA,NA,NA,NA,1.79868427188186,-2.48639559582848,NA,-0.440284921619379,4.64476332687861,NA,-0.853499764906825,7,-86.6494811842693,187.973661163719,3.42536281585393,0.0014151918963356
"7367",-4.81426174891118,NA,3.43786691092572,0.818255022843763,NA,NA,NA,1.56834255654196,-2.6758184533833,NA,NA,5.17089888759434,1.26528378588478,-1.21621445977729,8,-85.5539832815506,187.980693835829,3.43239548796308,0.00141022434495487
"5272",-4.16273637769182,0.274502546293474,3.6699215329407,1.09251722403362,NA,1.27964769999223,NA,NA,-2.75552498159386,NA,NA,4.74114217416612,NA,-1.01213335616905,8,-85.5644756076513,188.00167848803,3.45338014016431,0.00139550516550257
"5363",-4.21505301160342,NA,3.19552884352563,NA,NA,1.130391157931,0.757155191521558,1.40871199669871,-2.94768628036499,NA,NA,4.54820476601598,NA,-0.764676117184894,8,-85.5656643993441,188.004056071416,3.45575772355002,0.00139384718624572
"5260",-2.6493818274934,0.270003603621365,3.95346030523458,NA,-0.93857302080806,NA,NA,NA,-2.62881910149577,NA,NA,4.72114167297464,NA,-0.936873187421466,7,-86.6660216999021,188.006742194985,3.4584438471195,0.00139197641991471
"1435",-3.52306396501278,NA,3.27700257645172,NA,-0.598539123262221,1.07265031827498,NA,NA,-2.71777315093694,0.464034209675956,NA,4.83867174520888,NA,NA,7,-86.6684383769704,188.011575549121,3.46327720125601,0.00138861652394815
"5316",-3.62741152574583,0.239408620776386,3.37990722616267,NA,NA,NA,NA,1.70859768014408,-2.86339465985385,NA,NA,4.7309810695192,NA,-0.899024701107929,7,-86.6727691826385,188.020237160458,3.47193881259219,0.00138261569921754
"1739",-3.35316198006892,NA,2.93642465594575,NA,-0.922747194053635,NA,NA,1.96385350707612,-2.52682610873639,NA,-0.342680392602524,4.74205423116611,NA,NA,7,-86.6748967305626,188.024492256306,3.47619390844039,0.0013796772450163
"1263",-4.43414197832665,NA,3.76411657309051,0.508001121285788,-1.36982445666117,NA,1.43051627980042,1.9174172109046,-2.88169599692573,NA,NA,4.57329824033329,NA,NA,8,-85.5796881259964,188.03210352472,3.48380517685453,0.00137443667626667
"7316",-4.09060048433178,0.280516094328611,3.41139333338989,NA,NA,1.10528410160005,NA,NA,-2.87369250078758,NA,NA,5.1227379129159,1.24352555048475,-1.05711246374093,8,-85.5947203769627,188.062168026653,3.51386967878719,0.00135393031375355
"1771",-4.00081204699637,NA,3.53927769733882,NA,-1.37535698852366,NA,1.46205297373471,2.09433185528469,-2.69531088532757,NA,-0.436648854176174,4.49862530890376,NA,NA,8,-85.5959424280591,188.064612128846,3.51631378098008,0.00135227675230319
"1671",-3.71880242696045,NA,3.92421467169008,0.75807987868582,NA,NA,NA,NA,-2.43947654971218,NA,-0.360535943231841,4.7175330050334,NA,NA,6,-87.7964856510656,188.095965314107,3.54766696624168,0.0013312429603894
