"","(Intercept)","ALK_avg","boatlaunch","dist_waterfowl","latitude","longitude","nearest_LM","nonFP_species_richness","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"2830",-2.06450287817822,4.81943794208465,NA,2.7734854472375,-2.48209925964961,NA,NA,NA,NA,-4.79248941798075,0.522717182109689,NA,0.507402200691714,NA,7,-84.5217770708925,183.710220808452,3.68866670075795,0.00699504132965709
"3342",-1.85347397380003,4.67681549333872,NA,2.72837270298747,-2.3903068457708,NA,NA,NA,NA,-4.39219804731389,NA,-0.45286998378022,0.659164897233947,NA,7,-84.5257045210128,183.718075708692,3.69652160099855,0.00696762253196981
"1358",-1.82067924323751,4.83980765167576,NA,2.66021280483445,-2.5164618093896,NA,NA,0.796279555720153,NA,-4.67695329636051,NA,-0.589043440444826,NA,NA,7,-84.5502166252364,183.76709991714,3.74554580944584,0.00679890766795494
"2334",-1.50757651227537,4.50621595135017,NA,2.62435543850806,-2.38833270157391,-0.386213820042949,NA,NA,NA,-4.68875920250325,NA,NA,0.498100702400305,NA,7,-84.5682239002477,183.803114467162,3.78156035946827,0.0066775735944679
"6414",-1.76746564312292,4.78944674740179,NA,2.66528945413142,-2.51753523874135,NA,NA,NA,NA,-4.64548675141553,NA,NA,0.6620041365103,-0.310311085356219,7,-84.5743720086776,183.815410684022,3.7938565763281,0.00663664509331397
"1310",-1.07767694644287,4.32240368424964,NA,2.58984022418135,-2.34237162603467,-0.483519553518018,NA,NA,NA,-4.36999973506972,NA,-0.389570939219889,NA,NA,7,-84.5820031720963,183.830673010859,3.80911890316565,0.00658619252080774
"350",-1.37938285094665,4.57036901624388,NA,2.54553808259824,-2.46858314664401,-0.491450430476235,NA,0.527858500619167,NA,-4.93446932896031,NA,NA,NA,NA,7,-84.5896592070879,183.845985080842,3.82443097314879,0.00653596093316317
"2382",-2.06307718057865,4.90036666920165,NA,2.6779145138423,-2.54100191600428,NA,NA,0.455411962292545,NA,-4.95261412069141,NA,NA,0.567410125574886,NA,7,-84.5913309598251,183.849328586317,3.82777447862324,0.00652504355070739
"4878",-1.6830968065549,4.79791315618716,NA,2.71903558491955,-2.55907791946441,NA,NA,NA,NA,-4.70286469904843,0.602696131924968,NA,NA,-0.241500208081779,7,-84.591744730198,183.850156127063,3.82860201936896,0.00652234423949051
"2350",-1.98330210037584,4.82837775395029,NA,2.65877017466217,-2.6475080727987,NA,0.481353499282288,NA,NA,-4.76180539545089,NA,NA,0.606826825080208,NA,7,-84.5923827210441,183.851432108755,3.82987800106116,0.0065181843706908
"814",-1.8786440101228,4.83742174521247,NA,2.71125958290279,-2.66752470308759,NA,0.411296505630191,NA,NA,-4.79727485150758,0.581252847776873,NA,NA,NA,7,-84.5955937033251,183.857854073317,3.83629996562323,0.00649728816280267
"1296",-1.43131933294599,4.65358121542153,0.297587932245826,2.76175016959802,-2.52321842356433,NA,NA,NA,NA,-4.43872410390798,NA,-0.560263125403161,NA,NA,7,-84.6170065678004,183.900679802267,3.87912569457376,0.0063596415751097
"318",-1.23992178640567,4.47042111675216,NA,2.53522643492977,-2.56672109972596,-0.473627173610889,0.446187241182711,NA,NA,-4.69290263332838,NA,NA,NA,NA,7,-84.6247845746277,183.916235815922,3.8946817082284,0.00631036811259251
"910",-1.72272165112426,4.96215328024648,NA,2.77892963984386,-2.51039088623888,NA,NA,NA,-0.356089322050104,-4.73507997855508,0.603214657604833,NA,NA,NA,7,-84.6259215282077,183.918509723082,3.89695561538826,0.00630319759402202
"2446",-1.79324256058788,4.99389860779868,NA,2.74104742601501,-2.45778169475647,NA,NA,NA,-0.460092458809703,-4.68694739598628,NA,NA,0.628159238327443,NA,7,-84.6280571400302,183.922780946727,3.90122683903343,0.00628975077442435
"2320",-1.84169494319454,4.78221237135265,0.140952341672971,2.73249689904979,-2.53296424189601,NA,NA,NA,NA,-4.78549481871078,NA,NA,0.572533174992598,NA,7,-84.6325446003965,183.93175586746,3.91020175976598,0.00626158900178812
"846",-1.8372786634264,4.82986966035713,NA,2.72578869662182,-2.56001229721723,NA,NA,0.201434401907316,NA,-4.84264475273515,0.513379947039602,NA,NA,NA,7,-84.6378957876063,183.942458241879,3.92090413418552,0.00622817155805058
"784",-1.75930278756684,4.78740817832201,0.0755966977979488,2.75896606775752,-2.55784965110162,NA,NA,NA,NA,-4.78646990255387,0.553456586533962,NA,NA,NA,7,-84.6404804707659,183.947627608199,3.92607350050483,0.00621209449391787
"4382",-1.04362499057002,4.43121400209263,NA,2.54616713990434,-2.45101111869145,-0.459631197040112,NA,NA,NA,-4.59437793400601,NA,NA,NA,-0.217647947947513,7,-84.6424488687262,183.951564404119,3.93001029642545,0.00619987864655558
"288",-1.1276094192962,4.44216200288743,0.160848301222752,2.6091011662515,-2.46745783373245,-0.473085064061495,NA,NA,NA,-4.74224979374335,NA,NA,NA,NA,7,-84.6452139845425,183.957094635752,3.935540528058,0.00618275894393915
"414",-1.05985035618658,4.58580058111088,NA,2.5999064504339,-2.39757656275087,-0.478899974726889,NA,NA,-0.355691340214789,-4.62288155092835,NA,NA,NA,NA,7,-84.6655807939281,183.997828254523,3.97627414682924,0.0060581095351815
"1326",-1.54282599891271,4.67771361950607,NA,2.64384939817175,-2.62058917249755,NA,0.41154689685123,NA,NA,-4.43364086699051,NA,-0.359496239753089,NA,NA,7,-84.6866881830116,184.04004303269,4.01848892499618,0.00593157872528203
"4430",-1.62253683689375,4.87096696513277,NA,2.60952931655692,-2.63523067580396,NA,NA,0.488805488319414,NA,-4.86105755414942,NA,NA,NA,-0.23300266088778,7,-84.700965960339,184.068598587345,4.04704447965102,0.00584749068864904
"5390",-1.36443832812439,4.63681196651099,NA,2.65260232495578,-2.51438078519072,NA,NA,NA,NA,-4.36516892078614,NA,-0.330470543851335,NA,-0.17765579115853,7,-84.7113640838955,184.089394834458,4.06784072676405,0.00578700278332946
"366",-1.76381301781983,4.87365898051544,NA,2.61429533849023,-2.70989006284637,NA,0.331978910101471,0.408805265207131,NA,-4.90273965800749,NA,NA,NA,NA,7,-84.7205435752243,184.107753817115,4.08619970942158,0.00573412411242025
"1422",-1.41492425430442,4.67182969900952,NA,2.68542111218036,-2.48578618106062,NA,NA,NA,-0.110312660945383,-4.38540507948767,NA,-0.346115263270862,NA,NA,7,-84.7400249315435,184.146716529754,4.12516242206004,0.00562349668238373
"462",-1.66289587601664,4.97121505797317,NA,2.65908712713411,-2.59102284320264,NA,NA,0.464195783823047,-0.250053901114274,-4.88125011323947,NA,NA,NA,NA,7,-84.7432133232629,184.153093313192,4.13153920549865,0.00560559532556219
"336",-1.67933615396638,4.84208555036111,0.0848965605161288,2.66081620785322,-2.62617243620291,NA,NA,0.408475807487159,NA,-4.91366125361223,NA,NA,NA,NA,7,-84.7436714519106,184.154009570488,4.13245546279416,0.00560302782992242
"304",-1.58025589109783,4.77997836532596,0.137305013332358,2.65971792229342,-2.72825710975093,NA,0.400902235465762,NA,NA,-4.76877510882004,NA,NA,NA,NA,7,-84.7463986523451,184.159463971357,4.13790986366314,0.00558776806766334
"4398",-1.48957538153265,4.75645358959883,NA,2.60615089263762,-2.69559267120964,NA,0.353017538380693,NA,NA,-4.63728464573856,NA,NA,NA,-0.177505616176683,7,-84.7488039914197,184.164274649506,4.14272054181242,0.00557434374228972
"4368",-1.38536167305129,4.7406386642597,0.145176294529753,2.66677033804403,-2.62506132680575,NA,NA,NA,NA,-4.68194244131061,NA,NA,NA,-0.217884015787273,7,-84.7512350969986,184.169136860664,4.14758275297012,0.00556080838372874
"430",-1.54198579904343,4.83224492020289,NA,2.64054037780291,-2.67736050380446,NA,0.388403556273481,NA,-0.170635133157549,-4.66911822269986,NA,NA,NA,NA,7,-84.7738269028192,184.214320472305,4.19276636461126,0.00543658814363891
"4494",-1.34060571547786,4.83255597870886,NA,2.65134810744729,-2.56932910857366,NA,NA,NA,-0.244489148613705,-4.57848383745541,NA,NA,NA,-0.212394270158663,7,-84.7765832300939,184.219833126855,4.19827901916085,0.00542162376029987
"400",-1.42974038408303,4.85931228246308,0.144580375260033,2.71556731969853,-2.58364050127975,NA,NA,NA,-0.267476963374484,-4.71160756679659,NA,NA,NA,NA,7,-84.7850863916055,184.236839449878,4.21528534218399,0.00537571826532474
"282",0.271041282252658,4.07352675187958,NA,NA,-2.05159862602629,-0.737098697756605,NA,NA,NA,-4.26571921858227,NA,NA,NA,NA,5,-87.20176297346,184.756467123391,4.73491301569686,0.00414572780361241
"3854",-2.3932128020387,4.75298708587516,NA,2.9521765787163,-2.21879794853937,NA,NA,NA,NA,-4.23751041347381,1.18117129325756,-1.0450754807948,0.619129179632413,NA,8,-84.0173256748053,184.896926798712,4.87537269101864,0.00386456265897732
"1822",-1.65313568669685,4.38631393096305,NA,2.82206835344715,-2.14532934872798,-0.496436182852697,NA,NA,NA,-4.20218625226719,1.21611909159522,-1.00710448900596,NA,NA,8,-84.0403354926971,184.942946434496,4.92139232680225,0.00377665502383721
"1808",-2.01984182769583,4.73612393253583,0.322324681720997,2.99498007144983,-2.33135417925914,NA,NA,NA,NA,-4.2690409454463,1.23301720766779,-1.20513869895381,NA,NA,8,-84.0599781176401,184.982231684382,4.9606775766882,0.00370319543713083
"1870",-2.19057364653229,4.81802981021572,NA,2.87122722576682,-2.33700163310121,NA,NA,0.48359355110562,NA,-4.40778165764723,1.09446357323861,-1.0522198488294,NA,NA,8,-84.1414706641383,185.145216777378,5.12366266968476,0.0034133818069375
"1838",-2.11060713300924,4.74885563878814,NA,2.86730798614758,-2.43251987540567,NA,0.408343239614751,NA,NA,-4.27523210159472,1.20445226463439,-0.966849797973277,NA,NA,8,-84.1525624507557,185.167400350613,5.14584624291945,0.00337573050043235
"5902",-1.94265268414419,4.7058551136051,NA,2.87934064554715,-2.32403161733902,NA,NA,NA,NA,-4.2017085008048,1.20325458324231,-0.940597755130158,NA,-0.162530938674587,8,-84.1803481061362,185.222971661374,5.20141755368047,0.0032832247342167
"298",-0.379739277638974,4.56889649916247,NA,NA,-2.43651899520566,NA,0.642234268376143,NA,NA,-4.34923379289021,NA,NA,NA,NA,5,-87.4550378491182,185.263016874707,5.24146276701327,0.00321813977641243
"1934",-2.00240309655319,4.69941023441007,NA,2.90585612298523,-2.30407489689684,NA,NA,NA,-0.0244102046692902,-4.22003039087652,1.20686356135708,-0.964798377488442,NA,NA,8,-84.2060898119078,185.274455072917,5.25290096522374,0.00319978744551868
"4362",-0.0790767433760254,4.51448135210795,NA,NA,-2.26428707712584,NA,NA,NA,NA,-4.1878577053769,NA,NA,NA,-0.342933894011017,5,-87.4716188380547,185.29617885258,5.27462474488632,0.00316521978173872
"330",-0.453055908506215,4.63528454274449,NA,NA,-2.28150381701925,NA,NA,0.523113461985898,NA,-4.56013499916332,NA,NA,NA,NA,5,-87.48614224146,185.325225659391,5.30367155169697,0.00311958222648317
"2314",-0.454414616551921,4.50921903645177,NA,NA,-2.15983122562103,NA,NA,NA,NA,-4.28214020408434,NA,NA,0.425696475031939,NA,5,-87.4974853147379,185.347911805946,5.32635769825276,0.00308439651103038
"778",-0.319091442190326,4.50042713890195,NA,NA,-2.20652171979593,NA,NA,NA,NA,-4.2970258503462,0.300955265538416,NA,NA,NA,5,-87.5386757512626,185.430292678996,5.40873857130214,0.00295992988715937
"1290",-0.161978704812334,4.42609146406325,NA,NA,-2.16874058908505,NA,NA,NA,NA,-4.07148648440216,NA,-0.260756109853501,NA,NA,5,-87.5402603976717,185.433461971814,5.41190786412028,0.00295524315927657
"3406",-2.2922710743106,4.92635251237205,NA,2.71422335559921,-2.41058047638538,NA,NA,0.849341026826676,NA,-4.70832022006052,NA,-0.707428898378216,0.695877123736708,NA,8,-84.3099752315399,185.482225912181,5.46067180448779,0.0028840598299776
"394",-0.223174106368276,4.38677576461854,NA,NA,-2.24112623966863,NA,NA,NA,0.157390821245043,-4.24985231114339,NA,NA,NA,NA,5,-87.5867853044367,185.526511785344,5.50495767765034,0.00282090012734063
"268",-0.189589222586011,4.47350483713635,0.0150940643788746,NA,-2.23039918127392,NA,NA,NA,NA,-4.25577404303426,NA,NA,NA,NA,5,-87.5914509394909,185.535843055452,5.51428894775876,0.00280776949201744
"1374",-1.4672377593867,4.540614306474,NA,2.55841659542589,-2.35155087520415,-0.551929562320704,NA,0.89936792496422,NA,-4.70273984416854,NA,-0.65250119790384,NA,NA,8,-84.3427987945964,185.547873038295,5.52631893060095,0.00279093147364533
"3344",-1.87909944409806,4.72926967606741,0.326033891677904,2.82472040251822,-2.41749071235908,NA,NA,NA,NA,-4.45687256751452,NA,-0.677290246713886,0.69640584482353,NA,8,-84.3780937761362,185.618463001374,5.59690889368053,0.00269414370747061
"3358",-1.51366644426779,4.4267185579846,NA,2.65390275039164,-2.27244037667858,-0.403849094178914,NA,NA,NA,-4.37995585056112,NA,-0.468560017075718,0.584632489814373,NA,8,-84.4182751342066,185.698825717515,5.67727160982125,0.00258803541802324
"6926",-2.00074138465965,4.86426607700539,NA,2.74332608399647,-2.49953134719658,NA,NA,NA,NA,-4.74743392123844,0.537971366442398,NA,0.59732677826341,-0.323113052241536,8,-84.4214605072089,185.70519646352,5.6836423558259,0.0025798046758251
"2846",-1.74147453177234,4.58035150854221,NA,2.70201778194065,-2.36859609430922,-0.384854343278042,NA,NA,NA,-4.78730122485861,0.52031045365539,NA,0.433297921355016,NA,8,-84.4246915487976,185.711658546697,5.69010443900319,0.00257148267123827
"1312",-1.04201322145978,4.34652401188189,0.330464740913145,2.67370167877217,-2.37183080204479,-0.522891807430029,NA,NA,NA,-4.44082795177271,NA,-0.612293519403861,NA,NA,8,-84.4303880080724,185.723051465247,5.70149735755291,0.00255687596767008
"3374",-2.00607703928008,4.7614853786001,NA,2.68873248959869,-2.53987708841335,NA,0.492012721647932,NA,NA,-4.46056189898775,NA,-0.459315570832608,0.694435064044792,NA,8,-84.4476410753443,185.75755759979,5.73600349209664,0.00251314038594695
"830",-1.54761941972634,4.56453021686119,NA,2.62517406278979,-2.53621916547626,-0.46043931929509,0.444838156456525,NA,NA,-4.80671923418536,0.565915842056697,NA,NA,NA,8,-84.4510656198292,185.76440668876,5.7428525810665,0.00250454874452407
"2862",-2.20596187770835,4.89958337522274,NA,2.7342463830995,-2.62751601679147,NA,0.472110553031049,NA,NA,-4.86089431242,0.515818141084873,NA,0.539828407833978,NA,8,-84.4511894951588,185.764654439419,5.74310033172566,0.00250423851193838
"7438",-1.79557254006028,4.72334741623428,NA,2.69617636044044,-2.4136311159458,NA,NA,NA,NA,-4.36951334455088,NA,-0.419799616583246,0.73053321616586,-0.273156758822841,8,-84.45528644,185.772848329102,5.75129422140799,0.00249399977298161
"4894",-1.35413670033277,4.52946287557114,NA,2.63786163571137,-2.42144582928932,-0.446254262274873,NA,NA,NA,-4.70695609163278,0.588234597513682,NA,NA,-0.242937356420794,8,-84.4559402718117,185.774155992725,5.7526018850314,0.002492369649563
"1360",-1.78079008456285,4.84907040741816,0.245607178180327,2.7318484137446,-2.53844929728718,NA,NA,0.714076134378793,NA,-4.68831912048427,NA,-0.736534163726477,NA,NA,8,-84.4668573818942,185.79599021289,5.77443610519657,0.00246530816112891
"2958",-2.02840505510371,5.10817735016893,NA,2.82793154178733,-2.43507744720455,NA,NA,NA,-0.528289510867794,-4.79024946251457,0.545931437814549,NA,0.567719847128449,NA,8,-84.4709144431564,185.804104335415,5.78255022772098,0.00245532651665185
"2398",-1.73614325176471,4.66003713861002,NA,2.59696799610002,-2.42548347790888,-0.419761977969443,NA,0.508930075126733,NA,-4.97864576956227,NA,NA,0.484160866072512,NA,8,-84.4756296978935,185.813534844889,5.79198073719499,0.00244377627921949
"926",-1.36567647580456,4.73069425342626,NA,2.70256728809798,-2.35868150366346,-0.470667735229028,NA,NA,-0.44832684170142,-4.73689808764864,0.593128509991687,NA,NA,NA,8,-84.4766648485747,185.815605146251,5.79405103855757,0.00244124791138575
"6430",-1.45435286217557,4.55723127300824,NA,2.59698718433747,-2.40911446756506,-0.373311926919829,NA,NA,NA,-4.64428458233803,NA,NA,0.584981690728294,-0.299613638743963,8,-84.4825908437011,185.827457136504,5.80590302881032,0.00242682386877495
"2366",-1.65353441590042,4.58461112796167,NA,2.58328126651996,-2.53936726203901,-0.399193314676747,0.503572558565491,NA,NA,-4.76265318987499,NA,NA,0.53176459732613,NA,8,-84.4869757068629,185.836226862828,5.81467275513398,0.00241620587443132
"6478",-2.00732550701223,4.95472497263643,NA,2.64525450354654,-2.56342146086273,NA,NA,0.484534732521676,NA,-4.92025386552335,NA,NA,0.659916874992136,-0.326780632442164,8,-84.4891166252745,185.840508699651,5.81895459195701,0.00241103850821721
"862",-1.52186262559577,4.57390023757889,NA,2.63300336879312,-2.42538173136455,-0.466247188321152,NA,0.282225062415441,NA,-4.88691645406961,0.471441126735395,NA,NA,NA,8,-84.4912303836253,185.844736216352,5.82318210865873,0.00240594753787229
"800",-1.41997693438743,4.5179003665508,0.0957968511007627,2.67883422517539,-2.42359360500579,-0.45566750093512,NA,NA,NA,-4.80354699972357,0.531468557108864,NA,NA,NA,8,-84.499545753948,185.861366956998,5.839812849304,0.00238602414312154
"2894",-2.14511359035601,4.88682870699324,NA,2.75168478449954,-2.50519336187181,NA,NA,0.22869675381449,NA,-4.90715257182941,0.442775088303043,NA,0.51453842665309,NA,8,-84.5062486903116,185.874772829725,5.85321872203119,0.00237008425683061
"3470",-1.82475780345704,4.8413929482529,NA,2.75383636496736,-2.3706111469807,NA,NA,NA,-0.295699625618824,-4.41029939548347,NA,-0.422524392975077,0.68765688634694,NA,8,-84.5104385523533,185.883152553808,5.86159844611478,0.00236017470509119
"2832",-2.05629004770522,4.83789665272076,0.0825138173040502,2.78918747214136,-2.50204941526364,NA,NA,NA,NA,-4.84096794755646,0.490979386628567,NA,0.511440270182125,NA,8,-84.5105957428883,185.883466934878,5.86191282718477,0.00235980373712371
"1342",-1.18613756390355,4.38399118039955,NA,2.55134971453018,-2.47819252014182,-0.498749262793945,0.448944503397366,NA,NA,-4.42887795523481,NA,-0.391909806134851,NA,NA,8,-84.5160950641922,185.894465577486,5.87291146979251,0.00234686203606118
"5454",-1.75280906176923,4.86393929085127,NA,2.63617149788312,-2.53930228996276,NA,NA,0.79790606151639,NA,-4.66011668835678,NA,-0.561475886052968,NA,-0.181034950908326,8,-84.5181365096821,185.898548468466,5.87699436077219,0.00234207593208975
"2462",-1.44647538195595,4.77717575325698,NA,2.67134913617828,-2.33545707373319,-0.407637410818359,NA,NA,-0.520017555273017,-4.68252138470475,NA,NA,0.556745746327642,NA,8,-84.5190630429857,185.900401535073,5.8788474273795,0.00233990692572246
"6446",-1.90194857244889,4.85480746794799,NA,2.6362660315728,-2.63728817882384,NA,0.401708710306878,NA,NA,-4.70899649505263,NA,NA,0.678776476539927,-0.270468435322742,8,-84.5243439887475,185.910963426597,5.88940931890318,0.00232758257491622
"2336",-1.50205343250368,4.53884777300825,0.156901098230188,2.6603387707565,-2.42299712375217,-0.401212439447169,NA,NA,NA,-4.79446516344457,NA,NA,0.49431267085035,NA,8,-84.5265772505832,185.915429950268,5.89387584257449,0.00232239027362451
"1390",-1.86414411709507,4.86643560389728,NA,2.64035990602875,-2.59792339880982,NA,0.266701098903113,0.739909928034903,NA,-4.6938435024988,NA,-0.572227233205051,NA,NA,8,-84.5279948642995,185.918265177701,5.89671107000714,0.00231910035378666
"4446",-1.29499567590715,4.60128804412069,NA,2.51699186957949,-2.49253659660009,-0.494043464875215,NA,0.55169609753156,NA,-4.90517370125919,NA,NA,NA,-0.23797804676454,8,-84.533546881293,185.929369211688,5.90781510399404,0.00230626034616582
"6542",-1.72734153863164,5.04868453900207,NA,2.71038987540696,-2.47419353190873,NA,NA,NA,-0.471896322982104,-4.6412003519936,NA,NA,0.719697593246651,-0.313634710828399,8,-84.5339940184466,185.930263485995,5.90870937830121,0.00230522936199205
"6416",-1.77477713241105,4.82669052614348,0.144263231088949,2.70273215705217,-2.55228734002388,NA,NA,NA,NA,-4.74219596514468,NA,NA,0.66215681631298,-0.312505013574463,8,-84.5387797080612,185.939834865224,5.91828075753051,0.00229422360584665
"2414",-2.15255587450969,4.94645383554557,NA,2.64970509364098,-2.65906351652259,NA,0.404955366914667,0.38436709496381,NA,-4.97267498114593,NA,NA,0.596093827684233,NA,8,-84.5408526325376,185.943980714177,5.92242660648333,0.00228947277933322
"382",-1.4379484707466,4.60196917476651,NA,2.51983405072058,-2.57296966012874,-0.499176009774324,0.357736783895536,0.46654200485437,NA,-4.94913357233816,NA,NA,NA,NA,8,-84.5496490844609,185.961573618024,5.94001951032996,0.00226942185986541
"1486",-1.82223403795989,4.8356056169853,NA,2.65959420222922,-2.51694507105249,NA,NA,0.796978118137305,0.00799293540126004,-4.67682626423951,NA,-0.590164675438067,NA,NA,8,-84.5502053130069,185.962686075116,5.94113196742194,0.00226815989364742
"5406",-1.01081859364676,4.34790026962662,NA,2.56582055820777,-2.36442125284923,-0.482906657667824,NA,NA,NA,-4.35479546396471,NA,-0.362174209116133,NA,-0.177357980066222,8,-84.5514037551489,185.9650829594,5.94352885170596,0.00226544326343326
"2510",-2.02215805923214,5.14344001958178,NA,2.72157454492365,-2.499955555898,NA,NA,0.45089981123934,-0.450298746037972,-4.944262806127,NA,NA,0.6210189756216,NA,8,-84.5544877049162,185.971250858934,5.9496967512404,0.00225846751217031
"4910",-1.78800606251612,4.84975504527224,NA,2.69396190743788,-2.66232960107459,NA,0.34326106452332,NA,NA,-4.75363982992827,0.59819022645003,NA,NA,-0.204512583686134,8,-84.5553112825946,185.972898014291,5.95134390659737,0.00225660825446636
"2352",-1.98715717151477,4.86127730284225,0.134254600735711,2.69451476058253,-2.67635590494548,NA,0.470931072733661,NA,NA,-4.85086880169682,NA,NA,0.605210701070871,NA,8,-84.5615432558583,185.985361960818,5.96380785312473,0.00224258886177129
"478",-1.31024967804581,4.74715154892915,NA,2.57297044019479,-2.43564933557915,-0.510703620462864,NA,0.526909886713904,-0.35157082629611,-4.9224286135996,NA,NA,NA,NA,8,-84.5663653501431,185.995006149388,5.9734520416942,0.00223180091798294
"1328",-1.53425024302973,4.71263839266417,0.29017215199327,2.72961693418069,-2.64369683431491,NA,0.387268934335025,NA,NA,-4.49076874455382,NA,-0.554841705204959,NA,NA,8,-84.5677753506646,185.997826150431,5.97627204273732,0.00222865629500557
"2478",-1.93708076952244,5.01805072817177,NA,2.69799045533003,-2.60024696045798,NA,0.435335744075294,NA,-0.365091325547371,-4.75025874106935,NA,NA,0.646048750938773,NA,8,-84.5688577192976,185.999990887697,5.97843678000331,0.00222624537232705
"5006",-1.63991072389503,4.98412969937935,NA,2.75205306915464,-2.53066343680563,NA,NA,NA,-0.344786257089186,-4.69647210649107,0.622293257172739,NA,NA,-0.238371773138673,8,-84.5692594196647,186.000794288431,5.97924018073749,0.00222535126833672
"1438",-1.03987298930896,4.42852070104072,NA,2.60402393769959,-2.32830596466389,-0.493434278028346,NA,NA,-0.20248787362405,-4.3798224849066,NA,-0.367184825963507,NA,NA,8,-84.5746314162504,186.011538281603,5.98998417390894,0.00221342874147999
"352",-1.34725237891382,4.57107815775625,0.096771129084683,2.57043761455792,-2.48541556424557,-0.496573980611142,NA,0.463786281935498,NA,-4.9630548747493,NA,NA,NA,NA,8,-84.5750169836243,186.01230941635,5.99075530865662,0.00221257548007841
"4942",-1.75477896213412,4.86149853687845,NA,2.6981837895063,-2.58266202336088,NA,NA,0.217879801689112,NA,-4.81006885205871,0.527623576043594,NA,NA,-0.245859333460442,8,-84.5776008815521,186.017477212206,5.99592310451234,0.00220686579068423
"2384",-2.03950615751202,4.90345864003769,0.0839916881711096,2.70135369892977,-2.55552973485053,NA,NA,0.39848561510493,NA,-4.97556296284335,NA,NA,0.567539268203056,NA,8,-84.5803306823787,186.022936813859,6.00138270616543,0.00220084970172296
"942",-1.83369668931327,4.97640243670904,NA,2.74038200792429,-2.63413597870019,NA,0.374333714639719,NA,-0.27045921775756,-4.78583595554569,0.596574313666757,NA,NA,NA,8,-84.5822149003362,186.026705249774,6.00515114208056,0.00219670672555384
"4880",-1.67257475859427,4.81352088441388,0.0751463026300439,2.73312508926359,-2.57811711311509,NA,NA,NA,NA,-4.74696338354628,0.5731359734041,NA,NA,-0.241105908788096,8,-84.5823713816242,186.02701821235,6.0054641046564,0.00219636300894956
"320",-1.23379815277423,4.5011280324997,0.15482556935802,2.57250971188523,-2.59854974995493,-0.486382038740293,0.43455978089546,NA,NA,-4.79753384084493,NA,NA,NA,NA,8,-84.5839150685722,186.030105586246,6.00855147855256,0.00219297512762625
"816",-1.86781646734749,4.85147716701901,0.0706382491971958,2.72503019034353,-2.68386726968375,NA,0.406756959292349,NA,NA,-4.83825825214531,0.554112224102888,NA,NA,NA,8,-84.58730037652,186.036876202142,6.01532209444807,0.00218556378341672
"878",-1.91264415528451,4.86859645448555,NA,2.70203107377465,-2.67272709071889,NA,0.387925109469031,0.119397271509101,NA,-4.85390420765056,0.540189405631142,NA,NA,NA,8,-84.5915407130225,186.045356875147,6.02380276745308,0.00217631587849854
"5392",-1.37000996469601,4.67406202004216,0.291124303106392,2.73854248381261,-2.54272071570819,NA,NA,NA,NA,-4.42400968955523,NA,-0.530600304609497,NA,-0.160154521716514,8,-84.5919381733683,186.046151795838,6.02459768814464,0.00217545105111562
"2448",-1.80153061678326,5.03819338611441,0.144266240371765,2.77904165990676,-2.49225219596376,NA,NA,NA,-0.469803273286847,-4.78199476873463,NA,NA,0.628809937842075,NA,8,-84.5922451702659,186.046765789634,6.02521168193991,0.00217478329689645
"4414",-1.15619233222274,4.48204943431352,NA,2.51795296033895,-2.56436407803993,-0.472431876004623,0.388957178504041,NA,NA,-4.65294709135148,NA,NA,NA,-0.175976286155465,8,-84.5950948675587,186.052465184219,6.03091107652557,0.00216859464490326
"4384",-1.03843371450471,4.46518471343589,0.163535075176237,2.58379612149691,-2.48854522077748,-0.474273381505872,NA,NA,NA,-4.70550099611299,NA,NA,NA,-0.220707558409859,8,-84.5967325232492,186.0557404956,6.03418638790643,0.00216504613995053
"446",-1.17954769576641,4.59821496072923,NA,2.5590721010948,-2.53122612712662,-0.487257002372477,0.411748453304451,NA,-0.264753244171714,-4.67973695510094,NA,NA,NA,NA,8,-84.6119832306876,186.086241910477,6.06468780278331,0.00213227815724501
"974",-1.78705921629904,5.00884330554701,NA,2.75984908277565,-2.53082209343865,NA,NA,0.184821181324688,-0.342032744549199,-4.8268972110817,0.538676266643679,NA,NA,NA,8,-84.6158119441889,186.09389933748,6.07234522978592,0.00212412988373205
"912",-1.71264499368159,4.97955362775686,0.0761627180214972,2.79315245346436,-2.52979523132333,NA,NA,NA,-0.357264967247571,-4.77900250465185,0.573897876517344,NA,NA,NA,8,-84.6162356016484,186.094746652398,6.0731925447048,0.00212323017086049
"1424",-1.42554804470552,4.67417123386432,0.296341749111794,2.76432524967531,-2.52108959212469,NA,NA,NA,-0.0377426700222999,-4.44032248354626,NA,-0.555099940359457,NA,NA,8,-84.6167505109056,186.095776470913,6.07422236321935,0.00212213718140953
"416",-1.055394490832,4.62696735144096,0.163419278637966,2.63830471148987,-2.43481286566599,-0.493449512222528,NA,NA,-0.366254502020394,-4.73248168268923,NA,NA,NA,NA,8,-84.6197720254359,186.101819499974,6.08026539227995,0.00211573479041023
"4510",-0.977867307939673,4.60375178319422,NA,2.57295988843806,-2.41791371565469,-0.478923772114757,NA,NA,-0.342510188671381,-4.58545268780283,NA,NA,NA,-0.21357762350758,8,-84.6203504429886,186.102976335079,6.08142222738519,0.00211451136612992
