"","(Intercept)","boatlaunch","log(COND_avg)","log(dist_waterfowl + 1)","log(nonFP_species_richness + 1)","log(PH_avg)","log(secchi_avg)","log(shoreline_development)","log(surfacearea_ha)","log(TOTP_avg)","log(waterbodies_10km)","log(waterbodies_1km + 1)","df","logLik","AICc","delta","weight"
"1116",-5.77176997217782,0.860346680934233,1.443073543848,NA,-0.189716591918304,-1.131991575845,NA,-1.17119126857196,NA,NA,NA,-0.518367327990299,7,-59.8074504370748,134.28959966933,9.38234102265277,0.000123114574476563
"1056",-6.02778745584777,0.846278156790647,1.50965878668156,0.313550482441097,-0.357044055875126,-1.58316453986296,NA,NA,NA,NA,NA,-0.572619541853331,7,-59.808842431369,134.292383657919,9.38512501124116,0.000122943318912396
"983",-0.958775366257408,NA,1.30992647855545,0.277638072621726,NA,-1.37642102234999,NA,-0.776064087428004,0.0522205345172888,0.458568956779477,-0.944169364770619,NA,8,-58.7142400945909,134.301207461909,9.39394881523147,0.000122402099819091
"1228",-7.65193311051934,0.953088123263511,1.36295155324759,NA,-0.11180546308902,NA,NA,-1.01395356201585,-0.0746809823422728,NA,NA,-0.506015863585852,7,-59.8142097799991,134.303118355179,9.39585970850142,0.000122285206996024
"1439",-5.61395174177906,NA,1.31554908767772,0.284988239211528,0.196871055665306,-0.901718647779747,NA,NA,-0.0122546782391841,0.545334472422695,NA,-0.679781752130768,8,-58.7251217784194,134.322970829566,9.41571218288847,0.000121077379534331
"778",3.06713136468547,0.702041468206973,NA,NA,-0.347142086796194,NA,NA,NA,NA,0.634928734635283,-0.594503068270086,NA,5,-61.9846707891953,134.326484435534,9.41922578885594,0.000120864857167327
"1346",0.72787345944734,0.550125777503335,NA,NA,NA,NA,NA,-0.820591599037362,NA,0.695551198468284,NA,-0.361750572489347,5,-61.98528281608,134.327708489303,9.4204498426253,0.000120790907257302
"1290",0.870564665351593,0.680649530808467,NA,NA,-0.282571485756006,NA,NA,NA,NA,0.656024530801229,NA,-0.363000587130982,5,-61.9865584313099,134.330259719763,9.42300107308508,0.000120636922769732
"768",-3.7901761112095,1.10484467710728,1.52794957499451,0.278770861485075,0.176710749926012,-0.926580590433226,-1.15664892696666,-1.27140540402734,0.0346035471919231,NA,-1.07060630550251,NA,10,-56.5013219580193,134.352337167572,9.44507852089488,0.000119312568127234
"984",-1.78489027095554,0.995273616173845,1.3823077475154,0.303616465479375,NA,-1.09067251859088,NA,-0.587085482012638,-0.0588915410771794,0.451589017137875,-1.01056989425783,NA,9,-57.6308224948453,134.3592059653,9.45194731862277,0.000118903504025525
"38",-1.77321758612499,0.695634872749449,NA,0.0837577752385104,NA,NA,-1.26464410570566,NA,NA,NA,NA,NA,4,-63.0632682061908,134.363222802914,9.4559641562365,0.000118664935644643
"609",1.22766045295948,NA,NA,NA,NA,NA,-1.00337590660587,-0.893687543552868,NA,NA,-0.588608809082363,NA,4,-63.070189288591,134.377064967715,9.46980632103704,0.000117846481408716
"1841",-1.26810277072819,NA,NA,NA,NA,1.80829607489715,-0.68375400052866,NA,NA,0.489104634125436,-0.511205601322976,-0.342942665226172,6,-60.9383400829404,134.379674177857,9.47241553117924,0.000117692838534887
"1410",0.498956290209986,0.707971273180522,NA,NA,NA,NA,NA,NA,-0.102708004217624,0.689368589973509,NA,-0.363478082009651,5,-62.0115304316223,134.380203720387,9.47294507370985,0.000117661680978105
"1947",-2.05909234774523,NA,1.31951435240688,NA,0.170112985005594,-0.936673363006555,NA,NA,-0.00137574535898821,0.516182761464711,-0.763268850993881,-0.54953579854748,8,-58.7540295549405,134.380786382608,9.47352773593077,0.00011762740746264
"282",-2.70139119533512,0.701879930247573,NA,NA,-0.303160748960075,1.75881090127895,NA,NA,NA,0.634330819030441,NA,NA,5,-62.0119640661981,134.381070989539,9.47381234286154,0.000117610669865872
"1728",-4.32888597900591,1.09099888221634,1.55999575188501,0.316128651721016,0.11081318826346,-0.86161380997464,-1.12308002298361,NA,-0.0144187162981271,NA,-1.02518013435839,-0.516637367527436,10,-56.5186214859736,134.386936223481,9.47967757680344,0.000117266268065569
"1919",-4.28481534018275,NA,1.44874061158211,0.260957806165279,0.59574144047001,-0.72996248127644,-0.896890574734149,-0.905754321362494,NA,0.40068310425414,-0.753066597663445,-0.610397117829154,10,-56.5271422090254,134.403977669585,9.49671902290707,0.000116271319532171
"667",-1.61431028431805,NA,1.41033740338709,NA,-0.11222231386022,-1.45221799299342,NA,NA,-0.0297802598175292,NA,-1.05072286249185,NA,6,-60.9543763148397,134.411746641655,9.50448799497788,0.000115820541302823
"2004",-1.84495586625146,0.916877323363511,1.33624281564374,NA,NA,-0.819590574784578,NA,-0.632114794298629,-0.0277550189831027,0.466852475418833,-0.814060075972965,-0.485509115966563,9,-57.6594329322733,134.416426840156,9.50916819347883,0.000115549826614089
"1920",-3.76874402631961,1.01041701046898,1.47406301730927,0.295083635687354,0.372737118459395,-0.791674015432932,-0.985887137312071,-0.950904991852652,NA,0.350284221797217,-0.869050432967384,-0.541571103054937,11,-55.3954808548968,134.420591339423,9.51333269274564,0.000115309473354568
"1884",-1.83057392741353,0.848674726001473,1.35814080789458,NA,0.0291840049833642,-0.898669382206527,NA,-0.735084284405956,NA,0.480591686444488,-0.808098521488981,-0.504374105631123,9,-57.6698931301986,134.437347236007,9.53008858932942,0.000114347452058592
"864",-1.2913826224607,0.930542779660067,1.38502777545845,0.304968702903104,-0.076878147433427,-1.24488676938579,NA,-0.70874080899851,NA,0.450578163291333,-1.03159543873885,NA,9,-57.6731282529421,134.443817481494,9.5365588348164,0.000113978121752332
"2032",-4.83612007609046,0.953590147120522,1.42163676048304,0.287666187387901,0.342518466785445,NA,-1.02066496789581,-1.06277473182566,0.0446846821992283,0.349270312275307,-0.889679910712673,-0.555440166700358,11,-55.410040605018,134.449710839666,9.54245219298805,0.000113642759150366
"1567",-2.81374287150646,NA,1.57319398729349,0.334306801824603,-0.137089649897045,-1.45816690962982,NA,NA,NA,NA,-1.04452438371876,-0.53293740141903,7,-59.892418925097,134.459536645375,9.55227799869725,0.000113085812547044
"1121",-0.908686508465872,NA,NA,NA,NA,NA,-1.00568922164005,-0.848357806866276,NA,NA,NA,-0.331895578653147,4,-63.1121577706115,134.461001931755,9.55374328507791,0.00011300299133946
"975",-3.39961757562833,NA,1.22711369063616,0.264069084452911,0.121019593016777,NA,NA,-0.775730157417734,0.019351756138926,0.484938965658695,-0.906866286509909,NA,8,-58.7951102008144,134.462947674356,9.55568902767858,0.00011289310743245
"1496",-5.23381320876738,0.901469358119549,1.31584485508388,0.291052050170732,NA,-0.928170237378778,NA,-0.699439632098421,-0.0336546636193629,0.478902166900535,NA,-0.601032408179764,9,-57.6836500967773,134.464861169164,9.55760252248687,0.000112785148897727
"562",-3.42514312660872,0.810927211834563,NA,NA,NA,2.58708009196118,-1.26176578109822,NA,NA,NA,-0.771065040570509,NA,5,-62.0547492252936,134.46664130773,9.55938266105254,0.000112684806963395
"1279",-7.13928064966164,NA,1.50626312547104,0.242830202988738,0.356283642240034,-1.19692647223616,-1.16690789495987,-1.49673160857718,0.128208285988828,NA,NA,-0.649134681543324,9,-57.6872707645839,134.472102504777,9.56484385809991,0.000112377529712189
"786",-1.45083455956997,0.517981268363833,NA,NA,NA,2.05761945582494,NA,NA,NA,0.706650593481287,-0.56755412030809,NA,5,-62.0575102997916,134.472163456726,9.56490481004847,0.00011237410494967
"1996",-3.36203094854716,0.908357747645147,1.2921575828982,NA,0.079792574346816,NA,NA,-0.644505366796666,-0.0491879107282196,0.481141555614664,-0.787062393054332,-0.501079609792133,9,-57.6880696784013,134.473700332412,9.56644168573483,0.000112287785604607
"1376",-5.21105535103611,0.806281154567981,1.34551340682735,0.287064728468601,0.0594534744269799,-1.02729072707614,NA,-0.836404266284907,NA,0.502789602414296,NA,-0.627860861062928,9,-57.6922201425073,134.482001260624,9.5747426139467,0.000111822704998738
"1842",-1.69686699509088,0.866190877165616,NA,NA,NA,2.05164532464679,-0.876049691175581,NA,NA,0.505291096793906,-0.54078750829257,-0.353675284388834,7,-59.904368211044,134.483435217269,9.57617657059124,0.000111742559278121
"1333",-3.42618258080338,NA,NA,0.173852053171323,NA,1.74363585187606,-0.665785924016247,NA,NA,0.514829674872181,NA,-0.423132958759939,6,-60.9919789429372,134.48695189785,9.57969325117288,0.000111546250473362
"2043",-2.93924616309805,NA,1.44145312410924,NA,0.506314298145351,-1.04559296559565,-1.03073081977496,-1.28944403969391,0.136099192331003,0.39751326887445,-0.755866381498312,-0.571992601707206,10,-56.5763210850294,134.502335421593,9.59507677491494,0.000110691554549747
"1488",-6.91002111833104,0.88184900865087,1.27737841835745,0.280993741091986,0.126217391109975,NA,NA,-0.71399162791257,-0.0646378600567002,0.502564694816712,NA,-0.622482708991365,9,-57.7029607310005,134.503482437611,9.59622379093319,0.00011062809025705
"976",-3.36140096507916,1.01800202771694,1.29063432898845,0.296431900067538,-0.0124177538215072,NA,NA,-0.575967206882617,-0.0675647384499573,0.451639925244188,-1.00403122784876,NA,9,-57.7035771344221,134.504715244454,9.59745659777646,0.000110559919736117
"1394",-3.35670368632414,0.908730536019547,NA,NA,NA,1.92559094415609,-0.841833286084448,-0.744290335237909,NA,0.481681057625306,NA,-0.363921587266054,7,-59.9155922051793,134.505883205539,9.59862455886166,0.000110495373742836
"882",-1.61400398269595,0.911407213907546,NA,NA,NA,2.0936843096235,-0.853632162088653,-0.784970664741928,NA,0.472169636722221,-0.582562454476041,NA,7,-59.9178010171214,134.510300829424,9.60304218274599,0.000110251579588598
"330",0.786986015545247,0.680617136118572,NA,NA,-0.243275864686324,NA,NA,-0.70673385986736,NA,0.634134107506875,NA,NA,5,-62.0836974084666,134.524537674076,9.61727902739845,0.00010946954899721
"1687",-3.47169505261126,NA,1.6022534644532,0.328184756935594,NA,-1.34531859329915,NA,NA,-0.0350557414168923,NA,-1.02727689493907,-0.540182167371226,7,-59.9285141936459,134.531727182473,9.62446853579495,0.000109076739326478
"1727",-4.40958041466294,NA,1.54278033846793,0.293778582783067,0.238121234168282,-0.986032924005732,-1.09622784312474,NA,0.069758151981896,NA,-0.948247132489574,-0.604262871207671,9,-57.7177149443488,134.532990864307,9.62573221762982,0.000109007841947815
"1505",0.437160986481618,NA,NA,NA,NA,NA,-0.790453380230173,-0.947787208217006,0.114026815389647,0.508768929982776,NA,-0.371539397192293,6,-61.0154160650083,134.533826141993,9.62656749531511,0.000108962325544235
"1680",-5.03806954653439,1.06565158347527,1.51259502890716,0.346628015815972,-0.229419988877634,NA,NA,NA,-0.108904682629154,NA,-1.08261369318528,-0.450427700200068,8,-58.8311016177485,134.534930508224,9.62767186154674,0.000108902174996396
"898",2.25294222145791,0.70714261874252,NA,NA,NA,NA,NA,NA,-0.113482015122767,0.680987483700717,-0.504002250146946,NA,5,-62.0898541936702,134.536851244483,9.62959259780565,0.000108797639022844
"512",-5.92481656629163,0.954526564318318,1.30274960219256,0.20844912501946,0.325374748396465,-0.980161092633217,-1.00481432715031,-1.214252564652,0.0274853686796549,0.366438255257429,NA,NA,10,-56.596423409821,134.542540071176,9.63528142449827,0.000108488613273197
"95",-5.69173413424017,NA,1.39861755531789,0.232978617686215,-0.0819989181099552,-1.55791119121553,NA,-1.04893854525373,NA,NA,NA,NA,6,-61.0211252150336,134.545244442043,9.63798579536565,0.000108342015686505
"1286",0.19335627779513,0.494032467019011,NA,0.179892959475721,NA,NA,NA,NA,NA,0.750111749737246,NA,-0.424090462056651,5,-62.101627812487,134.560398482117,9.65313983543921,0.000107524208247108
"96",-5.72722447401573,0.933388653554715,1.45254136591214,0.267218988573299,-0.294262191109177,-1.56129446724027,NA,-1.13280158230207,NA,NA,NA,NA,7,-59.9465135164304,134.567725828041,9.6604671813639,0.000107130995453919
"1393",-2.90776301616503,NA,NA,NA,NA,1.71183539496346,-0.64636729088595,-0.539522827284434,NA,0.47839852683989,NA,-0.35824474559386,6,-61.0325104333839,134.568014878744,9.66075623206628,0.000107115513427978
"270",0.368024144716841,0.685298701160814,NA,0.180816722483489,-0.338050430593395,NA,NA,NA,NA,0.656752120581808,NA,NA,5,-62.1075830628793,134.572308982901,9.66505033622393,0.00010688577755789
"216",-7.15200102522434,0.994700999153088,1.49572387194549,0.257543082166004,NA,-1.19330642493201,NA,-0.971122418256751,-0.123255640708198,NA,NA,NA,7,-59.9505722850461,134.575843365273,9.6685847185954,0.000106697056755892
"208",-8.29179173532617,1.06973412395504,1.34478657164732,0.256575941622732,-0.191640732148469,NA,NA,-0.915803873206886,-0.102785737833907,NA,NA,NA,7,-59.9505905782035,134.575879951588,9.66862130491022,0.00010669510494769
"834",2.24953860957804,0.529427836347038,NA,NA,NA,NA,NA,-0.84236658039542,NA,0.692943770440069,-0.442124067637684,NA,5,-62.1104620855115,134.578067028166,9.67080838148833,0.000106578493536318
"1569",0.978928535765633,NA,NA,NA,NA,NA,-1.08002351094962,NA,NA,NA,-0.563774882117668,-0.338065263557245,4,-63.1708071253468,134.578300641226,9.67104199454853,0.000106566045199342
"881",-1.00994730239065,NA,NA,NA,NA,1.75855734491521,-0.658293953730735,-0.591354753810277,NA,0.471353074500965,-0.559452142690094,NA,6,-61.0406555784341,134.584305168844,9.67704652216669,0.000106246585609502
"215",-6.02704081986087,NA,1.42342999160676,0.227441215479564,NA,-1.5183391994413,NA,-1.09963383628595,-0.00871104289001819,NA,NA,NA,6,-61.0430792024148,134.589152416806,9.68189377012801,0.000105989395628552
"928",-1.69585385464899,1.03940522507613,1.37220882168404,0.304662945519488,-0.0441673944389316,-1.08296681242944,NA,NA,-0.0867875512429661,0.456587964482324,-1.05051645628999,NA,9,-57.7461948121332,134.589950599876,9.68269195319853,0.000105947104597487
"767",-3.41637837688698,NA,1.50075252370514,0.22771886989938,0.309880424264689,-1.22150346861764,-1.13017322474866,-1.46541968497292,0.125601471670909,NA,-0.997204384060439,NA,9,-57.747139197515,134.59183937064,9.68458072396213,0.000105847096930983
"1337",-3.47943812014385,NA,NA,NA,0.181166780916229,1.79698626057106,-0.780699299940543,NA,NA,0.531232461794764,NA,-0.41939778013112,6,-61.045822147266,134.594638306508,9.68737965983043,0.000105699070915895
"821",-1.35375321986343,NA,NA,0.159019082272403,NA,1.80404356279116,-0.673029516363812,NA,NA,0.509210307809317,-0.617111816835657,NA,6,-61.0540499011849,134.611093814346,9.70383516766829,0.000104832972877641
"1688",-4.14736286269976,0.989950120983277,1.67400248566404,0.34439856357647,NA,-1.16560845493083,NA,NA,-0.140961222268208,NA,-1.06407102024596,-0.465572776660333,8,-58.8693244277687,134.611376128265,9.70411748158712,0.000104818176018308
"1499",-4.69171243962523,NA,1.27237219746922,NA,0.243753756058654,-0.877717081936709,NA,-0.943482390837142,0.0273850734092341,0.525258884689317,NA,-0.619678986973804,8,-58.8737516771719,134.620230627071,9.71297198039345,0.000104355145543091
"1074",-5.70207123740845,0.795987617599903,NA,NA,NA,2.32227644977906,-1.27190727774566,NA,NA,NA,NA,-0.421835461802495,5,-62.1322691735951,134.621681204333,9.71442255765548,0.000104279485383484
"1568",-2.33680059647211,0.921093869833035,1.63186841201128,0.358078945911169,-0.363033377524305,-1.54658527407578,NA,NA,NA,NA,-1.14491929656596,-0.46798890376528,8,-58.8755693867391,134.623866046205,9.71660739952786,0.000104165630490493
"225",-1.02854849165666,NA,NA,NA,NA,NA,-1.10030901713072,-1.34925710092677,0.0859819353026232,NA,NA,NA,4,-63.1974130355406,134.631512461614,9.72425381493629,0.000103768143970419
"1829",1.73872823994968,NA,NA,0.173479632921317,NA,NA,-0.679795777259884,NA,NA,0.523372811384454,-0.478641044334278,-0.355729371825976,6,-61.0703642425633,134.643722497103,9.73646385042518,0.000103136567464694
"326",0.234166052326266,0.538240369796335,NA,0.15755974652927,NA,NA,NA,-0.922829245309326,NA,0.708657791252813,NA,NA,5,-62.1447918757287,134.6467266086,9.73946796192267,0.000102981766879288
"1794",2.04020723511754,0.496641463010382,NA,NA,NA,NA,NA,NA,NA,0.731214414513853,-0.393750044702454,-0.351718484843165,5,-62.1454977498747,134.648138356892,9.74087971021474,0.000102909100362259
"1361",-2.9754698306527,NA,NA,NA,NA,1.92347022559464,NA,-0.724160616089637,NA,0.634613549909231,NA,-0.377979042365708,5,-62.1471079786346,134.651358814412,9.74410016773457,0.000102743526510863
"610",1.07766654513801,0.814328545136557,NA,NA,NA,NA,-1.18525495502163,-1.12943336315074,NA,NA,-0.559567020562331,NA,5,-62.1480137556439,134.653170368431,9.74591172175316,0.000102650505921012
"1122",-0.940153392006823,0.831763517897325,NA,NA,NA,NA,-1.19180266846364,-1.09695968728613,NA,NA,NA,-0.332907860853031,5,-62.154236557854,134.665615972851,9.75835732617325,0.000102013715491233
"927",-1.47910139148714,NA,1.3211042019086,0.277404250790597,0.086367701373584,-1.27121461954687,NA,NA,-0.00455535676098033,0.488884775165132,-0.963514084601081,NA,8,-58.8983948581082,134.669516988944,9.76225834226604,0.000101814930846872
"1280",-7.40888392704455,1.00731931532473,1.5034916534285,0.271308739193734,0.249313845715716,-1.03075103646192,-1.19505238762126,-1.37016363619421,0.0410810488390745,NA,NA,-0.591733107134938,10,-56.662145575257,134.673984402048,9.76672575537013,0.000101587759979725
"1301",-3.63505162595272,NA,NA,0.195402717213516,NA,1.98734896488776,NA,NA,NA,0.6890168962938,NA,-0.440361348759936,5,-62.1587889865013,134.674720830145,9.76746218346783,0.000101550360825179
"1457",-2.8077321159632,NA,NA,NA,NA,1.57600847618568,-0.749506761904522,NA,0.0503010802284232,0.512689646132931,NA,-0.414015955555127,6,-61.0889062288331,134.680806469642,9.77354782296477,0.000101241831020138
"1948",-2.08158489315929,0.947849522076537,1.3355289825497,NA,0.0469418987394228,-0.776894641479101,NA,NA,-0.0746118638146282,0.492877369893205,-0.83302504660936,-0.478874186196108,9,-57.7918275142239,134.681216004058,9.77395735737996,0.000101221102135479
"450",0.45491413882628,0.674575372208646,NA,NA,NA,NA,NA,-0.64480010777423,-0.0760904421952618,0.673010350081697,NA,NA,5,-62.1631622509788,134.6834673591,9.77620871242281,0.000101107223923207
"993",2.19845498379119,NA,NA,NA,NA,NA,-0.780787870326792,-0.97843608646286,0.101417681372282,0.50210970429707,-0.50340981416027,NA,6,-61.0939357742706,134.690865560517,9.78360691383971,0.000100733909009977
"1334",-3.69345957539521,0.843783844562155,NA,0.162595656951972,NA,1.85274254684905,-0.859201217528011,NA,NA,0.527540628643618,NA,-0.441081615283333,7,-60.0085705956569,134.691839986495,9.78458133981705,0.000100684842095097
"394",0.561495409713825,0.772927098374556,NA,NA,-0.222250184792538,NA,NA,NA,-0.0753332482064328,0.64025825001585,NA,NA,5,-62.173926852276,134.704996561695,9.79773791501738,0.000100024681988977
